xi,theta,phi
2.141100,0.611722,-0.191665
2.142100,0.611530,-0.191596
2.143100,0.611338,-0.191527
2.144100,0.611147,-0.191457
2.145100,0.610956,-0.191388
2.146100,0.610764,-0.191318
2.147100,0.610573,-0.191249
2.148100,0.610382,-0.191179
2.149100,0.610191,-0.191110
2.150100,0.609999,-0.191040
2.151100,0.609808,-0.190971
2.152100,0.609618,-0.190901
2.153100,0.609427,-0.190832
2.154100,0.609236,-0.190762
2.155100,0.609045,-0.190693
2.156100,0.608854,-0.190623
2.157100,0.608664,-0.190554
2.158100,0.608473,-0.190484
2.159100,0.608283,-0.190415
2.160100,0.608093,-0.190345
2.161100,0.607902,-0.190276
2.162100,0.607712,-0.190206
2.163100,0.607522,-0.190137
2.164100,0.607332,-0.190067
2.165100,0.607142,-0.189998
2.166100,0.606952,-0.189928
2.167100,0.606762,-0.189858
2.168100,0.606572,-0.189789
2.169100,0.606382,-0.189719
2.170100,0.606193,-0.189650
2.171100,0.606003,-0.189580
2.172100,0.605813,-0.189511
2.173100,0.605624,-0.189441
2.174100,0.605435,-0.189371
2.175100,0.605245,-0.189302
2.176100,0.605056,-0.189232
2.177100,0.604867,-0.189163
2.178100,0.604678,-0.189093
2.179100,0.604489,-0.189023
2.180100,0.604300,-0.188954
2.181100,0.604111,-0.188884
2.182100,0.603922,-0.188815
2.183100,0.603733,-0.188745
2.184100,0.603544,-0.188675
2.185100,0.603356,-0.188606
2.186100,0.603167,-0.188536
2.187100,0.602979,-0.188467
2.188100,0.602790,-0.188397
2.189100,0.602602,-0.188327
2.190100,0.602413,-0.188258
2.191100,0.602225,-0.188188
2.192100,0.602037,-0.188119
2.193100,0.601849,-0.188049
2.194100,0.601661,-0.187979
2.195100,0.601473,-0.187910
2.196100,0.601285,-0.187840
2.197100,0.601097,-0.187770
2.198100,0.600910,-0.187701
2.199100,0.600722,-0.187631
2.200100,0.600534,-0.187562
2.201100,0.600347,-0.187492
2.202100,0.600159,-0.187422
2.203100,0.599972,-0.187353
2.204100,0.599785,-0.187283
2.205100,0.599597,-0.187213
2.206100,0.599410,-0.187144
2.207100,0.599223,-0.187074
2.208100,0.599036,-0.187004
2.209100,0.598849,-0.186935
2.210100,0.598662,-0.186865
2.211100,0.598475,-0.186795
2.212100,0.598289,-0.186726
2.213100,0.598102,-0.186656
2.214100,0.597915,-0.186587
2.215100,0.597729,-0.186517
2.216100,0.597542,-0.186447
2.217100,0.597356,-0.186378
2.218100,0.597170,-0.186308
2.219100,0.596983,-0.186238
2.220100,0.596797,-0.186169
2.221100,0.596611,-0.186099
2.222100,0.596425,-0.186029
2.223100,0.596239,-0.185960
2.224100,0.596053,-0.185890
2.225100,0.595867,-0.185821
2.226100,0.595681,-0.185751
2.227100,0.595496,-0.185681
2.228100,0.595310,-0.185612
2.229100,0.595124,-0.185542
2.230100,0.594939,-0.185472
2.231100,0.594753,-0.185403
2.232100,0.594568,-0.185333
2.233100,0.594383,-0.185264
2.234100,0.594198,-0.185194
2.235100,0.594012,-0.185124
2.236100,0.593827,-0.185055
2.237100,0.593642,-0.184985
2.238100,0.593457,-0.184915
2.239100,0.593272,-0.184846
2.240100,0.593088,-0.184776
2.241100,0.592903,-0.184707
2.242100,0.592718,-0.184637
2.243100,0.592534,-0.184567
2.244100,0.592349,-0.184498
2.245100,0.592165,-0.184428
2.246100,0.591980,-0.184359
2.247100,0.591796,-0.184289
2.248100,0.591612,-0.184219
2.249100,0.591427,-0.184150
2.250100,0.591243,-0.184080
2.251100,0.591059,-0.184011
2.252100,0.590875,-0.183941
2.253100,0.590691,-0.183871
2.254100,0.590508,-0.183802
2.255100,0.590324,-0.183732
2.256100,0.590140,-0.183663
2.257100,0.589956,-0.183593
2.258100,0.589773,-0.183524
2.259100,0.589589,-0.183454
2.260100,0.589406,-0.183385
2.261100,0.589223,-0.183315
2.262100,0.589039,-0.183245
2.263100,0.588856,-0.183176
2.264100,0.588673,-0.183106
2.265100,0.588490,-0.183037
2.266100,0.588307,-0.182967
2.267100,0.588124,-0.182898
2.268100,0.587941,-0.182828
2.269100,0.587758,-0.182759
2.270100,0.587576,-0.182689
2.271100,0.587393,-0.182620
2.272100,0.587210,-0.182550
2.273100,0.587028,-0.182481
2.274100,0.586845,-0.182411
2.275100,0.586663,-0.182342
2.276100,0.586481,-0.182272
2.277100,0.586299,-0.182203
2.278100,0.586116,-0.182133
2.279100,0.585934,-0.182064
2.280100,0.585752,-0.181994
2.281100,0.585570,-0.181925
2.282100,0.585388,-0.181855
2.283100,0.585207,-0.181786
2.284100,0.585025,-0.181716
2.285100,0.584843,-0.181647
2.286100,0.584662,-0.181577
2.287100,0.584480,-0.181508
2.288100,0.584299,-0.181439
2.289100,0.584117,-0.181369
2.290100,0.583936,-0.181300
2.291100,0.583755,-0.181230
2.292100,0.583573,-0.181161
2.293100,0.583392,-0.181092
2.294100,0.583211,-0.181022
2.295100,0.583030,-0.180953
2.296100,0.582849,-0.180883
2.297100,0.582668,-0.180814
2.298100,0.582488,-0.180745
2.299100,0.582307,-0.180675
2.300100,0.582126,-0.180606
2.301100,0.581946,-0.180537
2.302100,0.581765,-0.180467
2.303100,0.581585,-0.180398
2.304100,0.581404,-0.180329
2.305100,0.581224,-0.180259
2.306100,0.581044,-0.180190
2.307100,0.580864,-0.180121
2.308100,0.580684,-0.180051
2.309100,0.580504,-0.179982
2.310100,0.580324,-0.179913
2.311100,0.580144,-0.179843
2.312100,0.579964,-0.179774
2.313100,0.579784,-0.179705
2.314100,0.579605,-0.179636
2.315100,0.579425,-0.179566
2.316100,0.579245,-0.179497
2.317100,0.579066,-0.179428
2.318100,0.578887,-0.179358
2.319100,0.578707,-0.179289
2.320100,0.578528,-0.179220
2.321100,0.578349,-0.179151
2.322100,0.578170,-0.179082
2.323100,0.577991,-0.179012
2.324100,0.577812,-0.178943
2.325100,0.577633,-0.178874
2.326100,0.577454,-0.178805
2.327100,0.577275,-0.178736
2.328100,0.577096,-0.178666
2.329100,0.576918,-0.178597
2.330100,0.576739,-0.178528
2.331100,0.576561,-0.178459
2.332100,0.576382,-0.178390
2.333100,0.576204,-0.178321
2.334100,0.576026,-0.178252
2.335100,0.575847,-0.178183
2.336100,0.575669,-0.178113
2.337100,0.575491,-0.178044
2.338100,0.575313,-0.177975
2.339100,0.575135,-0.177906
2.340100,0.574957,-0.177837
2.341100,0.574780,-0.177768
2.342100,0.574602,-0.177699
2.343100,0.574424,-0.177630
2.344100,0.574247,-0.177561
2.345100,0.574069,-0.177492
2.346100,0.573892,-0.177423
2.347100,0.573714,-0.177354
2.348100,0.573537,-0.177285
2.349100,0.573360,-0.177216
2.350100,0.573183,-0.177147
2.351100,0.573005,-0.177078
2.352100,0.572828,-0.177009
2.353100,0.572651,-0.176940
2.354100,0.572474,-0.176871
2.355100,0.572298,-0.176802
2.356100,0.572121,-0.176733
2.357100,0.571944,-0.176664
2.358100,0.571768,-0.176595
2.359100,0.571591,-0.176527
2.360100,0.571414,-0.176458
2.361100,0.571238,-0.176389
2.362100,0.571062,-0.176320
2.363100,0.570885,-0.176251
2.364100,0.570709,-0.176182
2.365100,0.570533,-0.176113
2.366100,0.570357,-0.176045
2.367100,0.570181,-0.175976
2.368100,0.570005,-0.175907
2.369100,0.569829,-0.175838
2.370100,0.569653,-0.175769
2.371100,0.569478,-0.175701
2.372100,0.569302,-0.175632
2.373100,0.569126,-0.175563
2.374100,0.568951,-0.175494
2.375100,0.568775,-0.175426
2.376100,0.568600,-0.175357
2.377100,0.568425,-0.175288
2.378100,0.568249,-0.175219
2.379100,0.568074,-0.175151
2.380100,0.567899,-0.175082
2.381100,0.567724,-0.175013
2.382100,0.567549,-0.174945
2.383100,0.567374,-0.174876
2.384100,0.567199,-0.174807
2.385100,0.567025,-0.174739
2.386100,0.566850,-0.174670
2.387100,0.566675,-0.174602
2.388100,0.566501,-0.174533
2.389100,0.566326,-0.174464
2.390100,0.566152,-0.174396
2.391100,0.565977,-0.174327
2.392100,0.565803,-0.174259
2.393100,0.565629,-0.174190
2.394100,0.565455,-0.174122
2.395100,0.565281,-0.174053
2.396100,0.565107,-0.173985
2.397100,0.564933,-0.173916
2.398100,0.564759,-0.173848
2.399100,0.564585,-0.173779
2.400100,0.564411,-0.173711
2.401100,0.564237,-0.173642
2.402100,0.564064,-0.173574
2.403100,0.563890,-0.173505
2.404100,0.563717,-0.173437
2.405100,0.563543,-0.173369
2.406100,0.563370,-0.173300
2.407100,0.563197,-0.173232
2.408100,0.563024,-0.173163
2.409100,0.562851,-0.173095
2.410100,0.562677,-0.173027
2.411100,0.562504,-0.172958
2.412100,0.562332,-0.172890
2.413100,0.562159,-0.172822
2.414100,0.561986,-0.172754
2.415100,0.561813,-0.172685
2.416100,0.561641,-0.172617
2.417100,0.561468,-0.172549
2.418100,0.561295,-0.172480
2.419100,0.561123,-0.172412
2.420100,0.560951,-0.172344
2.421100,0.560778,-0.172276
2.422100,0.560606,-0.172208
2.423100,0.560434,-0.172139
2.424100,0.560262,-0.172071
2.425100,0.560090,-0.172003
2.426100,0.559918,-0.171935
2.427100,0.559746,-0.171867
2.428100,0.559574,-0.171799
2.429100,0.559402,-0.171731
2.430100,0.559231,-0.171663
2.431100,0.559059,-0.171595
2.432100,0.558887,-0.171526
2.433100,0.558716,-0.171458
2.434100,0.558544,-0.171390
2.435100,0.558373,-0.171322
2.436100,0.558202,-0.171254
2.437100,0.558031,-0.171186
2.438100,0.557859,-0.171118
2.439100,0.557688,-0.171050
2.440100,0.557517,-0.170982
2.441100,0.557346,-0.170914
2.442100,0.557176,-0.170847
2.443100,0.557005,-0.170779
2.444100,0.556834,-0.170711
2.445100,0.556663,-0.170643
2.446100,0.556493,-0.170575
2.447100,0.556322,-0.170507
2.448100,0.556152,-0.170439
2.449100,0.555981,-0.170371
2.450100,0.555811,-0.170304
2.451100,0.555641,-0.170236
2.452100,0.555470,-0.170168
2.453100,0.555300,-0.170100
2.454100,0.555130,-0.170033
2.455100,0.554960,-0.169965
2.456100,0.554790,-0.169897
2.457100,0.554620,-0.169829
2.458100,0.554451,-0.169762
2.459100,0.554281,-0.169694
2.460100,0.554111,-0.169626
2.461100,0.553942,-0.169559
2.462100,0.553772,-0.169491
2.463100,0.553603,-0.169423
2.464100,0.553433,-0.169356
2.465100,0.553264,-0.169288
2.466100,0.553095,-0.169220
2.467100,0.552926,-0.169153
2.468100,0.552756,-0.169085
2.469100,0.552587,-0.169018
2.470100,0.552418,-0.168950
2.471100,0.552250,-0.168883
2.472100,0.552081,-0.168815
2.473100,0.551912,-0.168748
2.474100,0.551743,-0.168680
2.475100,0.551575,-0.168613
2.476100,0.551406,-0.168545
2.477100,0.551237,-0.168478
2.478100,0.551069,-0.168411
2.479100,0.550901,-0.168343
2.480100,0.550732,-0.168276
2.481100,0.550564,-0.168208
2.482100,0.550396,-0.168141
2.483100,0.550228,-0.168074
2.484100,0.550060,-0.168006
2.485100,0.549892,-0.167939
2.486100,0.549724,-0.167872
2.487100,0.549556,-0.167804
2.488100,0.549388,-0.167737
2.489100,0.549221,-0.167670
2.490100,0.549053,-0.167603
2.491100,0.548885,-0.167536
2.492100,0.548718,-0.167468
2.493100,0.548550,-0.167401
2.494100,0.548383,-0.167334
2.495100,0.548216,-0.167267
2.496100,0.548048,-0.167200
2.497100,0.547881,-0.167133
2.498100,0.547714,-0.167065
2.499100,0.547547,-0.166998
2.500100,0.547380,-0.166931
2.501100,0.547213,-0.166864
2.502100,0.547047,-0.166797
2.503100,0.546880,-0.166730
2.504100,0.546713,-0.166663
2.505100,0.546546,-0.166596
2.506100,0.546380,-0.166529
2.507100,0.546213,-0.166462
2.508100,0.546047,-0.166395
2.509100,0.545881,-0.166328
2.510100,0.545714,-0.166261
2.511100,0.545548,-0.166195
2.512100,0.545382,-0.166128
2.513100,0.545216,-0.166061
2.514100,0.545050,-0.165994
2.515100,0.544884,-0.165927
2.516100,0.544718,-0.165860
2.517100,0.544552,-0.165793
2.518100,0.544386,-0.165727
2.519100,0.544221,-0.165660
2.520100,0.544055,-0.165593
2.521100,0.543889,-0.165526
2.522100,0.543724,-0.165460
2.523100,0.543559,-0.165393
2.524100,0.543393,-0.165326
2.525100,0.543228,-0.165260
2.526100,0.543063,-0.165193
2.527100,0.542897,-0.165126
2.528100,0.542732,-0.165060
2.529100,0.542567,-0.164993
2.530100,0.542402,-0.164927
2.531100,0.542238,-0.164860
2.532100,0.542073,-0.164793
2.533100,0.541908,-0.164727
2.534100,0.541743,-0.164660
2.535100,0.541579,-0.164594
2.536100,0.541414,-0.164527
2.537100,0.541250,-0.164461
2.538100,0.541085,-0.164395
2.539100,0.540921,-0.164328
2.540100,0.540756,-0.164262
2.541100,0.540592,-0.164195
2.542100,0.540428,-0.164129
2.543100,0.540264,-0.164063
2.544100,0.540100,-0.163996
2.545100,0.539936,-0.163930
2.546100,0.539772,-0.163864
2.547100,0.539608,-0.163797
2.548100,0.539444,-0.163731
2.549100,0.539281,-0.163665
2.550100,0.539117,-0.163599
2.551100,0.538954,-0.163532
2.552100,0.538790,-0.163466
2.553100,0.538627,-0.163400
2.554100,0.538463,-0.163334
2.555100,0.538300,-0.163268
2.556100,0.538137,-0.163201
2.557100,0.537974,-0.163135
2.558100,0.537810,-0.163069
2.559100,0.537647,-0.163003
2.560100,0.537484,-0.162937
2.561100,0.537322,-0.162871
2.562100,0.537159,-0.162805
2.563100,0.536996,-0.162739
2.564100,0.536833,-0.162673
2.565100,0.536671,-0.162607
2.566100,0.536508,-0.162541
2.567100,0.536346,-0.162475
2.568100,0.536183,-0.162409
2.569100,0.536021,-0.162343
2.570100,0.535858,-0.162277
2.571100,0.535696,-0.162212
2.572100,0.535534,-0.162146
2.573100,0.535372,-0.162080
2.574100,0.535210,-0.162014
2.575100,0.535048,-0.161948
2.576100,0.534886,-0.161883
2.577100,0.534724,-0.161817
2.578100,0.534562,-0.161751
2.579100,0.534401,-0.161685
2.580100,0.534239,-0.161620
2.581100,0.534077,-0.161554
2.582100,0.533916,-0.161488
2.583100,0.533754,-0.161423
2.584100,0.533593,-0.161357
2.585100,0.533432,-0.161291
2.586100,0.533270,-0.161226
2.587100,0.533109,-0.161160
2.588100,0.532948,-0.161095
2.589100,0.532787,-0.161029
2.590100,0.532626,-0.160964
2.591100,0.532465,-0.160898
2.592100,0.532304,-0.160833
2.593100,0.532143,-0.160767
2.594100,0.531983,-0.160702
2.595100,0.531822,-0.160636
2.596100,0.531661,-0.160571
2.597100,0.531501,-0.160505
2.598100,0.531340,-0.160440
2.599100,0.531180,-0.160375
2.600100,0.531020,-0.160309
2.601100,0.530859,-0.160244
2.602100,0.530699,-0.160179
2.603100,0.530539,-0.160114
2.604100,0.530379,-0.160048
2.605100,0.530219,-0.159983
2.606100,0.530059,-0.159918
2.607100,0.529899,-0.159853
2.608100,0.529739,-0.159787
2.609100,0.529580,-0.159722
2.610100,0.529420,-0.159657
2.611100,0.529260,-0.159592
2.612100,0.529101,-0.159527
2.613100,0.528941,-0.159462
2.614100,0.528782,-0.159397
2.615100,0.528622,-0.159332
2.616100,0.528463,-0.159267
2.617100,0.528304,-0.159202
2.618100,0.528145,-0.159137
2.619100,0.527986,-0.159072
2.620100,0.527826,-0.159007
2.621100,0.527668,-0.158942
2.622100,0.527509,-0.158877
2.623100,0.527350,-0.158812
2.624100,0.527191,-0.158747
2.625100,0.527032,-0.158682
2.626100,0.526874,-0.158618
2.627100,0.526715,-0.158553
2.628100,0.526557,-0.158488
2.629100,0.526398,-0.158423
2.630100,0.526240,-0.158358
2.631100,0.526081,-0.158294
2.632100,0.525923,-0.158229
2.633100,0.525765,-0.158164
2.634100,0.525607,-0.158100
2.635100,0.525449,-0.158035
2.636100,0.525291,-0.157970
2.637100,0.525133,-0.157906
2.638100,0.524975,-0.157841
2.639100,0.524817,-0.157777
2.640100,0.524659,-0.157712
2.641100,0.524502,-0.157647
2.642100,0.524344,-0.157583
2.643100,0.524186,-0.157518
2.644100,0.524029,-0.157454
2.645100,0.523872,-0.157390
2.646100,0.523714,-0.157325
2.647100,0.523557,-0.157261
2.648100,0.523400,-0.157196
2.649100,0.523243,-0.157132
2.650100,0.523085,-0.157068
2.651100,0.522928,-0.157003
2.652100,0.522771,-0.156939
2.653100,0.522615,-0.156875
2.654100,0.522458,-0.156810
2.655100,0.522301,-0.156746
2.656100,0.522144,-0.156682
2.657100,0.521988,-0.156618
2.658100,0.521831,-0.156553
2.659100,0.521674,-0.156489
2.660100,0.521518,-0.156425
2.661100,0.521362,-0.156361
2.662100,0.521205,-0.156297
2.663100,0.521049,-0.156233
2.664100,0.520893,-0.156169
2.665100,0.520737,-0.156105
2.666100,0.520581,-0.156041
2.667100,0.520425,-0.155977
2.668100,0.520269,-0.155913
2.669100,0.520113,-0.155849
2.670100,0.519957,-0.155785
2.671100,0.519801,-0.155721
2.672100,0.519645,-0.155657
2.673100,0.519490,-0.155593
2.674100,0.519334,-0.155529
2.675100,0.519179,-0.155465
2.676100,0.519023,-0.155401
2.677100,0.518868,-0.155338
2.678100,0.518713,-0.155274
2.679100,0.518557,-0.155210
2.680100,0.518402,-0.155146
2.681100,0.518247,-0.155083
2.682100,0.518092,-0.155019
2.683100,0.517937,-0.154955
2.684100,0.517782,-0.154892
2.685100,0.517627,-0.154828
2.686100,0.517473,-0.154764
2.687100,0.517318,-0.154701
2.688100,0.517163,-0.154637
2.689100,0.517009,-0.154574
2.690100,0.516854,-0.154510
2.691100,0.516700,-0.154447
2.692100,0.516545,-0.154383
2.693100,0.516391,-0.154320
2.694100,0.516236,-0.154256
2.695100,0.516082,-0.154193
2.696100,0.515928,-0.154129
2.697100,0.515774,-0.154066
2.698100,0.515620,-0.154003
2.699100,0.515466,-0.153939
2.700100,0.515312,-0.153876
2.701100,0.515158,-0.153813
2.702100,0.515004,-0.153749
2.703100,0.514851,-0.153686
2.704100,0.514697,-0.153623
2.705100,0.514543,-0.153560
2.706100,0.514390,-0.153496
2.707100,0.514236,-0.153433
2.708100,0.514083,-0.153370
2.709100,0.513930,-0.153307
2.710100,0.513776,-0.153244
2.711100,0.513623,-0.153181
2.712100,0.513470,-0.153118
2.713100,0.513317,-0.153055
2.714100,0.513164,-0.152991
2.715100,0.513011,-0.152928
2.716100,0.512858,-0.152865
2.717100,0.512705,-0.152803
2.718100,0.512553,-0.152740
2.719100,0.512400,-0.152677
2.720100,0.512247,-0.152614
2.721100,0.512095,-0.152551
2.722100,0.511942,-0.152488
2.723100,0.511790,-0.152425
2.724100,0.511637,-0.152362
2.725100,0.511485,-0.152300
2.726100,0.511333,-0.152237
2.727100,0.511180,-0.152174
2.728100,0.511028,-0.152111
2.729100,0.510876,-0.152049
2.730100,0.510724,-0.151986
2.731100,0.510572,-0.151923
2.732100,0.510420,-0.151861
2.733100,0.510269,-0.151798
2.734100,0.510117,-0.151735
2.735100,0.509965,-0.151673
2.736100,0.509813,-0.151610
2.737100,0.509662,-0.151548
2.738100,0.509510,-0.151485
2.739100,0.509359,-0.151423
2.740100,0.509207,-0.151360
2.741100,0.509056,-0.151298
2.742100,0.508905,-0.151235
2.743100,0.508754,-0.151173
2.744100,0.508603,-0.151111
2.745100,0.508451,-0.151048
2.746100,0.508300,-0.150986
2.747100,0.508149,-0.150923
2.748100,0.507999,-0.150861
2.749100,0.507848,-0.150799
2.750100,0.507697,-0.150737
2.751100,0.507546,-0.150674
2.752100,0.507396,-0.150612
2.753100,0.507245,-0.150550
2.754100,0.507095,-0.150488
2.755100,0.506944,-0.150426
2.756100,0.506794,-0.150364
2.757100,0.506643,-0.150301
2.758100,0.506493,-0.150239
2.759100,0.506343,-0.150177
2.760100,0.506193,-0.150115
2.761100,0.506043,-0.150053
2.762100,0.505893,-0.149991
2.763100,0.505743,-0.149929
2.764100,0.505593,-0.149867
2.765100,0.505443,-0.149805
2.766100,0.505293,-0.149744
2.767100,0.505143,-0.149682
2.768100,0.504994,-0.149620
2.769100,0.504844,-0.149558
2.770100,0.504695,-0.149496
2.771100,0.504545,-0.149434
2.772100,0.504396,-0.149373
2.773100,0.504246,-0.149311
2.774100,0.504097,-0.149249
2.775100,0.503948,-0.149187
2.776100,0.503799,-0.149126
2.777100,0.503650,-0.149064
2.778100,0.503501,-0.149002
2.779100,0.503352,-0.148941
2.780100,0.503203,-0.148879
2.781100,0.503054,-0.148818
2.782100,0.502905,-0.148756
2.783100,0.502756,-0.148695
2.784100,0.502608,-0.148633
2.785100,0.502459,-0.148572
2.786100,0.502311,-0.148510
2.787100,0.502162,-0.148449
2.788100,0.502014,-0.148387
2.789100,0.501865,-0.148326
2.790100,0.501717,-0.148265
2.791100,0.501569,-0.148203
2.792100,0.501421,-0.148142
2.793100,0.501273,-0.148081
2.794100,0.501124,-0.148019
2.795100,0.500977,-0.147958
2.796100,0.500829,-0.147897
2.797100,0.500681,-0.147836
2.798100,0.500533,-0.147774
2.799100,0.500385,-0.147713
2.800100,0.500237,-0.147652
2.801100,0.500090,-0.147591
2.802100,0.499942,-0.147530
2.803100,0.499795,-0.147469
2.804100,0.499647,-0.147408
2.805100,0.499500,-0.147347
2.806100,0.499353,-0.147286
2.807100,0.499205,-0.147225
2.808100,0.499058,-0.147164
2.809100,0.498911,-0.147103
2.810100,0.498764,-0.147042
2.811100,0.498617,-0.146981
2.812100,0.498470,-0.146920
2.813100,0.498323,-0.146859
2.814100,0.498176,-0.146798
2.815100,0.498030,-0.146738
2.816100,0.497883,-0.146677
2.817100,0.497736,-0.146616
2.818100,0.497590,-0.146555
2.819100,0.497443,-0.146495
2.820100,0.497297,-0.146434
2.821100,0.497150,-0.146373
2.822100,0.497004,-0.146313
2.823100,0.496858,-0.146252
2.824100,0.496711,-0.146191
2.825100,0.496565,-0.146131
2.826100,0.496419,-0.146070
2.827100,0.496273,-0.146010
2.828100,0.496127,-0.145949
2.829100,0.495981,-0.145889
2.830100,0.495835,-0.145828
2.831100,0.495690,-0.145768
2.832100,0.495544,-0.145707
2.833100,0.495398,-0.145647
2.834100,0.495252,-0.145586
2.835100,0.495107,-0.145526
2.836100,0.494961,-0.145466
2.837100,0.494816,-0.145405
2.838100,0.494671,-0.145345
2.839100,0.494525,-0.145285
2.840100,0.494380,-0.145225
2.841100,0.494235,-0.145164
2.842100,0.494090,-0.145104
2.843100,0.493945,-0.145044
2.844100,0.493800,-0.144984
2.845100,0.493655,-0.144924
2.846100,0.493510,-0.144864
2.847100,0.493365,-0.144804
2.848100,0.493220,-0.144744
2.849100,0.493075,-0.144684
2.850100,0.492931,-0.144624
2.851100,0.492786,-0.144564
2.852100,0.492642,-0.144504
2.853100,0.492497,-0.144444
2.854100,0.492353,-0.144384
2.855100,0.492208,-0.144324
2.856100,0.492064,-0.144264
2.857100,0.491920,-0.144204
2.858100,0.491776,-0.144144
2.859100,0.491632,-0.144084
2.860100,0.491488,-0.144025
2.861100,0.491344,-0.143965
2.862100,0.491200,-0.143905
2.863100,0.491056,-0.143846
2.864100,0.490912,-0.143786
2.865100,0.490768,-0.143726
2.866100,0.490625,-0.143667
2.867100,0.490481,-0.143607
2.868100,0.490337,-0.143547
2.869100,0.490194,-0.143488
2.870100,0.490050,-0.143428
2.871100,0.489907,-0.143369
2.872100,0.489764,-0.143309
2.873100,0.489620,-0.143250
2.874100,0.489477,-0.143190
2.875100,0.489334,-0.143131
2.876100,0.489191,-0.143071
2.877100,0.489048,-0.143012
2.878100,0.488905,-0.142953
2.879100,0.488762,-0.142893
2.880100,0.488619,-0.142834
2.881100,0.488476,-0.142775
2.882100,0.488333,-0.142715
2.883100,0.488191,-0.142656
2.884100,0.488048,-0.142597
2.885100,0.487906,-0.142538
2.886100,0.487763,-0.142478
2.887100,0.487621,-0.142419
2.888100,0.487478,-0.142360
2.889100,0.487336,-0.142301
2.890100,0.487194,-0.142242
2.891100,0.487051,-0.142183
2.892100,0.486909,-0.142124
2.893100,0.486767,-0.142065
2.894100,0.486625,-0.142006
2.895100,0.486483,-0.141947
2.896100,0.486341,-0.141888
2.897100,0.486199,-0.141829
2.898100,0.486058,-0.141770
2.899100,0.485916,-0.141711
2.900100,0.485774,-0.141652
2.901100,0.485633,-0.141594
2.902100,0.485491,-0.141535
2.903100,0.485349,-0.141476
2.904100,0.485208,-0.141417
2.905100,0.485067,-0.141358
2.906100,0.484925,-0.141300
2.907100,0.484784,-0.141241
2.908100,0.484643,-0.141182
2.909100,0.484502,-0.141124
2.910100,0.484361,-0.141065
2.911100,0.484220,-0.141007
2.912100,0.484079,-0.140948
2.913100,0.483938,-0.140889
2.914100,0.483797,-0.140831
2.915100,0.483656,-0.140772
2.916100,0.483515,-0.140714
2.917100,0.483375,-0.140655
2.918100,0.483234,-0.140597
2.919100,0.483093,-0.140539
2.920100,0.482953,-0.140480
2.921100,0.482812,-0.140422
2.922100,0.482672,-0.140364
2.923100,0.482532,-0.140305
2.924100,0.482391,-0.140247
2.925100,0.482251,-0.140189
2.926100,0.482111,-0.140130
2.927100,0.481971,-0.140072
2.928100,0.481831,-0.140014
2.929100,0.481691,-0.139956
2.930100,0.481551,-0.139898
2.931100,0.481411,-0.139839
2.932100,0.481271,-0.139781
2.933100,0.481132,-0.139723
2.934100,0.480992,-0.139665
2.935100,0.480852,-0.139607
2.936100,0.480713,-0.139549
2.937100,0.480573,-0.139491
2.938100,0.480434,-0.139433
2.939100,0.480294,-0.139375
2.940100,0.480155,-0.139317
2.941100,0.480016,-0.139259
2.942100,0.479876,-0.139202
2.943100,0.479737,-0.139144
2.944100,0.479598,-0.139086
2.945100,0.479459,-0.139028
2.946100,0.479320,-0.138970
2.947100,0.479181,-0.138913
2.948100,0.479042,-0.138855
2.949100,0.478903,-0.138797
2.950100,0.478765,-0.138739
2.951100,0.478626,-0.138682
2.952100,0.478487,-0.138624
2.953100,0.478349,-0.138567
2.954100,0.478210,-0.138509
2.955100,0.478072,-0.138451
2.956100,0.477933,-0.138394
2.957100,0.477795,-0.138336
2.958100,0.477657,-0.138279
2.959100,0.477518,-0.138221
2.960100,0.477380,-0.138164
2.961100,0.477242,-0.138107
2.962100,0.477104,-0.138049
2.963100,0.476966,-0.137992
2.964100,0.476828,-0.137934
2.965100,0.476690,-0.137877
2.966100,0.476552,-0.137820
2.967100,0.476414,-0.137762
2.968100,0.476277,-0.137705
2.969100,0.476139,-0.137648
2.970100,0.476001,-0.137591
2.971100,0.475864,-0.137534
2.972100,0.475726,-0.137476
2.973100,0.475589,-0.137419
2.974100,0.475451,-0.137362
2.975100,0.475314,-0.137305
2.976100,0.475177,-0.137248
2.977100,0.475040,-0.137191
2.978100,0.474902,-0.137134
2.979100,0.474765,-0.137077
2.980100,0.474628,-0.137020
2.981100,0.474491,-0.136963
2.982100,0.474354,-0.136906
2.983100,0.474217,-0.136849
2.984100,0.474081,-0.136792
2.985100,0.473944,-0.136735
2.986100,0.473807,-0.136679
2.987100,0.473671,-0.136622
2.988100,0.473534,-0.136565
2.989100,0.473397,-0.136508
2.990100,0.473261,-0.136451
2.991100,0.473124,-0.136395
2.992100,0.472988,-0.136338
2.993100,0.472852,-0.136281
2.994100,0.472716,-0.136225
2.995100,0.472579,-0.136168
2.996100,0.472443,-0.136112
2.997100,0.472307,-0.136055
2.998100,0.472171,-0.135998
2.999100,0.472035,-0.135942
3.000100,0.471899,-0.135885
3.001100,0.471763,-0.135829
3.002100,0.471628,-0.135772
3.003100,0.471492,-0.135716
3.004100,0.471356,-0.135660
3.005100,0.471221,-0.135603
3.006100,0.471085,-0.135547
3.007100,0.470949,-0.135491
3.008100,0.470814,-0.135434
3.009100,0.470679,-0.135378
3.010100,0.470543,-0.135322
3.011100,0.470408,-0.135265
3.012100,0.470273,-0.135209
3.013100,0.470137,-0.135153
3.014100,0.470002,-0.135097
