xi,theta,phi
0.873100,0.881777,-0.250956
0.874100,0.881526,-0.251159
0.875100,0.881274,-0.251362
0.876100,0.881023,-0.251565
0.877100,0.880771,-0.251768
0.878100,0.880519,-0.251970
0.879100,0.880267,-0.252172
0.880100,0.880015,-0.252373
0.881100,0.879762,-0.252575
0.882100,0.879510,-0.252776
0.883100,0.879257,-0.252977
0.884100,0.879004,-0.253178
0.885100,0.878751,-0.253378
0.886100,0.878497,-0.253578
0.887100,0.878243,-0.253778
0.888100,0.877990,-0.253978
0.889100,0.877735,-0.254177
0.890100,0.877481,-0.254376
0.891100,0.877227,-0.254575
0.892100,0.876972,-0.254774
0.893100,0.876717,-0.254972
0.894100,0.876462,-0.255171
0.895100,0.876207,-0.255369
0.896100,0.875951,-0.255566
0.897100,0.875696,-0.255764
0.898100,0.875440,-0.255961
0.899100,0.875184,-0.256158
0.900100,0.874928,-0.256354
0.901100,0.874671,-0.256551
0.902100,0.874414,-0.256747
0.903100,0.874158,-0.256943
0.904100,0.873901,-0.257138
0.905100,0.873643,-0.257334
0.906100,0.873386,-0.257529
0.907100,0.873128,-0.257724
0.908100,0.872870,-0.257918
0.909100,0.872612,-0.258113
0.910100,0.872354,-0.258307
0.911100,0.872096,-0.258501
0.912100,0.871837,-0.258694
0.913100,0.871578,-0.258888
0.914100,0.871319,-0.259081
0.915100,0.871060,-0.259273
0.916100,0.870801,-0.259466
0.917100,0.870541,-0.259658
0.918100,0.870282,-0.259850
0.919100,0.870022,-0.260042
0.920100,0.869761,-0.260234
0.921100,0.869501,-0.260425
0.922100,0.869241,-0.260616
0.923100,0.868980,-0.260807
0.924100,0.868719,-0.260998
0.925100,0.868458,-0.261188
0.926100,0.868197,-0.261378
0.927100,0.867935,-0.261568
0.928100,0.867673,-0.261757
0.929100,0.867412,-0.261946
0.930100,0.867150,-0.262135
0.931100,0.866887,-0.262324
0.932100,0.866625,-0.262513
0.933100,0.866362,-0.262701
0.934100,0.866100,-0.262889
0.935100,0.865837,-0.263077
0.936100,0.865573,-0.263264
0.937100,0.865310,-0.263451
0.938100,0.865046,-0.263638
0.939100,0.864783,-0.263825
0.940100,0.864519,-0.264011
0.941100,0.864255,-0.264198
0.942100,0.863990,-0.264384
0.943100,0.863726,-0.264569
0.944100,0.863461,-0.264755
0.945100,0.863196,-0.264940
0.946100,0.862931,-0.265125
0.947100,0.862666,-0.265309
0.948100,0.862401,-0.265494
0.949100,0.862135,-0.265678
0.950100,0.861869,-0.265862
0.951100,0.861603,-0.266045
0.952100,0.861337,-0.266229
0.953100,0.861071,-0.266412
0.954100,0.860805,-0.266595
0.955100,0.860538,-0.266777
0.956100,0.860271,-0.266960
0.957100,0.860004,-0.267142
0.958100,0.859737,-0.267324
0.959100,0.859469,-0.267505
0.960100,0.859202,-0.267687
0.961100,0.858934,-0.267868
0.962100,0.858666,-0.268048
0.963100,0.858398,-0.268229
0.964100,0.858129,-0.268409
0.965100,0.857861,-0.268589
0.966100,0.857592,-0.268769
0.967100,0.857323,-0.268949
0.968100,0.857054,-0.269128
0.969100,0.856785,-0.269307
0.970100,0.856516,-0.269486
0.971100,0.856246,-0.269664
0.972100,0.855976,-0.269842
0.973100,0.855707,-0.270020
0.974100,0.855436,-0.270198
0.975100,0.855166,-0.270375
0.976100,0.854896,-0.270553
0.977100,0.854625,-0.270729
0.978100,0.854354,-0.270906
0.979100,0.854083,-0.271083
0.980100,0.853812,-0.271259
0.981100,0.853541,-0.271435
0.982100,0.853269,-0.271610
0.983100,0.852997,-0.271786
0.984100,0.852726,-0.271961
0.985100,0.852454,-0.272136
0.986100,0.852181,-0.272310
0.987100,0.851909,-0.272485
0.988100,0.851636,-0.272659
0.989100,0.851364,-0.272832
0.990100,0.851091,-0.273006
0.991100,0.850818,-0.273179
0.992100,0.850544,-0.273352
0.993100,0.850271,-0.273525
0.994100,0.849997,-0.273698
0.995100,0.849724,-0.273870
0.996100,0.849450,-0.274042
0.997100,0.849175,-0.274214
0.998100,0.848901,-0.274385
0.999100,0.848627,-0.274557
1.000100,0.848352,-0.274728
1.001100,0.848077,-0.274898
1.002100,0.847802,-0.275069
1.003100,0.847527,-0.275239
1.004100,0.847252,-0.275409
1.005100,0.846976,-0.275579
1.006100,0.846701,-0.275748
1.007100,0.846425,-0.275917
1.008100,0.846149,-0.276086
1.009100,0.845873,-0.276255
1.010100,0.845596,-0.276423
1.011100,0.845320,-0.276591
1.012100,0.845043,-0.276759
1.013100,0.844766,-0.276927
1.014100,0.844489,-0.277094
1.015100,0.844212,-0.277261
1.016100,0.843935,-0.277428
1.017100,0.843657,-0.277594
1.018100,0.843379,-0.277761
1.019100,0.843102,-0.277927
1.020100,0.842824,-0.278093
1.021100,0.842545,-0.278258
1.022100,0.842267,-0.278423
1.023100,0.841989,-0.278588
1.024100,0.841710,-0.278753
1.025100,0.841431,-0.278918
1.026100,0.841152,-0.279082
1.027100,0.840873,-0.279246
1.028100,0.840594,-0.279410
1.029100,0.840314,-0.279573
1.030100,0.840034,-0.279736
1.031100,0.839755,-0.279899
1.032100,0.839475,-0.280062
1.033100,0.839195,-0.280224
1.034100,0.838914,-0.280386
1.035100,0.838634,-0.280548
1.036100,0.838353,-0.280710
1.037100,0.838072,-0.280871
1.038100,0.837791,-0.281032
1.039100,0.837510,-0.281193
1.040100,0.837229,-0.281354
1.041100,0.836948,-0.281514
1.042100,0.836666,-0.281674
1.043100,0.836384,-0.281834
1.044100,0.836102,-0.281994
1.045100,0.835820,-0.282153
1.046100,0.835538,-0.282312
1.047100,0.835256,-0.282471
1.048100,0.834973,-0.282629
1.049100,0.834690,-0.282787
1.050100,0.834407,-0.282945
1.051100,0.834124,-0.283103
1.052100,0.833841,-0.283261
1.053100,0.833558,-0.283418
1.054100,0.833274,-0.283575
1.055100,0.832991,-0.283731
1.056100,0.832707,-0.283888
1.057100,0.832423,-0.284044
1.058100,0.832139,-0.284200
1.059100,0.831855,-0.284356
1.060100,0.831570,-0.284511
1.061100,0.831286,-0.284666
1.062100,0.831001,-0.284821
1.063100,0.830716,-0.284976
1.064100,0.830431,-0.285130
1.065100,0.830146,-0.285284
1.066100,0.829860,-0.285438
1.067100,0.829575,-0.285591
1.068100,0.829289,-0.285745
1.069100,0.829003,-0.285898
1.070100,0.828717,-0.286050
1.071100,0.828431,-0.286203
1.072100,0.828145,-0.286355
1.073100,0.827859,-0.286507
1.074100,0.827572,-0.286659
1.075100,0.827285,-0.286810
1.076100,0.826998,-0.286962
1.077100,0.826711,-0.287113
1.078100,0.826424,-0.287263
1.079100,0.826137,-0.287414
1.080100,0.825849,-0.287564
1.081100,0.825562,-0.287714
1.082100,0.825274,-0.287863
1.083100,0.824986,-0.288013
1.084100,0.824698,-0.288162
1.085100,0.824410,-0.288311
1.086100,0.824121,-0.288459
1.087100,0.823833,-0.288608
1.088100,0.823544,-0.288756
1.089100,0.823255,-0.288904
1.090100,0.822966,-0.289051
1.091100,0.822677,-0.289199
1.092100,0.822388,-0.289346
1.093100,0.822098,-0.289492
1.094100,0.821809,-0.289639
1.095100,0.821519,-0.289785
1.096100,0.821229,-0.289931
1.097100,0.820939,-0.290077
1.098100,0.820649,-0.290222
1.099100,0.820359,-0.290368
1.100100,0.820068,-0.290513
1.101100,0.819778,-0.290657
1.102100,0.819487,-0.290802
1.103100,0.819196,-0.290946
1.104100,0.818905,-0.291090
1.105100,0.818614,-0.291234
1.106100,0.818323,-0.291377
1.107100,0.818031,-0.291520
1.108100,0.817740,-0.291663
1.109100,0.817448,-0.291806
1.110100,0.817156,-0.291948
1.111100,0.816864,-0.292090
1.112100,0.816572,-0.292232
1.113100,0.816280,-0.292374
1.114100,0.815987,-0.292515
1.115100,0.815694,-0.292656
1.116100,0.815402,-0.292797
1.117100,0.815109,-0.292937
1.118100,0.814816,-0.293078
1.119100,0.814523,-0.293218
1.120100,0.814229,-0.293357
1.121100,0.813936,-0.293497
1.122100,0.813642,-0.293636
1.123100,0.813349,-0.293775
1.124100,0.813055,-0.293914
1.125100,0.812761,-0.294052
1.126100,0.812467,-0.294190
1.127100,0.812173,-0.294328
1.128100,0.811878,-0.294466
1.129100,0.811584,-0.294603
1.130100,0.811289,-0.294741
1.131100,0.810994,-0.294878
1.132100,0.810699,-0.295014
1.133100,0.810404,-0.295151
1.134100,0.810109,-0.295287
1.135100,0.809814,-0.295423
1.136100,0.809518,-0.295558
1.137100,0.809222,-0.295694
1.138100,0.808927,-0.295829
1.139100,0.808631,-0.295963
1.140100,0.808335,-0.296098
1.141100,0.808039,-0.296232
1.142100,0.807742,-0.296366
1.143100,0.807446,-0.296500
1.144100,0.807149,-0.296634
1.145100,0.806853,-0.296767
1.146100,0.806556,-0.296900
1.147100,0.806259,-0.297033
1.148100,0.805962,-0.297165
1.149100,0.805664,-0.297297
1.150100,0.805367,-0.297429
1.151100,0.805070,-0.297561
1.152100,0.804772,-0.297693
1.153100,0.804474,-0.297824
1.154100,0.804176,-0.297955
1.155100,0.803878,-0.298085
1.156100,0.803580,-0.298216
1.157100,0.803282,-0.298346
1.158100,0.802983,-0.298476
1.159100,0.802685,-0.298605
1.160100,0.802386,-0.298735
1.161100,0.802087,-0.298864
1.162100,0.801788,-0.298993
1.163100,0.801489,-0.299121
1.164100,0.801190,-0.299250
1.165100,0.800891,-0.299378
1.166100,0.800591,-0.299506
1.167100,0.800292,-0.299633
1.168100,0.799992,-0.299761
1.169100,0.799692,-0.299888
1.170100,0.799392,-0.300014
1.171100,0.799092,-0.300141
1.172100,0.798792,-0.300267
1.173100,0.798492,-0.300393
1.174100,0.798191,-0.300519
1.175100,0.797891,-0.300645
1.176100,0.797590,-0.300770
1.177100,0.797289,-0.300895
1.178100,0.796988,-0.301019
1.179100,0.796687,-0.301144
1.180100,0.796386,-0.301268
1.181100,0.796085,-0.301392
1.182100,0.795783,-0.301516
1.183100,0.795482,-0.301639
1.184100,0.795180,-0.301762
1.185100,0.794878,-0.301885
1.186100,0.794576,-0.302008
1.187100,0.794274,-0.302130
1.188100,0.793972,-0.302253
1.189100,0.793670,-0.302374
1.190100,0.793367,-0.302496
1.191100,0.793065,-0.302617
1.192100,0.792762,-0.302739
1.193100,0.792459,-0.302859
1.194100,0.792156,-0.302980
1.195100,0.791853,-0.303100
1.196100,0.791550,-0.303220
1.197100,0.791247,-0.303340
1.198100,0.790943,-0.303460
1.199100,0.790640,-0.303579
1.200100,0.790336,-0.303698
1.201100,0.790032,-0.303817
1.202100,0.789729,-0.303936
1.203100,0.789425,-0.304054
1.204100,0.789120,-0.304172
1.205100,0.788816,-0.304290
1.206100,0.788512,-0.304407
1.207100,0.788207,-0.304524
1.208100,0.787903,-0.304641
1.209100,0.787598,-0.304758
1.210100,0.787293,-0.304875
1.211100,0.786988,-0.304991
1.212100,0.786683,-0.305107
1.213100,0.786378,-0.305223
1.214100,0.786073,-0.305338
1.215100,0.785767,-0.305453
1.216100,0.785462,-0.305568
1.217100,0.785156,-0.305683
1.218100,0.784851,-0.305797
1.219100,0.784545,-0.305912
1.220100,0.784239,-0.306026
1.221100,0.783933,-0.306139
1.222100,0.783626,-0.306253
1.223100,0.783320,-0.306366
1.224100,0.783014,-0.306479
1.225100,0.782707,-0.306591
1.226100,0.782401,-0.306704
1.227100,0.782094,-0.306816
1.228100,0.781787,-0.306928
1.229100,0.781480,-0.307039
1.230100,0.781173,-0.307151
1.231100,0.780866,-0.307262
1.232100,0.780558,-0.307373
1.233100,0.780251,-0.307483
1.234100,0.779943,-0.307594
1.235100,0.779636,-0.307704
1.236100,0.779328,-0.307814
1.237100,0.779020,-0.307923
1.238100,0.778712,-0.308033
1.239100,0.778404,-0.308142
1.240100,0.778096,-0.308250
1.241100,0.777788,-0.308359
1.242100,0.777479,-0.308467
1.243100,0.777171,-0.308575
1.244100,0.776862,-0.308683
1.245100,0.776553,-0.308791
1.246100,0.776244,-0.308898
1.247100,0.775935,-0.309005
1.248100,0.775626,-0.309112
1.249100,0.775317,-0.309218
1.250100,0.775008,-0.309325
1.251100,0.774699,-0.309431
1.252100,0.774389,-0.309536
1.253100,0.774079,-0.309642
1.254100,0.773770,-0.309747
1.255100,0.773460,-0.309852
1.256100,0.773150,-0.309957
1.257100,0.772840,-0.310062
1.258100,0.772530,-0.310166
1.259100,0.772220,-0.310270
1.260100,0.771909,-0.310374
1.261100,0.771599,-0.310477
1.262100,0.771288,-0.310580
1.263100,0.770978,-0.310683
1.264100,0.770667,-0.310786
1.265100,0.770356,-0.310888
1.266100,0.770045,-0.310991
1.267100,0.769734,-0.311093
1.268100,0.769423,-0.311194
1.269100,0.769112,-0.311296
1.270100,0.768801,-0.311397
1.271100,0.768489,-0.311498
1.272100,0.768178,-0.311599
1.273100,0.767866,-0.311699
1.274100,0.767554,-0.311799
1.275100,0.767242,-0.311899
1.276100,0.766930,-0.311999
1.277100,0.766618,-0.312099
1.278100,0.766306,-0.312198
1.279100,0.765994,-0.312297
1.280100,0.765682,-0.312395
1.281100,0.765369,-0.312494
1.282100,0.765057,-0.312592
1.283100,0.764744,-0.312690
1.284100,0.764431,-0.312788
1.285100,0.764118,-0.312885
1.286100,0.763805,-0.312982
1.287100,0.763492,-0.313079
1.288100,0.763179,-0.313176
1.289100,0.762866,-0.313272
1.290100,0.762553,-0.313368
1.291100,0.762239,-0.313464
1.292100,0.761926,-0.313560
1.293100,0.761612,-0.313656
1.294100,0.761298,-0.313751
1.295100,0.760985,-0.313846
1.296100,0.760671,-0.313940
1.297100,0.760357,-0.314035
1.298100,0.760043,-0.314129
1.299100,0.759729,-0.314223
1.300100,0.759414,-0.314317
1.301100,0.759100,-0.314410
1.302100,0.758785,-0.314503
1.303100,0.758471,-0.314596
1.304100,0.758156,-0.314689
1.305100,0.757842,-0.314781
1.306100,0.757527,-0.314873
1.307100,0.757212,-0.314965
1.308100,0.756897,-0.315057
1.309100,0.756582,-0.315148
1.310100,0.756266,-0.315240
1.311100,0.755951,-0.315331
1.312100,0.755636,-0.315421
1.313100,0.755320,-0.315512
1.314100,0.755005,-0.315602
1.315100,0.754689,-0.315692
1.316100,0.754373,-0.315782
1.317100,0.754058,-0.315871
1.318100,0.753742,-0.315960
1.319100,0.753426,-0.316049
1.320100,0.753110,-0.316138
1.321100,0.752793,-0.316226
1.322100,0.752477,-0.316314
1.323100,0.752161,-0.316402
1.324100,0.751844,-0.316490
1.325100,0.751528,-0.316578
1.326100,0.751211,-0.316665
1.327100,0.750894,-0.316752
1.328100,0.750578,-0.316838
1.329100,0.750261,-0.316925
1.330100,0.749944,-0.317011
1.331100,0.749627,-0.317097
1.332100,0.749310,-0.317183
1.333100,0.748992,-0.317268
1.334100,0.748675,-0.317354
1.335100,0.748358,-0.317439
1.336100,0.748040,-0.317523
1.337100,0.747723,-0.317608
1.338100,0.747405,-0.317692
1.339100,0.747087,-0.317776
1.340100,0.746769,-0.317860
1.341100,0.746452,-0.317943
1.342100,0.746134,-0.318027
1.343100,0.745815,-0.318110
1.344100,0.745497,-0.318192
1.345100,0.745179,-0.318275
1.346100,0.744861,-0.318357
1.347100,0.744542,-0.318439
1.348100,0.744224,-0.318521
1.349100,0.743905,-0.318603
1.350100,0.743587,-0.318684
1.351100,0.743268,-0.318765
1.352100,0.742949,-0.318846
1.353100,0.742630,-0.318926
1.354100,0.742311,-0.319007
1.355100,0.741992,-0.319087
1.356100,0.741673,-0.319167
1.357100,0.741354,-0.319246
1.358100,0.741035,-0.319326
1.359100,0.740715,-0.319405
1.360100,0.740396,-0.319484
1.361100,0.740076,-0.319562
1.362100,0.739757,-0.319640
1.363100,0.739437,-0.319719
1.364100,0.739117,-0.319797
1.365100,0.738797,-0.319874
1.366100,0.738478,-0.319952
1.367100,0.738158,-0.320029
1.368100,0.737837,-0.320106
1.369100,0.737517,-0.320182
1.370100,0.737197,-0.320259
1.371100,0.736877,-0.320335
1.372100,0.736556,-0.320411
1.373100,0.736236,-0.320487
1.374100,0.735915,-0.320562
1.375100,0.735595,-0.320637
1.376100,0.735274,-0.320712
1.377100,0.734953,-0.320787
1.378100,0.734633,-0.320861
1.379100,0.734312,-0.320936
1.380100,0.733991,-0.321010
1.381100,0.733670,-0.321083
1.382100,0.733349,-0.321157
1.383100,0.733027,-0.321230
1.384100,0.732706,-0.321303
1.385100,0.732385,-0.321376
1.386100,0.732063,-0.321449
1.387100,0.731742,-0.321521
1.388100,0.731420,-0.321593
1.389100,0.731099,-0.321665
1.390100,0.730777,-0.321736
1.391100,0.730455,-0.321808
1.392100,0.730133,-0.321879
1.393100,0.729811,-0.321950
1.394100,0.729489,-0.322020
1.395100,0.729167,-0.322091
1.396100,0.728845,-0.322161
1.397100,0.728523,-0.322231
1.398100,0.728201,-0.322300
1.399100,0.727879,-0.322370
1.400100,0.727556,-0.322439
1.401100,0.727234,-0.322508
1.402100,0.726911,-0.322577
1.403100,0.726588,-0.322645
1.404100,0.726266,-0.322713
1.405100,0.725943,-0.322781
1.406100,0.725620,-0.322849
1.407100,0.725297,-0.322917
1.408100,0.724974,-0.322984
1.409100,0.724651,-0.323051
1.410100,0.724328,-0.323118
1.411100,0.724005,-0.323184
1.412100,0.723682,-0.323251
1.413100,0.723359,-0.323317
1.414100,0.723035,-0.323383
1.415100,0.722712,-0.323448
1.416100,0.722388,-0.323514
1.417100,0.722065,-0.323579
1.418100,0.721741,-0.323644
1.419100,0.721418,-0.323708
1.420100,0.721094,-0.323773
1.421100,0.720770,-0.323837
1.422100,0.720446,-0.323901
1.423100,0.720122,-0.323965
1.424100,0.719798,-0.324028
1.425100,0.719474,-0.324091
1.426100,0.719150,-0.324154
1.427100,0.718826,-0.324217
1.428100,0.718502,-0.324280
1.429100,0.718177,-0.324342
1.430100,0.717853,-0.324404
1.431100,0.717528,-0.324466
1.432100,0.717204,-0.324528
1.433100,0.716879,-0.324589
1.434100,0.716555,-0.324650
1.435100,0.716230,-0.324711
1.436100,0.715905,-0.324772
1.437100,0.715581,-0.324832
1.438100,0.715256,-0.324892
1.439100,0.714931,-0.324952
1.440100,0.714606,-0.325012
1.441100,0.714281,-0.325071
1.442100,0.713956,-0.325131
1.443100,0.713631,-0.325190
1.444100,0.713305,-0.325248
1.445100,0.712980,-0.325307
1.446100,0.712655,-0.325365
1.447100,0.712329,-0.325423
1.448100,0.712004,-0.325481
1.449100,0.711678,-0.325539
1.450100,0.711353,-0.325596
1.451100,0.711027,-0.325653
1.452100,0.710701,-0.325710
1.453100,0.710376,-0.325767
1.454100,0.710050,-0.325823
1.455100,0.709724,-0.325880
1.456100,0.709398,-0.325936
1.457100,0.709072,-0.325991
1.458100,0.708746,-0.326047
1.459100,0.708420,-0.326102
1.460100,0.708094,-0.326157
1.461100,0.707768,-0.326212
1.462100,0.707442,-0.326267
1.463100,0.707115,-0.326321
1.464100,0.706789,-0.326375
1.465100,0.706463,-0.326429
1.466100,0.706136,-0.326483
1.467100,0.705810,-0.326536
1.468100,0.705483,-0.326589
1.469100,0.705156,-0.326642
1.470100,0.704830,-0.326695
1.471100,0.704503,-0.326748
1.472100,0.704176,-0.326800
1.473100,0.703849,-0.326852
1.474100,0.703522,-0.326904
1.475100,0.703196,-0.326955
1.476100,0.702869,-0.327007
1.477100,0.702542,-0.327058
1.478100,0.702214,-0.327109
1.479100,0.701887,-0.327159
1.480100,0.701560,-0.327210
1.481100,0.701233,-0.327260
1.482100,0.700906,-0.327310
1.483100,0.700578,-0.327360
1.484100,0.700251,-0.327409
1.485100,0.699923,-0.327459
1.486100,0.699596,-0.327508
1.487100,0.699268,-0.327557
1.488100,0.698941,-0.327605
1.489100,0.698613,-0.327654
1.490100,0.698286,-0.327702
1.491100,0.697958,-0.327750
1.492100,0.697630,-0.327798
1.493100,0.697302,-0.327845
1.494100,0.696974,-0.327892
1.495100,0.696646,-0.327939
1.496100,0.696319,-0.327986
1.497100,0.695990,-0.328033
1.498100,0.695662,-0.328079
1.499100,0.695334,-0.328125
1.500100,0.695006,-0.328171
1.501100,0.694678,-0.328217
1.502100,0.694350,-0.328262
1.503100,0.694021,-0.328308
1.504100,0.693693,-0.328353
1.505100,0.693365,-0.328397
1.506100,0.693036,-0.328442
1.507100,0.692708,-0.328486
1.508100,0.692379,-0.328530
1.509100,0.692051,-0.328574
1.510100,0.691722,-0.328618
1.511100,0.691394,-0.328661
1.512100,0.691065,-0.328704
1.513100,0.690736,-0.328747
1.514100,0.690407,-0.328790
1.515100,0.690079,-0.328833
1.516100,0.689750,-0.328875
1.517100,0.689421,-0.328917
1.518100,0.689092,-0.328959
1.519100,0.688763,-0.329001
1.520100,0.688434,-0.329042
1.521100,0.688105,-0.329083
1.522100,0.687776,-0.329124
1.523100,0.687447,-0.329165
1.524100,0.687117,-0.329205
1.525100,0.686788,-0.329246
1.526100,0.686459,-0.329286
1.527100,0.686130,-0.329326
1.528100,0.685800,-0.329365
1.529100,0.685471,-0.329405
1.530100,0.685141,-0.329444
1.531100,0.684812,-0.329483
1.532100,0.684482,-0.329522
1.533100,0.684153,-0.329560
1.534100,0.683823,-0.329599
1.535100,0.683494,-0.329637
1.536100,0.683164,-0.329674
1.537100,0.682834,-0.329712
1.538100,0.682505,-0.329750
1.539100,0.682175,-0.329787
1.540100,0.681845,-0.329824
1.541100,0.681515,-0.329861
1.542100,0.681185,-0.329897
1.543100,0.680855,-0.329933
1.544100,0.680526,-0.329969
1.545100,0.680196,-0.330005
1.546100,0.679866,-0.330041
1.547100,0.679535,-0.330076
1.548100,0.679205,-0.330112
1.549100,0.678875,-0.330147
1.550100,0.678545,-0.330182
1.551100,0.678215,-0.330216
1.552100,0.677885,-0.330250
1.553100,0.677554,-0.330285
1.554100,0.677224,-0.330319
1.555100,0.676894,-0.330352
1.556100,0.676563,-0.330386
1.557100,0.676233,-0.330419
1.558100,0.675903,-0.330452
1.559100,0.675572,-0.330485
1.560100,0.675242,-0.330517
1.561100,0.674911,-0.330550
1.562100,0.674580,-0.330582
1.563100,0.674250,-0.330614
1.564100,0.673919,-0.330646
1.565100,0.673589,-0.330677
1.566100,0.673258,-0.330709
1.567100,0.672927,-0.330740
1.568100,0.672596,-0.330771
1.569100,0.672266,-0.330801
1.570100,0.671935,-0.330832
1.571100,0.671604,-0.330862
1.572100,0.671273,-0.330892
1.573100,0.670942,-0.330922
1.574100,0.670611,-0.330951
1.575100,0.670280,-0.330981
1.576100,0.669949,-0.331010
1.577100,0.669618,-0.331039
1.578100,0.669287,-0.331068
1.579100,0.668956,-0.331096
1.580100,0.668625,-0.331125
1.581100,0.668294,-0.331153
1.582100,0.667963,-0.331181
1.583100,0.667631,-0.331208
1.584100,0.667300,-0.331236
1.585100,0.666969,-0.331263
1.586100,0.666638,-0.331290
1.587100,0.666306,-0.331317
1.588100,0.665975,-0.331343
1.589100,0.665644,-0.331370
1.590100,0.665312,-0.331396
1.591100,0.664981,-0.331422
1.592100,0.664650,-0.331448
1.593100,0.664318,-0.331473
1.594100,0.663987,-0.331499
1.595100,0.663655,-0.331524
1.596100,0.663324,-0.331549
1.597100,0.662992,-0.331573
1.598100,0.662660,-0.331598
1.599100,0.662329,-0.331622
1.600100,0.661997,-0.331646
1.601100,0.661665,-0.331670
1.602100,0.661334,-0.331694
1.603100,0.661002,-0.331717
1.604100,0.660670,-0.331740
1.605100,0.660339,-0.331763
1.606100,0.660007,-0.331786
1.607100,0.659675,-0.331809
1.608100,0.659343,-0.331831
1.609100,0.659011,-0.331853
1.610100,0.658680,-0.331875
1.611100,0.658348,-0.331897
1.612100,0.658016,-0.331919
1.613100,0.657684,-0.331940
1.614100,0.657352,-0.331961
1.615100,0.657020,-0.331982
1.616100,0.656688,-0.332003
1.617100,0.656356,-0.332023
1.618100,0.656024,-0.332044
1.619100,0.655692,-0.332064
1.620100,0.655360,-0.332084
1.621100,0.655028,-0.332103
1.622100,0.654695,-0.332123
1.623100,0.654363,-0.332142
1.624100,0.654031,-0.332161
1.625100,0.653699,-0.332180
1.626100,0.653367,-0.332199
1.627100,0.653035,-0.332217
1.628100,0.652702,-0.332235
1.629100,0.652370,-0.332253
1.630100,0.652038,-0.332271
1.631100,0.651706,-0.332289
1.632100,0.651373,-0.332306
1.633100,0.651041,-0.332324
1.634100,0.650709,-0.332341
1.635100,0.650376,-0.332357
1.636100,0.650044,-0.332374
1.637100,0.649712,-0.332390
1.638100,0.649379,-0.332407
1.639100,0.649047,-0.332423
1.640100,0.648714,-0.332438
1.641100,0.648382,-0.332454
1.642100,0.648049,-0.332469
1.643100,0.647717,-0.332485
1.644100,0.647384,-0.332500
1.645100,0.647052,-0.332514
1.646100,0.646719,-0.332529
1.647100,0.646387,-0.332543
1.648100,0.646054,-0.332557
1.649100,0.645722,-0.332571
1.650100,0.645389,-0.332585
1.651100,0.645057,-0.332599
1.652100,0.644724,-0.332612
1.653100,0.644391,-0.332625
1.654100,0.644059,-0.332638
1.655100,0.643726,-0.332651
1.656100,0.643393,-0.332663
1.657100,0.643061,-0.332676
1.658100,0.642728,-0.332688
1.659100,0.642395,-0.332700
1.660100,0.642063,-0.332712
1.661100,0.641730,-0.332723
1.662100,0.641397,-0.332735
1.663100,0.641065,-0.332746
1.664100,0.640732,-0.332757
1.665100,0.640399,-0.332767
1.666100,0.640066,-0.332778
1.667100,0.639733,-0.332788
1.668100,0.639401,-0.332799
1.669100,0.639068,-0.332808
1.670100,0.638735,-0.332818
1.671100,0.638402,-0.332828
1.672100,0.638069,-0.332837
1.673100,0.637737,-0.332846
1.674100,0.637404,-0.332855
1.675100,0.637071,-0.332864
1.676100,0.636738,-0.332873
1.677100,0.636405,-0.332881
1.678100,0.636072,-0.332889
1.679100,0.635739,-0.332897
1.680100,0.635406,-0.332905
1.681100,0.635073,-0.332913
1.682100,0.634741,-0.332920
1.683100,0.634408,-0.332927
1.684100,0.634075,-0.332934
1.685100,0.633742,-0.332941
1.686100,0.633409,-0.332948
1.687100,0.633076,-0.332954
1.688100,0.632743,-0.332960
1.689100,0.632410,-0.332966
1.690100,0.632077,-0.332972
1.691100,0.631744,-0.332978
1.692100,0.631411,-0.332983
1.693100,0.631078,-0.332988
1.694100,0.630745,-0.332993
1.695100,0.630412,-0.332998
1.696100,0.630079,-0.333003
1.697100,0.629746,-0.333007
1.698100,0.629413,-0.333012
1.699100,0.629080,-0.333016
1.700100,0.628747,-0.333020
1.701100,0.628414,-0.333023
1.702100,0.628081,-0.333027
1.703100,0.627748,-0.333030
1.704100,0.627415,-0.333033
1.705100,0.627082,-0.333036
1.706100,0.626749,-0.333039
1.707100,0.626416,-0.333041
1.708100,0.626083,-0.333044
1.709100,0.625750,-0.333046
1.710100,0.625417,-0.333048
1.711100,0.625084,-0.333050
1.712100,0.624751,-0.333051
1.713100,0.624418,-0.333053
1.714100,0.624084,-0.333054
1.715100,0.623751,-0.333055
1.716100,0.623418,-0.333056
1.717100,0.623085,-0.333056
1.718100,0.622752,-0.333057
1.719100,0.622419,-0.333057
1.720100,0.622086,-0.333057
1.721100,0.621753,-0.333057
1.722100,0.621420,-0.333057
1.723100,0.621087,-0.333056
1.724100,0.620754,-0.333055
1.725100,0.620421,-0.333054
1.726100,0.620088,-0.333053
1.727100,0.619755,-0.333052
1.728100,0.619422,-0.333051
1.729100,0.619089,-0.333049
1.730100,0.618756,-0.333047
1.731100,0.618423,-0.333045
1.732100,0.618090,-0.333043
1.733100,0.617756,-0.333041
1.734100,0.617423,-0.333038
1.735100,0.617090,-0.333035
1.736100,0.616757,-0.333032
1.737100,0.616424,-0.333029
1.738100,0.616091,-0.333026
1.739100,0.615758,-0.333022
1.740100,0.615425,-0.333019
1.741100,0.615092,-0.333015
1.742100,0.614759,-0.333011
1.743100,0.614426,-0.333006
1.744100,0.614093,-0.333002
1.745100,0.613760,-0.332997
1.746100,0.613427,-0.332993
