xi,theta,phi
0.873100,0.880729,-0.255402
0.874100,0.880473,-0.255619
0.875100,0.880217,-0.255835
0.876100,0.879961,-0.256050
0.877100,0.879705,-0.256266
0.878100,0.879449,-0.256481
0.879100,0.879192,-0.256696
0.880100,0.878935,-0.256911
0.881100,0.878678,-0.257126
0.882100,0.878421,-0.257340
0.883100,0.878164,-0.257554
0.884100,0.877906,-0.257768
0.885100,0.877648,-0.257982
0.886100,0.877390,-0.258195
0.887100,0.877132,-0.258408
0.888100,0.876873,-0.258621
0.889100,0.876615,-0.258834
0.890100,0.876356,-0.259046
0.891100,0.876096,-0.259259
0.892100,0.875837,-0.259471
0.893100,0.875578,-0.259682
0.894100,0.875318,-0.259894
0.895100,0.875058,-0.260105
0.896100,0.874798,-0.260316
0.897100,0.874537,-0.260527
0.898100,0.874276,-0.260738
0.899100,0.874016,-0.260948
0.900100,0.873755,-0.261158
0.901100,0.873493,-0.261368
0.902100,0.873232,-0.261578
0.903100,0.872970,-0.261787
0.904100,0.872708,-0.261996
0.905100,0.872446,-0.262205
0.906100,0.872184,-0.262414
0.907100,0.871921,-0.262622
0.908100,0.871659,-0.262831
0.909100,0.871396,-0.263039
0.910100,0.871133,-0.263246
0.911100,0.870869,-0.263454
0.912100,0.870606,-0.263661
0.913100,0.870342,-0.263868
0.914100,0.870078,-0.264075
0.915100,0.869814,-0.264282
0.916100,0.869549,-0.264488
0.917100,0.869285,-0.264694
0.918100,0.869020,-0.264900
0.919100,0.868755,-0.265105
0.920100,0.868490,-0.265311
0.921100,0.868224,-0.265516
0.922100,0.867959,-0.265721
0.923100,0.867693,-0.265926
0.924100,0.867427,-0.266130
0.925100,0.867161,-0.266334
0.926100,0.866894,-0.266538
0.927100,0.866628,-0.266742
0.928100,0.866361,-0.266945
0.929100,0.866094,-0.267149
0.930100,0.865826,-0.267352
0.931100,0.865559,-0.267554
0.932100,0.865291,-0.267757
0.933100,0.865023,-0.267959
0.934100,0.864755,-0.268161
0.935100,0.864487,-0.268363
0.936100,0.864219,-0.268564
0.937100,0.863950,-0.268766
0.938100,0.863681,-0.268967
0.939100,0.863412,-0.269168
0.940100,0.863143,-0.269368
0.941100,0.862873,-0.269569
0.942100,0.862604,-0.269769
0.943100,0.862334,-0.269969
0.944100,0.862064,-0.270168
0.945100,0.861793,-0.270368
0.946100,0.861523,-0.270567
0.947100,0.861252,-0.270766
0.948100,0.860981,-0.270965
0.949100,0.860710,-0.271163
0.950100,0.860439,-0.271361
0.951100,0.860168,-0.271559
0.952100,0.859896,-0.271757
0.953100,0.859624,-0.271954
0.954100,0.859352,-0.272152
0.955100,0.859080,-0.272349
0.956100,0.858807,-0.272545
0.957100,0.858535,-0.272742
0.958100,0.858262,-0.272938
0.959100,0.857989,-0.273134
0.960100,0.857716,-0.273330
0.961100,0.857442,-0.273525
0.962100,0.857169,-0.273721
0.963100,0.856895,-0.273916
0.964100,0.856621,-0.274111
0.965100,0.856347,-0.274305
0.966100,0.856072,-0.274500
0.967100,0.855798,-0.274694
0.968100,0.855523,-0.274888
0.969100,0.855248,-0.275081
0.970100,0.854973,-0.275274
0.971100,0.854697,-0.275468
0.972100,0.854422,-0.275660
0.973100,0.854146,-0.275853
0.974100,0.853870,-0.276046
0.975100,0.853594,-0.276238
0.976100,0.853317,-0.276430
0.977100,0.853041,-0.276621
0.978100,0.852764,-0.276813
0.979100,0.852487,-0.277004
0.980100,0.852210,-0.277195
0.981100,0.851933,-0.277386
0.982100,0.851655,-0.277576
0.983100,0.851378,-0.277766
0.984100,0.851100,-0.277956
0.985100,0.850822,-0.278146
0.986100,0.850544,-0.278335
0.987100,0.850265,-0.278525
0.988100,0.849987,-0.278714
0.989100,0.849708,-0.278902
0.990100,0.849429,-0.279091
0.991100,0.849150,-0.279279
0.992100,0.848870,-0.279467
0.993100,0.848591,-0.279655
0.994100,0.848311,-0.279842
0.995100,0.848031,-0.280030
0.996100,0.847751,-0.280217
0.997100,0.847471,-0.280403
0.998100,0.847190,-0.280590
0.999100,0.846909,-0.280776
1.000100,0.846628,-0.280962
1.001100,0.846347,-0.281148
1.002100,0.846066,-0.281334
1.003100,0.845785,-0.281519
1.004100,0.845503,-0.281704
1.005100,0.845221,-0.281889
1.006100,0.844939,-0.282074
1.007100,0.844657,-0.282258
1.008100,0.844375,-0.282442
1.009100,0.844092,-0.282626
1.010100,0.843810,-0.282810
1.011100,0.843527,-0.282993
1.012100,0.843244,-0.283176
1.013100,0.842960,-0.283359
1.014100,0.842677,-0.283542
1.015100,0.842393,-0.283724
1.016100,0.842109,-0.283906
1.017100,0.841825,-0.284088
1.018100,0.841541,-0.284270
1.019100,0.841257,-0.284451
1.020100,0.840972,-0.284632
1.021100,0.840688,-0.284813
1.022100,0.840403,-0.284994
1.023100,0.840118,-0.285174
1.024100,0.839832,-0.285354
1.025100,0.839547,-0.285534
1.026100,0.839261,-0.285714
1.027100,0.838976,-0.285893
1.028100,0.838690,-0.286072
1.029100,0.838403,-0.286251
1.030100,0.838117,-0.286430
1.031100,0.837831,-0.286609
1.032100,0.837544,-0.286787
1.033100,0.837257,-0.286965
1.034100,0.836970,-0.287142
1.035100,0.836683,-0.287320
1.036100,0.836395,-0.287497
1.037100,0.836108,-0.287674
1.038100,0.835820,-0.287851
1.039100,0.835532,-0.288027
1.040100,0.835244,-0.288203
1.041100,0.834956,-0.288379
1.042100,0.834667,-0.288555
1.043100,0.834378,-0.288731
1.044100,0.834090,-0.288906
1.045100,0.833801,-0.289081
1.046100,0.833511,-0.289256
1.047100,0.833222,-0.289430
1.048100,0.832933,-0.289604
1.049100,0.832643,-0.289778
1.050100,0.832353,-0.289952
1.051100,0.832063,-0.290126
1.052100,0.831773,-0.290299
1.053100,0.831482,-0.290472
1.054100,0.831192,-0.290645
1.055100,0.830901,-0.290817
1.056100,0.830610,-0.290989
1.057100,0.830319,-0.291161
1.058100,0.830028,-0.291333
1.059100,0.829736,-0.291505
1.060100,0.829445,-0.291676
1.061100,0.829153,-0.291847
1.062100,0.828861,-0.292018
1.063100,0.828569,-0.292188
1.064100,0.828277,-0.292358
1.065100,0.827984,-0.292528
1.066100,0.827692,-0.292698
1.067100,0.827399,-0.292868
1.068100,0.827106,-0.293037
1.069100,0.826813,-0.293206
1.070100,0.826520,-0.293375
1.071100,0.826226,-0.293543
1.072100,0.825933,-0.293712
1.073100,0.825639,-0.293880
1.074100,0.825345,-0.294048
1.075100,0.825051,-0.294215
1.076100,0.824756,-0.294382
1.077100,0.824462,-0.294549
1.078100,0.824167,-0.294716
1.079100,0.823872,-0.294883
1.080100,0.823577,-0.295049
1.081100,0.823282,-0.295215
1.082100,0.822987,-0.295381
1.083100,0.822692,-0.295546
1.084100,0.822396,-0.295712
1.085100,0.822100,-0.295877
1.086100,0.821804,-0.296042
1.087100,0.821508,-0.296206
1.088100,0.821212,-0.296370
1.089100,0.820915,-0.296535
1.090100,0.820619,-0.296698
1.091100,0.820322,-0.296862
1.092100,0.820025,-0.297025
1.093100,0.819728,-0.297188
1.094100,0.819431,-0.297351
1.095100,0.819133,-0.297514
1.096100,0.818836,-0.297676
1.097100,0.818538,-0.297838
1.098100,0.818240,-0.298000
1.099100,0.817942,-0.298161
1.100100,0.817644,-0.298323
1.101100,0.817345,-0.298484
1.102100,0.817047,-0.298645
1.103100,0.816748,-0.298805
1.104100,0.816449,-0.298965
1.105100,0.816150,-0.299126
1.106100,0.815851,-0.299285
1.107100,0.815551,-0.299445
1.108100,0.815252,-0.299604
1.109100,0.814952,-0.299763
1.110100,0.814652,-0.299922
1.111100,0.814352,-0.300081
1.112100,0.814052,-0.300239
1.113100,0.813752,-0.300397
1.114100,0.813451,-0.300555
1.115100,0.813151,-0.300712
1.116100,0.812850,-0.300870
1.117100,0.812549,-0.301027
1.118100,0.812248,-0.301184
1.119100,0.811947,-0.301340
1.120100,0.811645,-0.301496
1.121100,0.811344,-0.301653
1.122100,0.811042,-0.301808
1.123100,0.810740,-0.301964
1.124100,0.810438,-0.302119
1.125100,0.810136,-0.302274
1.126100,0.809833,-0.302429
1.127100,0.809531,-0.302584
1.128100,0.809228,-0.302738
1.129100,0.808925,-0.302892
1.130100,0.808622,-0.303046
1.131100,0.808319,-0.303199
1.132100,0.808016,-0.303353
1.133100,0.807713,-0.303506
1.134100,0.807409,-0.303659
1.135100,0.807105,-0.303811
1.136100,0.806801,-0.303964
1.137100,0.806497,-0.304116
1.138100,0.806193,-0.304267
1.139100,0.805889,-0.304419
1.140100,0.805584,-0.304570
1.141100,0.805280,-0.304721
1.142100,0.804975,-0.304872
1.143100,0.804670,-0.305023
1.144100,0.804365,-0.305173
1.145100,0.804060,-0.305323
1.146100,0.803754,-0.305473
1.147100,0.803449,-0.305622
1.148100,0.803143,-0.305772
1.149100,0.802837,-0.305921
1.150100,0.802531,-0.306070
1.151100,0.802225,-0.306218
1.152100,0.801919,-0.306367
1.153100,0.801612,-0.306515
1.154100,0.801306,-0.306662
1.155100,0.800999,-0.306810
1.156100,0.800692,-0.306957
1.157100,0.800385,-0.307104
1.158100,0.800078,-0.307251
1.159100,0.799771,-0.307398
1.160100,0.799463,-0.307544
1.161100,0.799155,-0.307690
1.162100,0.798848,-0.307836
1.163100,0.798540,-0.307981
1.164100,0.798232,-0.308127
1.165100,0.797924,-0.308272
1.166100,0.797615,-0.308417
1.167100,0.797307,-0.308561
1.168100,0.796998,-0.308705
1.169100,0.796689,-0.308849
1.170100,0.796380,-0.308993
1.171100,0.796071,-0.309137
1.172100,0.795762,-0.309280
1.173100,0.795453,-0.309423
1.174100,0.795143,-0.309566
1.175100,0.794834,-0.309708
1.176100,0.794524,-0.309851
1.177100,0.794214,-0.309993
1.178100,0.793904,-0.310135
1.179100,0.793594,-0.310276
1.180100,0.793283,-0.310417
1.181100,0.792973,-0.310558
1.182100,0.792662,-0.310699
1.183100,0.792351,-0.310840
1.184100,0.792041,-0.310980
1.185100,0.791729,-0.311120
1.186100,0.791418,-0.311260
1.187100,0.791107,-0.311399
1.188100,0.790795,-0.311539
1.189100,0.790484,-0.311678
1.190100,0.790172,-0.311816
1.191100,0.789860,-0.311955
1.192100,0.789548,-0.312093
1.193100,0.789236,-0.312231
1.194100,0.788924,-0.312369
1.195100,0.788611,-0.312507
1.196100,0.788299,-0.312644
1.197100,0.787986,-0.312781
1.198100,0.787673,-0.312918
1.199100,0.787360,-0.313054
1.200100,0.787047,-0.313191
1.201100,0.786734,-0.313327
1.202100,0.786420,-0.313462
1.203100,0.786107,-0.313598
1.204100,0.785793,-0.313733
1.205100,0.785479,-0.313868
1.206100,0.785165,-0.314003
1.207100,0.784851,-0.314137
1.208100,0.784537,-0.314272
1.209100,0.784223,-0.314406
1.210100,0.783908,-0.314540
1.211100,0.783594,-0.314673
1.212100,0.783279,-0.314806
1.213100,0.782964,-0.314939
1.214100,0.782649,-0.315072
1.215100,0.782334,-0.315205
1.216100,0.782019,-0.315337
1.217100,0.781703,-0.315469
1.218100,0.781388,-0.315601
1.219100,0.781072,-0.315732
1.220100,0.780756,-0.315864
1.221100,0.780440,-0.315995
1.222100,0.780124,-0.316125
1.223100,0.779808,-0.316256
1.224100,0.779492,-0.316386
1.225100,0.779175,-0.316516
1.226100,0.778859,-0.316646
1.227100,0.778542,-0.316775
1.228100,0.778225,-0.316905
1.229100,0.777908,-0.317034
1.230100,0.777591,-0.317162
1.231100,0.777274,-0.317291
1.232100,0.776957,-0.317419
1.233100,0.776639,-0.317547
1.234100,0.776322,-0.317675
1.235100,0.776004,-0.317803
1.236100,0.775686,-0.317930
1.237100,0.775368,-0.318057
1.238100,0.775050,-0.318184
1.239100,0.774732,-0.318310
1.240100,0.774413,-0.318436
1.241100,0.774095,-0.318562
1.242100,0.773776,-0.318688
1.243100,0.773457,-0.318814
1.244100,0.773138,-0.318939
1.245100,0.772819,-0.319064
1.246100,0.772500,-0.319189
1.247100,0.772181,-0.319313
1.248100,0.771862,-0.319438
1.249100,0.771542,-0.319562
1.250100,0.771223,-0.319685
1.251100,0.770903,-0.319809
1.252100,0.770583,-0.319932
1.253100,0.770263,-0.320055
1.254100,0.769943,-0.320178
1.255100,0.769623,-0.320300
1.256100,0.769302,-0.320423
1.257100,0.768982,-0.320545
1.258100,0.768661,-0.320667
1.259100,0.768340,-0.320788
1.260100,0.768020,-0.320909
1.261100,0.767699,-0.321030
1.262100,0.767377,-0.321151
1.263100,0.767056,-0.321272
1.264100,0.766735,-0.321392
1.265100,0.766413,-0.321512
1.266100,0.766092,-0.321632
1.267100,0.765770,-0.321751
1.268100,0.765448,-0.321871
1.269100,0.765126,-0.321990
1.270100,0.764804,-0.322108
1.271100,0.764482,-0.322227
1.272100,0.764160,-0.322345
1.273100,0.763838,-0.322463
1.274100,0.763515,-0.322581
1.275100,0.763192,-0.322699
1.276100,0.762870,-0.322816
1.277100,0.762547,-0.322933
1.278100,0.762224,-0.323050
1.279100,0.761901,-0.323166
1.280100,0.761577,-0.323283
1.281100,0.761254,-0.323399
1.282100,0.760931,-0.323514
1.283100,0.760607,-0.323630
1.284100,0.760283,-0.323745
1.285100,0.759960,-0.323860
1.286100,0.759636,-0.323975
1.287100,0.759312,-0.324090
1.288100,0.758988,-0.324204
1.289100,0.758663,-0.324318
1.290100,0.758339,-0.324432
1.291100,0.758014,-0.324545
1.292100,0.757690,-0.324659
1.293100,0.757365,-0.324772
1.294100,0.757040,-0.324885
1.295100,0.756715,-0.324997
1.296100,0.756390,-0.325110
1.297100,0.756065,-0.325222
1.298100,0.755740,-0.325333
1.299100,0.755414,-0.325445
1.300100,0.755089,-0.325556
1.301100,0.754763,-0.325667
1.302100,0.754438,-0.325778
1.303100,0.754112,-0.325889
1.304100,0.753786,-0.325999
1.305100,0.753460,-0.326109
1.306100,0.753134,-0.326219
1.307100,0.752807,-0.326329
1.308100,0.752481,-0.326438
1.309100,0.752154,-0.326547
1.310100,0.751828,-0.326656
1.311100,0.751501,-0.326765
1.312100,0.751174,-0.326873
1.313100,0.750847,-0.326981
1.314100,0.750520,-0.327089
1.315100,0.750193,-0.327197
1.316100,0.749866,-0.327304
1.317100,0.749539,-0.327411
1.318100,0.749211,-0.327518
1.319100,0.748884,-0.327625
1.320100,0.748556,-0.327731
1.321100,0.748228,-0.327837
1.322100,0.747900,-0.327943
1.323100,0.747572,-0.328049
1.324100,0.747244,-0.328154
1.325100,0.746916,-0.328259
1.326100,0.746588,-0.328364
1.327100,0.746259,-0.328469
1.328100,0.745931,-0.328573
1.329100,0.745602,-0.328677
1.330100,0.745273,-0.328781
1.331100,0.744944,-0.328885
1.332100,0.744616,-0.328988
1.333100,0.744286,-0.329092
1.334100,0.743957,-0.329195
1.335100,0.743628,-0.329297
1.336100,0.743299,-0.329400
1.337100,0.742969,-0.329502
1.338100,0.742640,-0.329604
1.339100,0.742310,-0.329706
1.340100,0.741980,-0.329807
1.341100,0.741650,-0.329908
1.342100,0.741321,-0.330009
1.343100,0.740990,-0.330110
1.344100,0.740660,-0.330210
1.345100,0.740330,-0.330311
1.346100,0.740000,-0.330411
1.347100,0.739669,-0.330510
1.348100,0.739339,-0.330610
1.349100,0.739008,-0.330709
1.350100,0.738677,-0.330808
1.351100,0.738346,-0.330907
1.352100,0.738015,-0.331005
1.353100,0.737684,-0.331104
1.354100,0.737353,-0.331202
1.355100,0.737022,-0.331299
1.356100,0.736691,-0.331397
1.357100,0.736359,-0.331494
1.358100,0.736028,-0.331591
1.359100,0.735696,-0.331688
1.360100,0.735364,-0.331785
1.361100,0.735032,-0.331881
1.362100,0.734700,-0.331977
1.363100,0.734368,-0.332073
1.364100,0.734036,-0.332168
1.365100,0.733704,-0.332264
1.366100,0.733372,-0.332359
1.367100,0.733039,-0.332454
1.368100,0.732707,-0.332548
1.369100,0.732374,-0.332643
1.370100,0.732042,-0.332737
1.371100,0.731709,-0.332831
1.372100,0.731376,-0.332924
1.373100,0.731043,-0.333018
1.374100,0.730710,-0.333111
1.375100,0.730377,-0.333204
1.376100,0.730044,-0.333296
1.377100,0.729710,-0.333389
1.378100,0.729377,-0.333481
1.379100,0.729043,-0.333573
1.380100,0.728710,-0.333664
1.381100,0.728376,-0.333756
1.382100,0.728042,-0.333847
1.383100,0.727708,-0.333938
1.384100,0.727374,-0.334029
1.385100,0.727040,-0.334119
1.386100,0.726706,-0.334209
1.387100,0.726372,-0.334299
1.388100,0.726037,-0.334389
1.389100,0.725703,-0.334479
1.390100,0.725368,-0.334568
1.391100,0.725034,-0.334657
1.392100,0.724699,-0.334746
1.393100,0.724364,-0.334834
1.394100,0.724029,-0.334922
1.395100,0.723694,-0.335010
1.396100,0.723359,-0.335098
1.397100,0.723024,-0.335186
1.398100,0.722689,-0.335273
1.399100,0.722354,-0.335360
1.400100,0.722018,-0.335447
1.401100,0.721683,-0.335533
1.402100,0.721347,-0.335620
1.403100,0.721012,-0.335706
1.404100,0.720676,-0.335792
1.405100,0.720340,-0.335877
1.406100,0.720004,-0.335963
1.407100,0.719668,-0.336048
1.408100,0.719332,-0.336133
1.409100,0.718996,-0.336217
1.410100,0.718660,-0.336302
1.411100,0.718323,-0.336386
1.412100,0.717987,-0.336470
1.413100,0.717650,-0.336554
1.414100,0.717314,-0.336637
1.415100,0.716977,-0.336720
1.416100,0.716640,-0.336803
1.417100,0.716303,-0.336886
1.418100,0.715966,-0.336968
1.419100,0.715629,-0.337051
1.420100,0.715292,-0.337133
1.421100,0.714955,-0.337214
1.422100,0.714618,-0.337296
1.423100,0.714281,-0.337377
1.424100,0.713943,-0.337458
1.425100,0.713606,-0.337539
1.426100,0.713268,-0.337620
1.427100,0.712930,-0.337700
1.428100,0.712593,-0.337780
1.429100,0.712255,-0.337860
1.430100,0.711917,-0.337939
1.431100,0.711579,-0.338019
1.432100,0.711241,-0.338098
1.433100,0.710903,-0.338177
1.434100,0.710565,-0.338255
1.435100,0.710226,-0.338334
1.436100,0.709888,-0.338412
1.437100,0.709549,-0.338490
1.438100,0.709211,-0.338568
1.439100,0.708872,-0.338645
1.440100,0.708534,-0.338722
1.441100,0.708195,-0.338799
1.442100,0.707856,-0.338876
1.443100,0.707517,-0.338953
1.444100,0.707178,-0.339029
1.445100,0.706839,-0.339105
1.446100,0.706500,-0.339181
1.447100,0.706161,-0.339256
1.448100,0.705821,-0.339331
1.449100,0.705482,-0.339407
1.450100,0.705143,-0.339481
1.451100,0.704803,-0.339556
1.452100,0.704464,-0.339630
1.453100,0.704124,-0.339704
1.454100,0.703784,-0.339778
1.455100,0.703444,-0.339852
1.456100,0.703104,-0.339925
1.457100,0.702764,-0.339998
1.458100,0.702424,-0.340071
1.459100,0.702084,-0.340144
1.460100,0.701744,-0.340217
1.461100,0.701404,-0.340289
1.462100,0.701064,-0.340361
1.463100,0.700723,-0.340433
1.464100,0.700383,-0.340504
1.465100,0.700042,-0.340575
1.466100,0.699702,-0.340646
1.467100,0.699361,-0.340717
1.468100,0.699020,-0.340788
1.469100,0.698679,-0.340858
1.470100,0.698338,-0.340928
1.471100,0.697997,-0.340998
1.472100,0.697656,-0.341068
1.473100,0.697315,-0.341137
1.474100,0.696974,-0.341206
1.475100,0.696633,-0.341275
1.476100,0.696292,-0.341344
1.477100,0.695950,-0.341412
1.478100,0.695609,-0.341480
1.479100,0.695267,-0.341548
1.480100,0.694926,-0.341616
1.481100,0.694584,-0.341684
1.482100,0.694242,-0.341751
1.483100,0.693900,-0.341818
1.484100,0.693559,-0.341885
1.485100,0.693217,-0.341951
1.486100,0.692875,-0.342018
1.487100,0.692533,-0.342084
1.488100,0.692191,-0.342150
1.489100,0.691848,-0.342215
1.490100,0.691506,-0.342281
1.491100,0.691164,-0.342346
1.492100,0.690821,-0.342411
1.493100,0.690479,-0.342475
1.494100,0.690136,-0.342540
1.495100,0.689794,-0.342604
1.496100,0.689451,-0.342668
1.497100,0.689109,-0.342732
1.498100,0.688766,-0.342795
1.499100,0.688423,-0.342859
1.500100,0.688080,-0.342922
1.501100,0.687737,-0.342985
1.502100,0.687394,-0.343047
1.503100,0.687051,-0.343109
1.504100,0.686708,-0.343172
1.505100,0.686365,-0.343234
1.506100,0.686021,-0.343295
1.507100,0.685678,-0.343357
1.508100,0.685335,-0.343418
1.509100,0.684991,-0.343479
1.510100,0.684648,-0.343540
1.511100,0.684304,-0.343600
1.512100,0.683961,-0.343660
1.513100,0.683617,-0.343720
1.514100,0.683273,-0.343780
1.515100,0.682929,-0.343840
1.516100,0.682585,-0.343899
1.517100,0.682242,-0.343958
1.518100,0.681898,-0.344017
1.519100,0.681553,-0.344076
1.520100,0.681209,-0.344134
1.521100,0.680865,-0.344192
1.522100,0.680521,-0.344250
1.523100,0.680177,-0.344308
1.524100,0.679832,-0.344366
1.525100,0.679488,-0.344423
1.526100,0.679144,-0.344480
1.527100,0.678799,-0.344537
1.528100,0.678454,-0.344593
1.529100,0.678110,-0.344650
1.530100,0.677765,-0.344706
1.531100,0.677420,-0.344762
1.532100,0.677076,-0.344817
1.533100,0.676731,-0.344873
1.534100,0.676386,-0.344928
1.535100,0.676041,-0.344983
1.536100,0.675696,-0.345038
1.537100,0.675351,-0.345092
1.538100,0.675006,-0.345146
1.539100,0.674661,-0.345200
1.540100,0.674315,-0.345254
1.541100,0.673970,-0.345308
1.542100,0.673625,-0.345361
1.543100,0.673279,-0.345414
1.544100,0.672934,-0.345467
1.545100,0.672588,-0.345520
1.546100,0.672243,-0.345572
1.547100,0.671897,-0.345625
1.548100,0.671552,-0.345677
1.549100,0.671206,-0.345728
1.550100,0.670860,-0.345780
1.551100,0.670514,-0.345831
1.552100,0.670168,-0.345882
1.553100,0.669823,-0.345933
1.554100,0.669477,-0.345984
1.555100,0.669131,-0.346034
1.556100,0.668785,-0.346085
1.557100,0.668438,-0.346135
1.558100,0.668092,-0.346184
1.559100,0.667746,-0.346234
1.560100,0.667400,-0.346283
1.561100,0.667054,-0.346332
1.562100,0.666707,-0.346381
1.563100,0.666361,-0.346430
1.564100,0.666014,-0.346478
1.565100,0.665668,-0.346526
1.566100,0.665321,-0.346574
1.567100,0.664975,-0.346622
1.568100,0.664628,-0.346669
1.569100,0.664281,-0.346716
1.570100,0.663935,-0.346763
1.571100,0.663588,-0.346810
1.572100,0.663241,-0.346857
1.573100,0.662894,-0.346903
1.574100,0.662547,-0.346949
1.575100,0.662200,-0.346995
1.576100,0.661853,-0.347041
1.577100,0.661506,-0.347086
1.578100,0.661159,-0.347131
1.579100,0.660812,-0.347176
1.580100,0.660465,-0.347221
1.581100,0.660117,-0.347266
1.582100,0.659770,-0.347310
1.583100,0.659423,-0.347354
1.584100,0.659075,-0.347398
1.585100,0.658728,-0.347442
1.586100,0.658380,-0.347485
1.587100,0.658033,-0.347528
1.588100,0.657685,-0.347571
1.589100,0.657338,-0.347614
1.590100,0.656990,-0.347657
1.591100,0.656643,-0.347699
1.592100,0.656295,-0.347741
1.593100,0.655947,-0.347783
1.594100,0.655599,-0.347825
1.595100,0.655251,-0.347866
1.596100,0.654904,-0.347907
1.597100,0.654556,-0.347948
1.598100,0.654208,-0.347989
1.599100,0.653860,-0.348030
1.600100,0.653512,-0.348070
1.601100,0.653163,-0.348110
1.602100,0.652815,-0.348150
1.603100,0.652467,-0.348190
1.604100,0.652119,-0.348229
1.605100,0.651771,-0.348268
1.606100,0.651422,-0.348307
1.607100,0.651074,-0.348346
1.608100,0.650726,-0.348385
1.609100,0.650377,-0.348423
1.610100,0.650029,-0.348461
1.611100,0.649680,-0.348499
1.612100,0.649332,-0.348537
1.613100,0.648983,-0.348574
1.614100,0.648635,-0.348611
1.615100,0.648286,-0.348648
1.616100,0.647937,-0.348685
1.617100,0.647589,-0.348722
1.618100,0.647240,-0.348758
1.619100,0.646891,-0.348794
1.620100,0.646542,-0.348830
1.621100,0.646194,-0.348866
1.622100,0.645845,-0.348901
1.623100,0.645496,-0.348936
1.624100,0.645147,-0.348972
1.625100,0.644798,-0.349006
1.626100,0.644449,-0.349041
1.627100,0.644100,-0.349075
1.628100,0.643751,-0.349110
1.629100,0.643402,-0.349143
1.630100,0.643052,-0.349177
1.631100,0.642703,-0.349211
1.632100,0.642354,-0.349244
1.633100,0.642005,-0.349277
1.634100,0.641655,-0.349310
1.635100,0.641306,-0.349343
1.636100,0.640957,-0.349375
1.637100,0.640607,-0.349407
1.638100,0.640258,-0.349439
1.639100,0.639908,-0.349471
1.640100,0.639559,-0.349503
1.641100,0.639209,-0.349534
1.642100,0.638860,-0.349565
1.643100,0.638510,-0.349596
1.644100,0.638161,-0.349627
1.645100,0.637811,-0.349657
1.646100,0.637461,-0.349687
1.647100,0.637112,-0.349718
1.648100,0.636762,-0.349747
1.649100,0.636412,-0.349777
1.650100,0.636062,-0.349806
1.651100,0.635713,-0.349836
1.652100,0.635363,-0.349865
1.653100,0.635013,-0.349893
1.654100,0.634663,-0.349922
1.655100,0.634313,-0.349950
1.656100,0.633963,-0.349978
1.657100,0.633613,-0.350006
1.658100,0.633263,-0.350034
1.659100,0.632913,-0.350061
1.660100,0.632563,-0.350089
1.661100,0.632213,-0.350116
1.662100,0.631863,-0.350143
1.663100,0.631513,-0.350169
1.664100,0.631162,-0.350196
1.665100,0.630812,-0.350222
1.666100,0.630462,-0.350248
1.667100,0.630112,-0.350274
1.668100,0.629761,-0.350299
1.669100,0.629411,-0.350325
1.670100,0.629061,-0.350350
1.671100,0.628710,-0.350375
1.672100,0.628360,-0.350399
1.673100,0.628010,-0.350424
1.674100,0.627659,-0.350448
1.675100,0.627309,-0.350472
1.676100,0.626958,-0.350496
1.677100,0.626608,-0.350520
1.678100,0.626257,-0.350543
1.679100,0.625907,-0.350566
1.680100,0.625556,-0.350589
1.681100,0.625205,-0.350612
1.682100,0.624855,-0.350635
1.683100,0.624504,-0.350657
1.684100,0.624153,-0.350679
1.685100,0.623803,-0.350701
1.686100,0.623452,-0.350723
1.687100,0.623101,-0.350745
1.688100,0.622751,-0.350766
1.689100,0.622400,-0.350787
1.690100,0.622049,-0.350808
1.691100,0.621698,-0.350829
1.692100,0.621347,-0.350849
1.693100,0.620996,-0.350870
1.694100,0.620646,-0.350890
1.695100,0.620295,-0.350910
1.696100,0.619944,-0.350929
1.697100,0.619593,-0.350949
1.698100,0.619242,-0.350968
1.699100,0.618891,-0.350987
1.700100,0.618540,-0.351006
1.701100,0.618189,-0.351024
1.702100,0.617838,-0.351043
1.703100,0.617487,-0.351061
1.704100,0.617136,-0.351079
1.705100,0.616785,-0.351097
1.706100,0.616434,-0.351114
1.707100,0.616082,-0.351132
1.708100,0.615731,-0.351149
1.709100,0.615380,-0.351166
1.710100,0.615029,-0.351183
1.711100,0.614678,-0.351199
1.712100,0.614327,-0.351216
1.713100,0.613975,-0.351232
1.714100,0.613624,-0.351248
1.715100,0.613273,-0.351263
1.716100,0.612922,-0.351279
1.717100,0.612570,-0.351294
1.718100,0.612219,-0.351309
1.719100,0.611868,-0.351324
1.720100,0.611516,-0.351339
1.721100,0.611165,-0.351354
1.722100,0.610814,-0.351368
1.723100,0.610462,-0.351382
1.724100,0.610111,-0.351396
1.725100,0.609759,-0.351410
1.726100,0.609408,-0.351423
1.727100,0.609057,-0.351436
1.728100,0.608705,-0.351449
1.729100,0.608354,-0.351462
1.730100,0.608002,-0.351475
1.731100,0.607651,-0.351487
1.732100,0.607299,-0.351500
1.733100,0.606948,-0.351512
1.734100,0.606596,-0.351524
1.735100,0.606245,-0.351535
1.736100,0.605893,-0.351547
1.737100,0.605542,-0.351558
1.738100,0.605190,-0.351569
1.739100,0.604838,-0.351580
1.740100,0.604487,-0.351590
1.741100,0.604135,-0.351601
1.742100,0.603784,-0.351611
1.743100,0.603432,-0.351621
1.744100,0.603080,-0.351631
1.745100,0.602729,-0.351641
1.746100,0.602377,-0.351650
