xi,theta,phi
14.433100,0.066249,-0.024860
14.434100,0.066224,-0.024923
14.435100,0.066199,-0.024986
14.436100,0.066174,-0.025049
14.437100,0.066149,-0.025111
14.438100,0.066123,-0.025174
14.439100,0.066098,-0.025237
14.440100,0.066073,-0.025299
14.441100,0.066048,-0.025362
14.442100,0.066022,-0.025424
14.443100,0.065997,-0.025487
14.444100,0.065971,-0.025549
14.445100,0.065946,-0.025612
14.446100,0.065920,-0.025674
14.447100,0.065894,-0.025736
14.448100,0.065869,-0.025799
14.449100,0.065843,-0.025861
14.450100,0.065817,-0.025923
14.451100,0.065791,-0.025985
14.452100,0.065765,-0.026048
14.453100,0.065739,-0.026110
14.454100,0.065713,-0.026172
14.455100,0.065686,-0.026234
14.456100,0.065660,-0.026296
14.457100,0.065634,-0.026358
14.458100,0.065608,-0.026420
14.459100,0.065581,-0.026482
14.460100,0.065555,-0.026544
14.461100,0.065528,-0.026606
14.462100,0.065501,-0.026667
14.463100,0.065475,-0.026729
14.464100,0.065448,-0.026791
14.465100,0.065421,-0.026853
14.466100,0.065394,-0.026914
14.467100,0.065367,-0.026976
14.468100,0.065340,-0.027038
14.469100,0.065313,-0.027099
14.470100,0.065286,-0.027161
14.471100,0.065259,-0.027222
14.472100,0.065232,-0.027284
14.473100,0.065204,-0.027345
14.474100,0.065177,-0.027407
14.475100,0.065149,-0.027468
14.476100,0.065122,-0.027529
14.477100,0.065094,-0.027591
14.478100,0.065067,-0.027652
14.479100,0.065039,-0.027713
14.480100,0.065011,-0.027774
14.481100,0.064984,-0.027836
14.482100,0.064956,-0.027897
14.483100,0.064928,-0.027958
14.484100,0.064900,-0.028019
14.485100,0.064872,-0.028080
14.486100,0.064844,-0.028141
14.487100,0.064815,-0.028202
14.488100,0.064787,-0.028263
14.489100,0.064759,-0.028324
14.490100,0.064731,-0.028384
14.491100,0.064702,-0.028445
14.492100,0.064674,-0.028506
14.493100,0.064645,-0.028567
14.494100,0.064617,-0.028627
14.495100,0.064588,-0.028688
14.496100,0.064559,-0.028749
14.497100,0.064530,-0.028809
14.498100,0.064502,-0.028870
14.499100,0.064473,-0.028930
14.500100,0.064444,-0.028991
14.501100,0.064415,-0.029051
14.502100,0.064386,-0.029111
14.503100,0.064356,-0.029172
14.504100,0.064327,-0.029232
14.505100,0.064298,-0.029292
14.506100,0.064269,-0.029353
14.507100,0.064239,-0.029413
14.508100,0.064210,-0.029473
14.509100,0.064180,-0.029533
14.510100,0.064151,-0.029593
14.511100,0.064121,-0.029653
14.512100,0.064091,-0.029713
14.513100,0.064062,-0.029773
14.514100,0.064032,-0.029833
14.515100,0.064002,-0.029893
14.516100,0.063972,-0.029953
14.517100,0.063942,-0.030013
14.518100,0.063912,-0.030073
14.519100,0.063882,-0.030132
14.520100,0.063852,-0.030192
14.521100,0.063822,-0.030252
14.522100,0.063791,-0.030311
14.523100,0.063761,-0.030371
14.524100,0.063731,-0.030431
14.525100,0.063700,-0.030490
14.526100,0.063670,-0.030550
14.527100,0.063639,-0.030609
14.528100,0.063608,-0.030668
14.529100,0.063578,-0.030728
14.530100,0.063547,-0.030787
14.531100,0.063516,-0.030846
14.532100,0.063485,-0.030906
14.533100,0.063454,-0.030965
14.534100,0.063423,-0.031024
14.535100,0.063392,-0.031083
14.536100,0.063361,-0.031142
14.537100,0.063330,-0.031201
14.538100,0.063299,-0.031260
14.539100,0.063267,-0.031319
14.540100,0.063236,-0.031378
14.541100,0.063205,-0.031437
14.542100,0.063173,-0.031496
14.543100,0.063142,-0.031555
14.544100,0.063110,-0.031614
14.545100,0.063078,-0.031672
14.546100,0.063047,-0.031731
14.547100,0.063015,-0.031790
14.548100,0.062983,-0.031848
14.549100,0.062951,-0.031907
14.550100,0.062919,-0.031965
14.551100,0.062887,-0.032024
14.552100,0.062855,-0.032082
14.553100,0.062823,-0.032141
14.554100,0.062791,-0.032199
14.555100,0.062759,-0.032258
14.556100,0.062727,-0.032316
14.557100,0.062694,-0.032374
14.558100,0.062662,-0.032432
14.559100,0.062629,-0.032491
14.560100,0.062597,-0.032549
14.561100,0.062564,-0.032607
14.562100,0.062532,-0.032665
14.563100,0.062499,-0.032723
14.564100,0.062466,-0.032781
14.565100,0.062433,-0.032839
14.566100,0.062400,-0.032897
14.567100,0.062368,-0.032955
14.568100,0.062335,-0.033012
14.569100,0.062302,-0.033070
14.570100,0.062268,-0.033128
14.571100,0.062235,-0.033186
14.572100,0.062202,-0.033243
14.573100,0.062169,-0.033301
14.574100,0.062135,-0.033359
14.575100,0.062102,-0.033416
14.576100,0.062069,-0.033474
14.577100,0.062035,-0.033531
14.578100,0.062002,-0.033588
14.579100,0.061968,-0.033646
14.580100,0.061934,-0.033703
14.581100,0.061901,-0.033760
14.582100,0.061867,-0.033818
14.583100,0.061833,-0.033875
14.584100,0.061799,-0.033932
14.585100,0.061765,-0.033989
14.586100,0.061731,-0.034046
14.587100,0.061697,-0.034103
14.588100,0.061663,-0.034160
14.589100,0.061629,-0.034217
14.590100,0.061594,-0.034274
14.591100,0.061560,-0.034331
14.592100,0.061526,-0.034388
14.593100,0.061491,-0.034445
14.594100,0.061457,-0.034501
14.595100,0.061422,-0.034558
14.596100,0.061388,-0.034615
14.597100,0.061353,-0.034671
14.598100,0.061318,-0.034728
14.599100,0.061284,-0.034785
14.600100,0.061249,-0.034841
14.601100,0.061214,-0.034898
14.602100,0.061179,-0.034954
14.603100,0.061144,-0.035010
14.604100,0.061109,-0.035067
14.605100,0.061074,-0.035123
14.606100,0.061039,-0.035179
14.607100,0.061004,-0.035235
14.608100,0.060968,-0.035292
14.609100,0.060933,-0.035348
14.610100,0.060898,-0.035404
14.611100,0.060862,-0.035460
14.612100,0.060827,-0.035516
14.613100,0.060791,-0.035572
14.614100,0.060755,-0.035628
14.615100,0.060720,-0.035683
14.616100,0.060684,-0.035739
14.617100,0.060648,-0.035795
14.618100,0.060613,-0.035851
14.619100,0.060577,-0.035906
14.620100,0.060541,-0.035962
14.621100,0.060505,-0.036018
14.622100,0.060469,-0.036073
14.623100,0.060433,-0.036129
14.624100,0.060396,-0.036184
14.625100,0.060360,-0.036240
14.626100,0.060324,-0.036295
14.627100,0.060288,-0.036350
14.628100,0.060251,-0.036406
14.629100,0.060215,-0.036461
14.630100,0.060178,-0.036516
14.631100,0.060142,-0.036571
14.632100,0.060105,-0.036626
14.633100,0.060069,-0.036681
14.634100,0.060032,-0.036737
14.635100,0.059995,-0.036791
14.636100,0.059958,-0.036846
14.637100,0.059921,-0.036901
14.638100,0.059884,-0.036956
14.639100,0.059847,-0.037011
14.640100,0.059810,-0.037066
14.641100,0.059773,-0.037121
14.642100,0.059736,-0.037175
14.643100,0.059699,-0.037230
14.644100,0.059662,-0.037284
14.645100,0.059624,-0.037339
14.646100,0.059587,-0.037393
14.647100,0.059550,-0.037448
14.648100,0.059512,-0.037502
14.649100,0.059475,-0.037557
14.650100,0.059437,-0.037611
14.651100,0.059399,-0.037665
14.652100,0.059362,-0.037720
14.653100,0.059324,-0.037774
14.654100,0.059286,-0.037828
14.655100,0.059248,-0.037882
14.656100,0.059210,-0.037936
14.657100,0.059172,-0.037990
14.658100,0.059134,-0.038044
14.659100,0.059096,-0.038098
14.660100,0.059058,-0.038152
14.661100,0.059020,-0.038206
14.662100,0.058982,-0.038259
14.663100,0.058944,-0.038313
14.664100,0.058905,-0.038367
14.665100,0.058867,-0.038421
14.666100,0.058828,-0.038474
14.667100,0.058790,-0.038528
14.668100,0.058751,-0.038581
14.669100,0.058713,-0.038635
14.670100,0.058674,-0.038688
14.671100,0.058635,-0.038741
14.672100,0.058597,-0.038795
14.673100,0.058558,-0.038848
14.674100,0.058519,-0.038901
14.675100,0.058480,-0.038955
14.676100,0.058441,-0.039008
14.677100,0.058402,-0.039061
14.678100,0.058363,-0.039114
14.679100,0.058324,-0.039167
14.680100,0.058284,-0.039220
14.681100,0.058245,-0.039273
14.682100,0.058206,-0.039326
14.683100,0.058167,-0.039378
14.684100,0.058127,-0.039431
14.685100,0.058088,-0.039484
14.686100,0.058048,-0.039537
14.687100,0.058009,-0.039589
14.688100,0.057969,-0.039642
14.689100,0.057929,-0.039694
14.690100,0.057890,-0.039747
14.691100,0.057850,-0.039799
14.692100,0.057810,-0.039852
14.693100,0.057770,-0.039904
14.694100,0.057730,-0.039956
14.695100,0.057690,-0.040009
14.696100,0.057650,-0.040061
14.697100,0.057610,-0.040113
14.698100,0.057570,-0.040165
14.699100,0.057530,-0.040217
14.700100,0.057490,-0.040269
14.701100,0.057449,-0.040321
14.702100,0.057409,-0.040373
14.703100,0.057368,-0.040425
14.704100,0.057328,-0.040477
14.705100,0.057288,-0.040529
14.706100,0.057247,-0.040581
14.707100,0.057206,-0.040632
14.708100,0.057166,-0.040684
14.709100,0.057125,-0.040736
14.710100,0.057084,-0.040787
14.711100,0.057043,-0.040839
14.712100,0.057003,-0.040890
14.713100,0.056962,-0.040942
14.714100,0.056921,-0.040993
14.715100,0.056880,-0.041044
14.716100,0.056839,-0.041095
14.717100,0.056797,-0.041147
14.718100,0.056756,-0.041198
14.719100,0.056715,-0.041249
14.720100,0.056674,-0.041300
14.721100,0.056632,-0.041351
14.722100,0.056591,-0.041402
14.723100,0.056550,-0.041453
14.724100,0.056508,-0.041504
14.725100,0.056467,-0.041555
14.726100,0.056425,-0.041606
14.727100,0.056383,-0.041656
14.728100,0.056342,-0.041707
14.729100,0.056300,-0.041758
14.730100,0.056258,-0.041808
14.731100,0.056216,-0.041859
14.732100,0.056175,-0.041909
14.733100,0.056133,-0.041960
14.734100,0.056091,-0.042010
14.735100,0.056049,-0.042061
14.736100,0.056007,-0.042111
14.737100,0.055964,-0.042161
14.738100,0.055922,-0.042211
14.739100,0.055880,-0.042262
14.740100,0.055838,-0.042312
14.741100,0.055795,-0.042362
14.742100,0.055753,-0.042412
14.743100,0.055710,-0.042462
14.744100,0.055668,-0.042512
14.745100,0.055625,-0.042562
14.746100,0.055583,-0.042611
14.747100,0.055540,-0.042661
14.748100,0.055498,-0.042711
14.749100,0.055455,-0.042761
14.750100,0.055412,-0.042810
14.751100,0.055369,-0.042860
14.752100,0.055326,-0.042909
14.753100,0.055283,-0.042959
14.754100,0.055240,-0.043008
14.755100,0.055197,-0.043058
14.756100,0.055154,-0.043107
14.757100,0.055111,-0.043156
14.758100,0.055068,-0.043206
14.759100,0.055025,-0.043255
14.760100,0.054981,-0.043304
14.761100,0.054938,-0.043353
14.762100,0.054895,-0.043402
14.763100,0.054851,-0.043451
14.764100,0.054808,-0.043500
14.765100,0.054764,-0.043549
14.766100,0.054721,-0.043598
14.767100,0.054677,-0.043646
14.768100,0.054633,-0.043695
14.769100,0.054590,-0.043744
14.770100,0.054546,-0.043793
14.771100,0.054502,-0.043841
14.772100,0.054458,-0.043890
14.773100,0.054414,-0.043938
14.774100,0.054370,-0.043987
14.775100,0.054326,-0.044035
14.776100,0.054282,-0.044083
14.777100,0.054238,-0.044132
14.778100,0.054194,-0.044180
14.779100,0.054150,-0.044228
14.780100,0.054106,-0.044276
14.781100,0.054061,-0.044324
14.782100,0.054017,-0.044372
14.783100,0.053973,-0.044420
14.784100,0.053928,-0.044468
14.785100,0.053884,-0.044516
14.786100,0.053839,-0.044564
14.787100,0.053795,-0.044612
14.788100,0.053750,-0.044660
14.789100,0.053705,-0.044707
14.790100,0.053660,-0.044755
14.791100,0.053616,-0.044802
14.792100,0.053571,-0.044850
14.793100,0.053526,-0.044897
14.794100,0.053481,-0.044945
14.795100,0.053436,-0.044992
14.796100,0.053391,-0.045040
14.797100,0.053346,-0.045087
14.798100,0.053301,-0.045134
14.799100,0.053256,-0.045181
14.800100,0.053211,-0.045228
14.801100,0.053165,-0.045275
14.802100,0.053120,-0.045322
14.803100,0.053075,-0.045369
14.804100,0.053029,-0.045416
14.805100,0.052984,-0.045463
14.806100,0.052938,-0.045510
14.807100,0.052893,-0.045557
14.808100,0.052847,-0.045604
14.809100,0.052802,-0.045650
14.810100,0.052756,-0.045697
14.811100,0.052710,-0.045743
14.812100,0.052664,-0.045790
14.813100,0.052619,-0.045836
14.814100,0.052573,-0.045883
14.815100,0.052527,-0.045929
14.816100,0.052481,-0.045975
14.817100,0.052435,-0.046022
14.818100,0.052389,-0.046068
14.819100,0.052343,-0.046114
14.820100,0.052297,-0.046160
14.821100,0.052250,-0.046206
14.822100,0.052204,-0.046252
14.823100,0.052158,-0.046298
14.824100,0.052112,-0.046344
14.825100,0.052065,-0.046390
14.826100,0.052019,-0.046436
14.827100,0.051972,-0.046481
14.828100,0.051926,-0.046527
14.829100,0.051879,-0.046573
14.830100,0.051833,-0.046618
14.831100,0.051786,-0.046664
14.832100,0.051739,-0.046709
14.833100,0.051693,-0.046755
14.834100,0.051646,-0.046800
14.835100,0.051599,-0.046845
14.836100,0.051552,-0.046890
14.837100,0.051505,-0.046936
14.838100,0.051458,-0.046981
14.839100,0.051411,-0.047026
14.840100,0.051364,-0.047071
14.841100,0.051317,-0.047116
14.842100,0.051270,-0.047161
14.843100,0.051223,-0.047206
14.844100,0.051176,-0.047251
14.845100,0.051128,-0.047295
14.846100,0.051081,-0.047340
14.847100,0.051034,-0.047385
14.848100,0.050986,-0.047429
14.849100,0.050939,-0.047474
14.850100,0.050891,-0.047519
14.851100,0.050844,-0.047563
14.852100,0.050796,-0.047607
14.853100,0.050749,-0.047652
14.854100,0.050701,-0.047696
14.855100,0.050653,-0.047740
14.856100,0.050605,-0.047785
14.857100,0.050558,-0.047829
14.858100,0.050510,-0.047873
14.859100,0.050462,-0.047917
14.860100,0.050414,-0.047961
14.861100,0.050366,-0.048005
14.862100,0.050318,-0.048049
14.863100,0.050270,-0.048092
14.864100,0.050222,-0.048136
14.865100,0.050174,-0.048180
14.866100,0.050125,-0.048224
14.867100,0.050077,-0.048267
14.868100,0.050029,-0.048311
14.869100,0.049981,-0.048354
14.870100,0.049932,-0.048398
14.871100,0.049884,-0.048441
14.872100,0.049835,-0.048484
14.873100,0.049787,-0.048528
14.874100,0.049738,-0.048571
14.875100,0.049690,-0.048614
14.876100,0.049641,-0.048657
14.877100,0.049592,-0.048700
14.878100,0.049544,-0.048743
14.879100,0.049495,-0.048786
14.880100,0.049446,-0.048829
14.881100,0.049397,-0.048872
14.882100,0.049348,-0.048915
14.883100,0.049299,-0.048958
14.884100,0.049250,-0.049000
14.885100,0.049201,-0.049043
14.886100,0.049152,-0.049086
14.887100,0.049103,-0.049128
14.888100,0.049054,-0.049171
14.889100,0.049005,-0.049213
14.890100,0.048956,-0.049255
14.891100,0.048906,-0.049298
14.892100,0.048857,-0.049340
14.893100,0.048808,-0.049382
14.894100,0.048758,-0.049424
14.895100,0.048709,-0.049466
14.896100,0.048659,-0.049508
14.897100,0.048610,-0.049550
14.898100,0.048560,-0.049592
14.899100,0.048511,-0.049634
14.900100,0.048461,-0.049676
14.901100,0.048411,-0.049718
14.902100,0.048361,-0.049760
14.903100,0.048312,-0.049801
14.904100,0.048262,-0.049843
14.905100,0.048212,-0.049884
14.906100,0.048162,-0.049926
14.907100,0.048112,-0.049967
14.908100,0.048062,-0.050009
14.909100,0.048012,-0.050050
14.910100,0.047962,-0.050091
14.911100,0.047912,-0.050132
14.912100,0.047862,-0.050174
14.913100,0.047812,-0.050215
14.914100,0.047761,-0.050256
14.915100,0.047711,-0.050297
14.916100,0.047661,-0.050338
14.917100,0.047610,-0.050379
14.918100,0.047560,-0.050419
14.919100,0.047510,-0.050460
14.920100,0.047459,-0.050501
14.921100,0.047409,-0.050542
14.922100,0.047358,-0.050582
14.923100,0.047307,-0.050623
14.924100,0.047257,-0.050663
14.925100,0.047206,-0.050704
14.926100,0.047155,-0.050744
14.927100,0.047105,-0.050784
14.928100,0.047054,-0.050825
14.929100,0.047003,-0.050865
14.930100,0.046952,-0.050905
14.931100,0.046901,-0.050945
14.932100,0.046850,-0.050985
14.933100,0.046799,-0.051025
14.934100,0.046748,-0.051065
14.935100,0.046697,-0.051105
14.936100,0.046646,-0.051145
14.937100,0.046595,-0.051185
14.938100,0.046544,-0.051224
14.939100,0.046492,-0.051264
14.940100,0.046441,-0.051304
14.941100,0.046390,-0.051343
14.942100,0.046338,-0.051383
14.943100,0.046287,-0.051422
14.944100,0.046235,-0.051461
14.945100,0.046184,-0.051501
14.946100,0.046132,-0.051540
14.947100,0.046081,-0.051579
14.948100,0.046029,-0.051618
14.949100,0.045978,-0.051657
14.950100,0.045926,-0.051696
14.951100,0.045874,-0.051735
14.952100,0.045823,-0.051774
14.953100,0.045771,-0.051813
14.954100,0.045719,-0.051852
14.955100,0.045667,-0.051891
14.956100,0.045615,-0.051930
14.957100,0.045563,-0.051968
14.958100,0.045511,-0.052007
14.959100,0.045459,-0.052045
14.960100,0.045407,-0.052084
14.961100,0.045355,-0.052122
14.962100,0.045303,-0.052161
14.963100,0.045251,-0.052199
14.964100,0.045198,-0.052237
14.965100,0.045146,-0.052275
14.966100,0.045094,-0.052313
14.967100,0.045042,-0.052351
14.968100,0.044989,-0.052390
14.969100,0.044937,-0.052427
14.970100,0.044884,-0.052465
14.971100,0.044832,-0.052503
14.972100,0.044779,-0.052541
14.973100,0.044727,-0.052579
14.974100,0.044674,-0.052616
14.975100,0.044622,-0.052654
14.976100,0.044569,-0.052692
14.977100,0.044516,-0.052729
14.978100,0.044463,-0.052767
14.979100,0.044411,-0.052804
14.980100,0.044358,-0.052841
14.981100,0.044305,-0.052879
14.982100,0.044252,-0.052916
14.983100,0.044199,-0.052953
14.984100,0.044146,-0.052990
14.985100,0.044093,-0.053027
14.986100,0.044040,-0.053064
14.987100,0.043987,-0.053101
14.988100,0.043934,-0.053138
14.989100,0.043881,-0.053175
14.990100,0.043828,-0.053211
14.991100,0.043774,-0.053248
14.992100,0.043721,-0.053285
14.993100,0.043668,-0.053321
14.994100,0.043614,-0.053358
14.995100,0.043561,-0.053394
14.996100,0.043508,-0.053431
14.997100,0.043454,-0.053467
14.998100,0.043401,-0.053503
14.999100,0.043347,-0.053540
15.000100,0.043294,-0.053576
15.001100,0.043240,-0.053612
15.002100,0.043186,-0.053648
15.003100,0.043133,-0.053684
15.004100,0.043079,-0.053720
15.005100,0.043025,-0.053756
15.006100,0.042972,-0.053792
15.007100,0.042918,-0.053827
15.008100,0.042864,-0.053863
15.009100,0.042810,-0.053899
15.010100,0.042756,-0.053934
15.011100,0.042702,-0.053970
15.012100,0.042648,-0.054005
15.013100,0.042594,-0.054041
15.014100,0.042540,-0.054076
15.015100,0.042486,-0.054112
15.016100,0.042432,-0.054147
15.017100,0.042378,-0.054182
15.018100,0.042323,-0.054217
15.019100,0.042269,-0.054252
15.020100,0.042215,-0.054287
15.021100,0.042161,-0.054322
15.022100,0.042106,-0.054357
15.023100,0.042052,-0.054392
15.024100,0.041998,-0.054427
15.025100,0.041943,-0.054461
15.026100,0.041889,-0.054496
15.027100,0.041834,-0.054531
15.028100,0.041780,-0.054565
15.029100,0.041725,-0.054600
15.030100,0.041670,-0.054634
15.031100,0.041616,-0.054669
15.032100,0.041561,-0.054703
15.033100,0.041506,-0.054737
15.034100,0.041452,-0.054771
15.035100,0.041397,-0.054805
15.036100,0.041342,-0.054840
15.037100,0.041287,-0.054874
15.038100,0.041232,-0.054907
15.039100,0.041177,-0.054941
15.040100,0.041122,-0.054975
15.041100,0.041067,-0.055009
15.042100,0.041012,-0.055043
15.043100,0.040957,-0.055076
15.044100,0.040902,-0.055110
15.045100,0.040847,-0.055144
15.046100,0.040792,-0.055177
15.047100,0.040737,-0.055210
15.048100,0.040681,-0.055244
15.049100,0.040626,-0.055277
15.050100,0.040571,-0.055310
15.051100,0.040516,-0.055344
15.052100,0.040460,-0.055377
15.053100,0.040405,-0.055410
15.054100,0.040349,-0.055443
15.055100,0.040294,-0.055476
15.056100,0.040238,-0.055509
15.057100,0.040183,-0.055541
15.058100,0.040127,-0.055574
15.059100,0.040072,-0.055607
15.060100,0.040016,-0.055640
15.061100,0.039960,-0.055672
15.062100,0.039905,-0.055705
15.063100,0.039849,-0.055737
15.064100,0.039793,-0.055770
15.065100,0.039737,-0.055802
15.066100,0.039682,-0.055834
15.067100,0.039626,-0.055867
15.068100,0.039570,-0.055899
15.069100,0.039514,-0.055931
15.070100,0.039458,-0.055963
15.071100,0.039402,-0.055995
15.072100,0.039346,-0.056027
15.073100,0.039290,-0.056059
15.074100,0.039234,-0.056091
15.075100,0.039178,-0.056122
15.076100,0.039122,-0.056154
15.077100,0.039066,-0.056186
15.078100,0.039009,-0.056217
15.079100,0.038953,-0.056249
15.080100,0.038897,-0.056280
15.081100,0.038841,-0.056312
15.082100,0.038784,-0.056343
15.083100,0.038728,-0.056374
15.084100,0.038671,-0.056406
15.085100,0.038615,-0.056437
15.086100,0.038559,-0.056468
15.087100,0.038502,-0.056499
15.088100,0.038446,-0.056530
15.089100,0.038389,-0.056561
15.090100,0.038332,-0.056592
15.091100,0.038276,-0.056622
15.092100,0.038219,-0.056653
15.093100,0.038163,-0.056684
15.094100,0.038106,-0.056714
15.095100,0.038049,-0.056745
15.096100,0.037992,-0.056776
15.097100,0.037936,-0.056806
15.098100,0.037879,-0.056836
15.099100,0.037822,-0.056867
15.100100,0.037765,-0.056897
15.101100,0.037708,-0.056927
15.102100,0.037651,-0.056957
15.103100,0.037594,-0.056987
15.104100,0.037537,-0.057017
15.105100,0.037480,-0.057047
15.106100,0.037423,-0.057077
15.107100,0.037366,-0.057107
15.108100,0.037309,-0.057137
15.109100,0.037252,-0.057167
15.110100,0.037195,-0.057196
15.111100,0.037137,-0.057226
15.112100,0.037080,-0.057255
15.113100,0.037023,-0.057285
15.114100,0.036966,-0.057314
15.115100,0.036908,-0.057344
15.116100,0.036851,-0.057373
15.117100,0.036793,-0.057402
15.118100,0.036736,-0.057431
15.119100,0.036679,-0.057460
15.120100,0.036621,-0.057489
15.121100,0.036564,-0.057518
15.122100,0.036506,-0.057547
15.123100,0.036449,-0.057576
15.124100,0.036391,-0.057605
15.125100,0.036333,-0.057634
15.126100,0.036276,-0.057662
15.127100,0.036218,-0.057691
15.128100,0.036160,-0.057720
15.129100,0.036103,-0.057748
15.130100,0.036045,-0.057777
15.131100,0.035987,-0.057805
15.132100,0.035929,-0.057833
15.133100,0.035871,-0.057861
15.134100,0.035813,-0.057890
15.135100,0.035756,-0.057918
15.136100,0.035698,-0.057946
15.137100,0.035640,-0.057974
15.138100,0.035582,-0.058002
15.139100,0.035524,-0.058030
15.140100,0.035466,-0.058058
15.141100,0.035408,-0.058085
15.142100,0.035349,-0.058113
15.143100,0.035291,-0.058141
15.144100,0.035233,-0.058168
15.145100,0.035175,-0.058196
15.146100,0.035117,-0.058223
15.147100,0.035059,-0.058251
15.148100,0.035000,-0.058278
15.149100,0.034942,-0.058305
15.150100,0.034884,-0.058332
15.151100,0.034825,-0.058360
15.152100,0.034767,-0.058387
15.153100,0.034709,-0.058414
15.154100,0.034650,-0.058441
15.155100,0.034592,-0.058468
15.156100,0.034533,-0.058494
15.157100,0.034475,-0.058521
15.158100,0.034416,-0.058548
15.159100,0.034358,-0.058575
15.160100,0.034299,-0.058601
15.161100,0.034240,-0.058628
15.162100,0.034182,-0.058654
15.163100,0.034123,-0.058681
15.164100,0.034064,-0.058707
15.165100,0.034006,-0.058733
15.166100,0.033947,-0.058760
15.167100,0.033888,-0.058786
15.168100,0.033829,-0.058812
15.169100,0.033771,-0.058838
15.170100,0.033712,-0.058864
15.171100,0.033653,-0.058890
15.172100,0.033594,-0.058916
15.173100,0.033535,-0.058941
15.174100,0.033476,-0.058967
15.175100,0.033417,-0.058993
15.176100,0.033358,-0.059018
15.177100,0.033299,-0.059044
15.178100,0.033240,-0.059069
15.179100,0.033181,-0.059095
15.180100,0.033122,-0.059120
15.181100,0.033063,-0.059146
15.182100,0.033003,-0.059171
15.183100,0.032944,-0.059196
15.184100,0.032885,-0.059221
15.185100,0.032826,-0.059246
15.186100,0.032767,-0.059271
15.187100,0.032707,-0.059296
15.188100,0.032648,-0.059321
15.189100,0.032589,-0.059346
15.190100,0.032529,-0.059370
15.191100,0.032470,-0.059395
15.192100,0.032410,-0.059420
15.193100,0.032351,-0.059444
15.194100,0.032292,-0.059469
15.195100,0.032232,-0.059493
15.196100,0.032173,-0.059518
15.197100,0.032113,-0.059542
15.198100,0.032054,-0.059566
15.199100,0.031994,-0.059590
15.200100,0.031934,-0.059614
15.201100,0.031875,-0.059639
15.202100,0.031815,-0.059663
15.203100,0.031755,-0.059686
15.204100,0.031696,-0.059710
15.205100,0.031636,-0.059734
15.206100,0.031576,-0.059758
15.207100,0.031516,-0.059782
15.208100,0.031457,-0.059805
15.209100,0.031397,-0.059829
15.210100,0.031337,-0.059852
15.211100,0.031277,-0.059876
15.212100,0.031217,-0.059899
15.213100,0.031157,-0.059922
15.214100,0.031097,-0.059946
15.215100,0.031037,-0.059969
15.216100,0.030977,-0.059992
15.217100,0.030917,-0.060015
15.218100,0.030857,-0.060038
15.219100,0.030797,-0.060061
15.220100,0.030737,-0.060084
15.221100,0.030677,-0.060107
15.222100,0.030617,-0.060129
15.223100,0.030557,-0.060152
15.224100,0.030497,-0.060175
15.225100,0.030437,-0.060197
15.226100,0.030376,-0.060220
15.227100,0.030316,-0.060242
15.228100,0.030256,-0.060265
15.229100,0.030196,-0.060287
15.230100,0.030135,-0.060309
15.231100,0.030075,-0.060331
15.232100,0.030015,-0.060353
15.233100,0.029954,-0.060375
15.234100,0.029894,-0.060397
15.235100,0.029834,-0.060419
15.236100,0.029773,-0.060441
15.237100,0.029713,-0.060463
15.238100,0.029652,-0.060485
15.239100,0.029592,-0.060507
15.240100,0.029531,-0.060528
15.241100,0.029471,-0.060550
15.242100,0.029410,-0.060571
15.243100,0.029349,-0.060593
15.244100,0.029289,-0.060614
15.245100,0.029228,-0.060635
15.246100,0.029168,-0.060657
15.247100,0.029107,-0.060678
15.248100,0.029046,-0.060699
15.249100,0.028986,-0.060720
15.250100,0.028925,-0.060741
15.251100,0.028864,-0.060762
15.252100,0.028803,-0.060783
15.253100,0.028742,-0.060803
15.254100,0.028682,-0.060824
15.255100,0.028621,-0.060845
15.256100,0.028560,-0.060866
15.257100,0.028499,-0.060886
15.258100,0.028438,-0.060907
15.259100,0.028377,-0.060927
15.260100,0.028316,-0.060947
15.261100,0.028255,-0.060968
15.262100,0.028194,-0.060988
15.263100,0.028133,-0.061008
15.264100,0.028072,-0.061028
15.265100,0.028011,-0.061048
15.266100,0.027950,-0.061068
15.267100,0.027889,-0.061088
15.268100,0.027828,-0.061108
15.269100,0.027767,-0.061128
15.270100,0.027706,-0.061147
15.271100,0.027645,-0.061167
15.272100,0.027584,-0.061187
15.273100,0.027522,-0.061206
15.274100,0.027461,-0.061226
15.275100,0.027400,-0.061245
15.276100,0.027339,-0.061265
15.277100,0.027277,-0.061284
15.278100,0.027216,-0.061303
15.279100,0.027155,-0.061322
15.280100,0.027093,-0.061341
15.281100,0.027032,-0.061360
15.282100,0.026971,-0.061379
15.283100,0.026909,-0.061398
15.284100,0.026848,-0.061417
15.285100,0.026786,-0.061436
15.286100,0.026725,-0.061455
15.287100,0.026664,-0.061473
15.288100,0.026602,-0.061492
15.289100,0.026541,-0.061510
15.290100,0.026479,-0.061529
15.291100,0.026418,-0.061547
15.292100,0.026356,-0.061566
15.293100,0.026294,-0.061584
15.294100,0.026233,-0.061602
15.295100,0.026171,-0.061620
15.296100,0.026110,-0.061638
15.297100,0.026048,-0.061656
15.298100,0.025986,-0.061674
15.299100,0.025925,-0.061692
15.300100,0.025863,-0.061710
15.301100,0.025801,-0.061728
15.302100,0.025739,-0.061745
15.303100,0.025678,-0.061763
15.304100,0.025616,-0.061781
15.305100,0.025554,-0.061798
15.306100,0.025492,-0.061816
