xi,theta,phi
0.873100,0.883804,-0.242498
0.874100,0.883561,-0.242678
0.875100,0.883319,-0.242857
0.876100,0.883076,-0.243035
0.877100,0.882832,-0.243214
0.878100,0.882589,-0.243392
0.879100,0.882346,-0.243570
0.880100,0.882102,-0.243748
0.881100,0.881858,-0.243925
0.882100,0.881614,-0.244102
0.883100,0.881370,-0.244279
0.884100,0.881126,-0.244456
0.885100,0.880881,-0.244632
0.886100,0.880636,-0.244808
0.887100,0.880391,-0.244983
0.888100,0.880146,-0.245159
0.889100,0.879901,-0.245334
0.890100,0.879656,-0.245509
0.891100,0.879410,-0.245683
0.892100,0.879164,-0.245858
0.893100,0.878918,-0.246032
0.894100,0.878672,-0.246205
0.895100,0.878426,-0.246379
0.896100,0.878180,-0.246552
0.897100,0.877933,-0.246725
0.898100,0.877686,-0.246898
0.899100,0.877439,-0.247070
0.900100,0.877192,-0.247242
0.901100,0.876945,-0.247414
0.902100,0.876697,-0.247585
0.903100,0.876449,-0.247756
0.904100,0.876202,-0.247927
0.905100,0.875954,-0.248098
0.906100,0.875705,-0.248268
0.907100,0.875457,-0.248439
0.908100,0.875209,-0.248608
0.909100,0.874960,-0.248778
0.910100,0.874711,-0.248947
0.911100,0.874462,-0.249116
0.912100,0.874213,-0.249285
0.913100,0.873963,-0.249453
0.914100,0.873714,-0.249621
0.915100,0.873464,-0.249789
0.916100,0.873214,-0.249957
0.917100,0.872964,-0.250124
0.918100,0.872714,-0.250291
0.919100,0.872464,-0.250458
0.920100,0.872213,-0.250624
0.921100,0.871962,-0.250790
0.922100,0.871712,-0.250956
0.923100,0.871460,-0.251122
0.924100,0.871209,-0.251287
0.925100,0.870958,-0.251452
0.926100,0.870706,-0.251617
0.927100,0.870455,-0.251781
0.928100,0.870203,-0.251946
0.929100,0.869951,-0.252110
0.930100,0.869699,-0.252273
0.931100,0.869446,-0.252437
0.932100,0.869194,-0.252600
0.933100,0.868941,-0.252762
0.934100,0.868688,-0.252925
0.935100,0.868435,-0.253087
0.936100,0.868182,-0.253249
0.937100,0.867929,-0.253411
0.938100,0.867675,-0.253572
0.939100,0.867422,-0.253733
0.940100,0.867168,-0.253894
0.941100,0.866914,-0.254055
0.942100,0.866660,-0.254215
0.943100,0.866405,-0.254375
0.944100,0.866151,-0.254535
0.945100,0.865896,-0.254694
0.946100,0.865641,-0.254853
0.947100,0.865387,-0.255012
0.948100,0.865131,-0.255171
0.949100,0.864876,-0.255329
0.950100,0.864621,-0.255487
0.951100,0.864365,-0.255645
0.952100,0.864110,-0.255802
0.953100,0.863854,-0.255959
0.954100,0.863598,-0.256116
0.955100,0.863341,-0.256273
0.956100,0.863085,-0.256429
0.957100,0.862829,-0.256585
0.958100,0.862572,-0.256741
0.959100,0.862315,-0.256897
0.960100,0.862058,-0.257052
0.961100,0.861801,-0.257207
0.962100,0.861544,-0.257361
0.963100,0.861286,-0.257516
0.964100,0.861029,-0.257670
0.965100,0.860771,-0.257824
0.966100,0.860513,-0.257977
0.967100,0.860255,-0.258130
0.968100,0.859997,-0.258283
0.969100,0.859738,-0.258436
0.970100,0.859480,-0.258588
0.971100,0.859221,-0.258741
0.972100,0.858962,-0.258892
0.973100,0.858703,-0.259044
0.974100,0.858444,-0.259195
0.975100,0.858185,-0.259346
0.976100,0.857926,-0.259497
0.977100,0.857666,-0.259648
0.978100,0.857406,-0.259798
0.979100,0.857146,-0.259948
0.980100,0.856886,-0.260097
0.981100,0.856626,-0.260247
0.982100,0.856366,-0.260396
0.983100,0.856105,-0.260544
0.984100,0.855845,-0.260693
0.985100,0.855584,-0.260841
0.986100,0.855323,-0.260989
0.987100,0.855062,-0.261137
0.988100,0.854801,-0.261284
0.989100,0.854540,-0.261431
0.990100,0.854278,-0.261578
0.991100,0.854016,-0.261724
0.992100,0.853755,-0.261871
0.993100,0.853493,-0.262017
0.994100,0.853231,-0.262162
0.995100,0.852968,-0.262308
0.996100,0.852706,-0.262453
0.997100,0.852443,-0.262598
0.998100,0.852181,-0.262742
0.999100,0.851918,-0.262887
1.000100,0.851655,-0.263031
1.001100,0.851392,-0.263174
1.002100,0.851129,-0.263318
1.003100,0.850865,-0.263461
1.004100,0.850602,-0.263604
1.005100,0.850338,-0.263747
1.006100,0.850074,-0.263889
1.007100,0.849810,-0.264031
1.008100,0.849546,-0.264173
1.009100,0.849282,-0.264314
1.010100,0.849018,-0.264455
1.011100,0.848753,-0.264596
1.012100,0.848488,-0.264737
1.013100,0.848224,-0.264877
1.014100,0.847959,-0.265018
1.015100,0.847693,-0.265157
1.016100,0.847428,-0.265297
1.017100,0.847163,-0.265436
1.018100,0.846897,-0.265575
1.019100,0.846632,-0.265714
1.020100,0.846366,-0.265852
1.021100,0.846100,-0.265990
1.022100,0.845834,-0.266128
1.023100,0.845568,-0.266266
1.024100,0.845301,-0.266403
1.025100,0.845035,-0.266540
1.026100,0.844768,-0.266677
1.027100,0.844502,-0.266814
1.028100,0.844235,-0.266950
1.029100,0.843968,-0.267086
1.030100,0.843701,-0.267221
1.031100,0.843433,-0.267357
1.032100,0.843166,-0.267492
1.033100,0.842898,-0.267627
1.034100,0.842631,-0.267761
1.035100,0.842363,-0.267896
1.036100,0.842095,-0.268030
1.037100,0.841827,-0.268163
1.038100,0.841558,-0.268297
1.039100,0.841290,-0.268430
1.040100,0.841022,-0.268563
1.041100,0.840753,-0.268695
1.042100,0.840484,-0.268828
1.043100,0.840215,-0.268960
1.044100,0.839946,-0.269091
1.045100,0.839677,-0.269223
1.046100,0.839408,-0.269354
1.047100,0.839138,-0.269485
1.048100,0.838869,-0.269616
1.049100,0.838599,-0.269746
1.050100,0.838329,-0.269876
1.051100,0.838059,-0.270006
1.052100,0.837789,-0.270136
1.053100,0.837519,-0.270265
1.054100,0.837249,-0.270394
1.055100,0.836978,-0.270523
1.056100,0.836708,-0.270651
1.057100,0.836437,-0.270779
1.058100,0.836166,-0.270907
1.059100,0.835895,-0.271035
1.060100,0.835624,-0.271162
1.061100,0.835353,-0.271289
1.062100,0.835082,-0.271416
1.063100,0.834810,-0.271542
1.064100,0.834539,-0.271669
1.065100,0.834267,-0.271795
1.066100,0.833995,-0.271920
1.067100,0.833723,-0.272046
1.068100,0.833451,-0.272171
1.069100,0.833179,-0.272296
1.070100,0.832906,-0.272420
1.071100,0.832634,-0.272545
1.072100,0.832361,-0.272669
1.073100,0.832088,-0.272793
1.074100,0.831816,-0.272916
1.075100,0.831543,-0.273039
1.076100,0.831269,-0.273162
1.077100,0.830996,-0.273285
1.078100,0.830723,-0.273407
1.079100,0.830449,-0.273529
1.080100,0.830176,-0.273651
1.081100,0.829902,-0.273773
1.082100,0.829628,-0.273894
1.083100,0.829354,-0.274015
1.084100,0.829080,-0.274136
1.085100,0.828806,-0.274256
1.086100,0.828532,-0.274376
1.087100,0.828257,-0.274496
1.088100,0.827983,-0.274616
1.089100,0.827708,-0.274735
1.090100,0.827433,-0.274855
1.091100,0.827158,-0.274973
1.092100,0.826883,-0.275092
1.093100,0.826608,-0.275210
1.094100,0.826333,-0.275328
1.095100,0.826058,-0.275446
1.096100,0.825782,-0.275563
1.097100,0.825506,-0.275681
1.098100,0.825231,-0.275797
1.099100,0.824955,-0.275914
1.100100,0.824679,-0.276031
1.101100,0.824403,-0.276147
1.102100,0.824127,-0.276262
1.103100,0.823850,-0.276378
1.104100,0.823574,-0.276493
1.105100,0.823297,-0.276608
1.106100,0.823021,-0.276723
1.107100,0.822744,-0.276837
1.108100,0.822467,-0.276952
1.109100,0.822190,-0.277066
1.110100,0.821913,-0.277179
1.111100,0.821636,-0.277293
1.112100,0.821358,-0.277406
1.113100,0.821081,-0.277519
1.114100,0.820803,-0.277631
1.115100,0.820525,-0.277743
1.116100,0.820248,-0.277855
1.117100,0.819970,-0.277967
1.118100,0.819692,-0.278079
1.119100,0.819414,-0.278190
1.120100,0.819135,-0.278301
1.121100,0.818857,-0.278411
1.122100,0.818579,-0.278522
1.123100,0.818300,-0.278632
1.124100,0.818021,-0.278742
1.125100,0.817742,-0.278851
1.126100,0.817464,-0.278961
1.127100,0.817185,-0.279070
1.128100,0.816905,-0.279179
1.129100,0.816626,-0.279287
1.130100,0.816347,-0.279395
1.131100,0.816067,-0.279503
1.132100,0.815788,-0.279611
1.133100,0.815508,-0.279718
1.134100,0.815228,-0.279826
1.135100,0.814949,-0.279932
1.136100,0.814669,-0.280039
1.137100,0.814388,-0.280145
1.138100,0.814108,-0.280252
1.139100,0.813828,-0.280357
1.140100,0.813548,-0.280463
1.141100,0.813267,-0.280568
1.142100,0.812986,-0.280673
1.143100,0.812706,-0.280778
1.144100,0.812425,-0.280882
1.145100,0.812144,-0.280987
1.146100,0.811863,-0.281091
1.147100,0.811582,-0.281194
1.148100,0.811300,-0.281298
1.149100,0.811019,-0.281401
1.150100,0.810738,-0.281504
1.151100,0.810456,-0.281606
1.152100,0.810174,-0.281709
1.153100,0.809893,-0.281811
1.154100,0.809611,-0.281912
1.155100,0.809329,-0.282014
1.156100,0.809047,-0.282115
1.157100,0.808765,-0.282216
1.158100,0.808482,-0.282317
1.159100,0.808200,-0.282417
1.160100,0.807918,-0.282518
1.161100,0.807635,-0.282617
1.162100,0.807352,-0.282717
1.163100,0.807070,-0.282817
1.164100,0.806787,-0.282916
1.165100,0.806504,-0.283015
1.166100,0.806221,-0.283113
1.167100,0.805938,-0.283211
1.168100,0.805654,-0.283310
1.169100,0.805371,-0.283407
1.170100,0.805087,-0.283505
1.171100,0.804804,-0.283602
1.172100,0.804520,-0.283699
1.173100,0.804236,-0.283796
1.174100,0.803953,-0.283892
1.175100,0.803669,-0.283989
1.176100,0.803385,-0.284085
1.177100,0.803101,-0.284180
1.178100,0.802816,-0.284276
1.179100,0.802532,-0.284371
1.180100,0.802248,-0.284466
1.181100,0.801963,-0.284560
1.182100,0.801678,-0.284655
1.183100,0.801394,-0.284749
1.184100,0.801109,-0.284843
1.185100,0.800824,-0.284936
1.186100,0.800539,-0.285030
1.187100,0.800254,-0.285123
1.188100,0.799969,-0.285215
1.189100,0.799684,-0.285308
1.190100,0.799398,-0.285400
1.191100,0.799113,-0.285492
1.192100,0.798827,-0.285584
1.193100,0.798542,-0.285675
1.194100,0.798256,-0.285767
1.195100,0.797970,-0.285858
1.196100,0.797684,-0.285948
1.197100,0.797398,-0.286039
1.198100,0.797112,-0.286129
1.199100,0.796826,-0.286219
1.200100,0.796540,-0.286309
1.201100,0.796253,-0.286398
1.202100,0.795967,-0.286487
1.203100,0.795680,-0.286576
1.204100,0.795394,-0.286665
1.205100,0.795107,-0.286753
1.206100,0.794820,-0.286841
1.207100,0.794533,-0.286929
1.208100,0.794246,-0.287016
1.209100,0.793959,-0.287104
1.210100,0.793672,-0.287191
1.211100,0.793385,-0.287277
1.212100,0.793098,-0.287364
1.213100,0.792810,-0.287450
1.214100,0.792523,-0.287536
1.215100,0.792235,-0.287622
1.216100,0.791947,-0.287708
1.217100,0.791660,-0.287793
1.218100,0.791372,-0.287878
1.219100,0.791084,-0.287962
1.220100,0.790796,-0.288047
1.221100,0.790508,-0.288131
1.222100,0.790220,-0.288215
1.223100,0.789931,-0.288299
1.224100,0.789643,-0.288382
1.225100,0.789355,-0.288465
1.226100,0.789066,-0.288548
1.227100,0.788778,-0.288631
1.228100,0.788489,-0.288713
1.229100,0.788200,-0.288795
1.230100,0.787911,-0.288877
1.231100,0.787622,-0.288959
1.232100,0.787333,-0.289040
1.233100,0.787044,-0.289121
1.234100,0.786755,-0.289202
1.235100,0.786466,-0.289283
1.236100,0.786177,-0.289363
1.237100,0.785887,-0.289443
1.238100,0.785598,-0.289523
1.239100,0.785308,-0.289603
1.240100,0.785018,-0.289682
1.241100,0.784729,-0.289761
1.242100,0.784439,-0.289840
1.243100,0.784149,-0.289918
1.244100,0.783859,-0.289997
1.245100,0.783569,-0.290075
1.246100,0.783279,-0.290153
1.247100,0.782989,-0.290230
1.248100,0.782698,-0.290307
1.249100,0.782408,-0.290384
1.250100,0.782118,-0.290461
1.251100,0.781827,-0.290538
1.252100,0.781537,-0.290614
1.253100,0.781246,-0.290690
1.254100,0.780955,-0.290766
1.255100,0.780664,-0.290841
1.256100,0.780374,-0.290917
1.257100,0.780083,-0.290992
1.258100,0.779792,-0.291066
1.259100,0.779500,-0.291141
1.260100,0.779209,-0.291215
1.261100,0.778918,-0.291289
1.262100,0.778627,-0.291363
1.263100,0.778335,-0.291436
1.264100,0.778044,-0.291510
1.265100,0.777752,-0.291583
1.266100,0.777461,-0.291655
1.267100,0.777169,-0.291728
1.268100,0.776877,-0.291800
1.269100,0.776585,-0.291872
1.270100,0.776293,-0.291944
1.271100,0.776002,-0.292015
1.272100,0.775709,-0.292086
1.273100,0.775417,-0.292157
1.274100,0.775125,-0.292228
1.275100,0.774833,-0.292299
1.276100,0.774541,-0.292369
1.277100,0.774248,-0.292439
1.278100,0.773956,-0.292509
1.279100,0.773663,-0.292578
1.280100,0.773371,-0.292647
1.281100,0.773078,-0.292716
1.282100,0.772785,-0.292785
1.283100,0.772492,-0.292853
1.284100,0.772199,-0.292922
1.285100,0.771906,-0.292990
1.286100,0.771613,-0.293057
1.287100,0.771320,-0.293125
1.288100,0.771027,-0.293192
1.289100,0.770734,-0.293259
1.290100,0.770441,-0.293326
1.291100,0.770147,-0.293392
1.292100,0.769854,-0.293459
1.293100,0.769560,-0.293525
1.294100,0.769267,-0.293591
1.295100,0.768973,-0.293656
1.296100,0.768679,-0.293721
1.297100,0.768386,-0.293786
1.298100,0.768092,-0.293851
1.299100,0.767798,-0.293916
1.300100,0.767504,-0.293980
1.301100,0.767210,-0.294044
1.302100,0.766916,-0.294108
1.303100,0.766622,-0.294171
1.304100,0.766328,-0.294235
1.305100,0.766033,-0.294298
1.306100,0.765739,-0.294361
1.307100,0.765445,-0.294423
1.308100,0.765150,-0.294485
1.309100,0.764856,-0.294548
1.310100,0.764561,-0.294609
1.311100,0.764266,-0.294671
1.312100,0.763972,-0.294732
1.313100,0.763677,-0.294793
1.314100,0.763382,-0.294854
1.315100,0.763087,-0.294915
1.316100,0.762792,-0.294975
1.317100,0.762497,-0.295035
1.318100,0.762202,-0.295095
1.319100,0.761907,-0.295155
1.320100,0.761612,-0.295214
1.321100,0.761317,-0.295274
1.322100,0.761021,-0.295333
1.323100,0.760726,-0.295391
1.324100,0.760431,-0.295450
1.325100,0.760135,-0.295508
1.326100,0.759840,-0.295566
1.327100,0.759544,-0.295624
1.328100,0.759248,-0.295681
1.329100,0.758953,-0.295738
1.330100,0.758657,-0.295795
1.331100,0.758361,-0.295852
1.332100,0.758065,-0.295909
1.333100,0.757769,-0.295965
1.334100,0.757473,-0.296021
1.335100,0.757177,-0.296077
1.336100,0.756881,-0.296132
1.337100,0.756585,-0.296188
1.338100,0.756289,-0.296243
1.339100,0.755992,-0.296298
1.340100,0.755696,-0.296352
1.341100,0.755400,-0.296406
1.342100,0.755103,-0.296461
1.343100,0.754807,-0.296515
1.344100,0.754510,-0.296568
1.345100,0.754214,-0.296622
1.346100,0.753917,-0.296675
1.347100,0.753620,-0.296728
1.348100,0.753324,-0.296780
1.349100,0.753027,-0.296833
1.350100,0.752730,-0.296885
1.351100,0.752433,-0.296937
1.352100,0.752136,-0.296989
1.353100,0.751839,-0.297040
1.354100,0.751542,-0.297092
1.355100,0.751245,-0.297143
1.356100,0.750948,-0.297194
1.357100,0.750650,-0.297244
1.358100,0.750353,-0.297294
1.359100,0.750056,-0.297345
1.360100,0.749759,-0.297394
1.361100,0.749461,-0.297444
1.362100,0.749164,-0.297493
1.363100,0.748866,-0.297543
1.364100,0.748569,-0.297592
1.365100,0.748271,-0.297640
1.366100,0.747973,-0.297689
1.367100,0.747676,-0.297737
1.368100,0.747378,-0.297785
1.369100,0.747080,-0.297833
1.370100,0.746782,-0.297880
1.371100,0.746484,-0.297928
1.372100,0.746186,-0.297975
1.373100,0.745888,-0.298021
1.374100,0.745590,-0.298068
1.375100,0.745292,-0.298114
1.376100,0.744994,-0.298161
1.377100,0.744696,-0.298207
1.378100,0.744398,-0.298252
1.379100,0.744099,-0.298298
1.380100,0.743801,-0.298343
1.381100,0.743503,-0.298388
1.382100,0.743204,-0.298433
1.383100,0.742906,-0.298477
1.384100,0.742607,-0.298521
1.385100,0.742309,-0.298565
1.386100,0.742010,-0.298609
1.387100,0.741712,-0.298653
1.388100,0.741413,-0.298696
1.389100,0.741114,-0.298739
1.390100,0.740815,-0.298782
1.391100,0.740517,-0.298825
1.392100,0.740218,-0.298867
1.393100,0.739919,-0.298910
1.394100,0.739620,-0.298952
1.395100,0.739321,-0.298993
1.396100,0.739022,-0.299035
1.397100,0.738723,-0.299076
1.398100,0.738424,-0.299117
1.399100,0.738125,-0.299158
1.400100,0.737825,-0.299199
1.401100,0.737526,-0.299239
1.402100,0.737227,-0.299279
1.403100,0.736928,-0.299319
1.404100,0.736628,-0.299359
1.405100,0.736329,-0.299399
1.406100,0.736030,-0.299438
1.407100,0.735730,-0.299477
1.408100,0.735431,-0.299516
1.409100,0.735131,-0.299554
1.410100,0.734831,-0.299593
1.411100,0.734532,-0.299631
1.412100,0.734232,-0.299669
1.413100,0.733932,-0.299707
1.414100,0.733633,-0.299744
1.415100,0.733333,-0.299781
1.416100,0.733033,-0.299818
1.417100,0.732733,-0.299855
1.418100,0.732434,-0.299892
1.419100,0.732134,-0.299928
1.420100,0.731834,-0.299964
1.421100,0.731534,-0.300000
1.422100,0.731234,-0.300036
1.423100,0.730934,-0.300071
1.424100,0.730634,-0.300106
1.425100,0.730333,-0.300141
1.426100,0.730033,-0.300176
1.427100,0.729733,-0.300211
1.428100,0.729433,-0.300245
1.429100,0.729133,-0.300279
1.430100,0.728832,-0.300313
1.431100,0.728532,-0.300347
1.432100,0.728232,-0.300380
1.433100,0.727931,-0.300414
1.434100,0.727631,-0.300447
1.435100,0.727330,-0.300479
1.436100,0.727030,-0.300512
1.437100,0.726729,-0.300544
1.438100,0.726429,-0.300576
1.439100,0.726128,-0.300608
1.440100,0.725827,-0.300640
1.441100,0.725527,-0.300672
1.442100,0.725226,-0.300703
1.443100,0.724925,-0.300734
1.444100,0.724625,-0.300765
1.445100,0.724324,-0.300795
1.446100,0.724023,-0.300826
1.447100,0.723722,-0.300856
1.448100,0.723421,-0.300886
1.449100,0.723120,-0.300916
1.450100,0.722820,-0.300945
1.451100,0.722519,-0.300974
1.452100,0.722218,-0.301004
1.453100,0.721917,-0.301032
1.454100,0.721615,-0.301061
1.455100,0.721314,-0.301089
1.456100,0.721013,-0.301118
1.457100,0.720712,-0.301146
1.458100,0.720411,-0.301174
1.459100,0.720110,-0.301201
1.460100,0.719809,-0.301228
1.461100,0.719507,-0.301256
1.462100,0.719206,-0.301283
1.463100,0.718905,-0.301309
1.464100,0.718603,-0.301336
1.465100,0.718302,-0.301362
1.466100,0.718001,-0.301388
1.467100,0.717699,-0.301414
1.468100,0.717398,-0.301440
1.469100,0.717096,-0.301465
1.470100,0.716795,-0.301490
1.471100,0.716494,-0.301515
1.472100,0.716192,-0.301540
1.473100,0.715890,-0.301565
1.474100,0.715589,-0.301589
1.475100,0.715287,-0.301613
1.476100,0.714986,-0.301637
1.477100,0.714684,-0.301661
1.478100,0.714382,-0.301684
1.479100,0.714081,-0.301708
1.480100,0.713779,-0.301731
1.481100,0.713477,-0.301754
1.482100,0.713175,-0.301776
1.483100,0.712874,-0.301799
1.484100,0.712572,-0.301821
1.485100,0.712270,-0.301843
1.486100,0.711968,-0.301865
1.487100,0.711666,-0.301887
1.488100,0.711364,-0.301908
1.489100,0.711062,-0.301929
1.490100,0.710760,-0.301950
1.491100,0.710459,-0.301971
1.492100,0.710157,-0.301992
1.493100,0.709855,-0.302012
1.494100,0.709553,-0.302032
1.495100,0.709250,-0.302052
1.496100,0.708948,-0.302072
1.497100,0.708646,-0.302091
1.498100,0.708344,-0.302111
1.499100,0.708042,-0.302130
1.500100,0.707740,-0.302149
1.501100,0.707438,-0.302168
1.502100,0.707136,-0.302186
1.503100,0.706833,-0.302204
1.504100,0.706531,-0.302222
1.505100,0.706229,-0.302240
1.506100,0.705927,-0.302258
1.507100,0.705624,-0.302276
1.508100,0.705322,-0.302293
1.509100,0.705020,-0.302310
1.510100,0.704718,-0.302327
1.511100,0.704415,-0.302343
1.512100,0.704113,-0.302360
1.513100,0.703811,-0.302376
1.514100,0.703508,-0.302392
1.515100,0.703206,-0.302408
1.516100,0.702903,-0.302424
1.517100,0.702601,-0.302439
1.518100,0.702298,-0.302454
1.519100,0.701996,-0.302469
1.520100,0.701693,-0.302484
1.521100,0.701391,-0.302499
1.522100,0.701088,-0.302513
1.523100,0.700786,-0.302527
1.524100,0.700483,-0.302541
1.525100,0.700181,-0.302555
1.526100,0.699878,-0.302569
1.527100,0.699576,-0.302582
1.528100,0.699273,-0.302596
1.529100,0.698971,-0.302609
1.530100,0.698668,-0.302621
1.531100,0.698365,-0.302634
1.532100,0.698063,-0.302646
1.533100,0.697760,-0.302659
1.534100,0.697457,-0.302671
1.535100,0.697155,-0.302682
1.536100,0.696852,-0.302694
1.537100,0.696549,-0.302706
1.538100,0.696247,-0.302717
1.539100,0.695944,-0.302728
1.540100,0.695641,-0.302739
1.541100,0.695338,-0.302749
1.542100,0.695036,-0.302760
1.543100,0.694733,-0.302770
1.544100,0.694430,-0.302780
1.545100,0.694127,-0.302790
1.546100,0.693825,-0.302799
1.547100,0.693522,-0.302809
1.548100,0.693219,-0.302818
1.549100,0.692916,-0.302827
1.550100,0.692613,-0.302836
1.551100,0.692310,-0.302845
1.552100,0.692008,-0.302853
1.553100,0.691705,-0.302861
1.554100,0.691402,-0.302869
1.555100,0.691099,-0.302877
1.556100,0.690796,-0.302885
1.557100,0.690493,-0.302892
1.558100,0.690190,-0.302900
1.559100,0.689887,-0.302907
1.560100,0.689584,-0.302914
1.561100,0.689282,-0.302920
1.562100,0.688979,-0.302927
1.563100,0.688676,-0.302933
1.564100,0.688373,-0.302939
1.565100,0.688070,-0.302945
1.566100,0.687767,-0.302951
1.567100,0.687464,-0.302957
1.568100,0.687161,-0.302962
1.569100,0.686858,-0.302967
1.570100,0.686555,-0.302972
1.571100,0.686252,-0.302977
1.572100,0.685949,-0.302982
1.573100,0.685646,-0.302986
1.574100,0.685343,-0.302990
1.575100,0.685040,-0.302994
1.576100,0.684737,-0.302998
1.577100,0.684434,-0.303002
1.578100,0.684131,-0.303005
1.579100,0.683828,-0.303008
1.580100,0.683525,-0.303011
1.581100,0.683222,-0.303014
1.582100,0.682919,-0.303017
1.583100,0.682616,-0.303019
1.584100,0.682313,-0.303022
1.585100,0.682010,-0.303024
1.586100,0.681707,-0.303026
1.587100,0.681404,-0.303028
1.588100,0.681101,-0.303029
1.589100,0.680798,-0.303031
1.590100,0.680495,-0.303032
1.591100,0.680192,-0.303033
1.592100,0.679889,-0.303034
1.593100,0.679586,-0.303034
1.594100,0.679283,-0.303035
1.595100,0.678980,-0.303035
1.596100,0.678677,-0.303035
1.597100,0.678374,-0.303035
1.598100,0.678071,-0.303034
1.599100,0.677768,-0.303034
1.600100,0.677465,-0.303033
1.601100,0.677161,-0.303032
1.602100,0.676858,-0.303031
1.603100,0.676555,-0.303030
1.604100,0.676252,-0.303029
1.605100,0.675949,-0.303027
1.606100,0.675646,-0.303025
1.607100,0.675343,-0.303023
1.608100,0.675040,-0.303021
1.609100,0.674737,-0.303019
1.610100,0.674434,-0.303016
1.611100,0.674131,-0.303014
1.612100,0.673828,-0.303011
1.613100,0.673525,-0.303008
1.614100,0.673222,-0.303004
1.615100,0.672919,-0.303001
1.616100,0.672616,-0.302997
1.617100,0.672313,-0.302994
1.618100,0.672010,-0.302990
1.619100,0.671707,-0.302985
1.620100,0.671404,-0.302981
1.621100,0.671101,-0.302977
1.622100,0.670798,-0.302972
1.623100,0.670495,-0.302967
1.624100,0.670192,-0.302962
1.625100,0.669889,-0.302957
1.626100,0.669586,-0.302951
1.627100,0.669284,-0.302946
1.628100,0.668981,-0.302940
1.629100,0.668678,-0.302934
1.630100,0.668375,-0.302928
1.631100,0.668072,-0.302922
1.632100,0.667769,-0.302915
1.633100,0.667466,-0.302908
1.634100,0.667163,-0.302902
1.635100,0.666860,-0.302895
1.636100,0.666557,-0.302887
1.637100,0.666254,-0.302880
1.638100,0.665951,-0.302872
1.639100,0.665649,-0.302865
1.640100,0.665346,-0.302857
1.641100,0.665043,-0.302849
1.642100,0.664740,-0.302840
1.643100,0.664437,-0.302832
1.644100,0.664134,-0.302823
1.645100,0.663832,-0.302815
1.646100,0.663529,-0.302806
1.647100,0.663226,-0.302796
1.648100,0.662923,-0.302787
1.649100,0.662620,-0.302778
1.650100,0.662318,-0.302768
1.651100,0.662015,-0.302758
1.652100,0.661712,-0.302748
1.653100,0.661409,-0.302738
1.654100,0.661107,-0.302728
1.655100,0.660804,-0.302717
1.656100,0.660501,-0.302706
1.657100,0.660198,-0.302695
1.658100,0.659896,-0.302684
1.659100,0.659593,-0.302673
1.660100,0.659290,-0.302662
1.661100,0.658988,-0.302650
1.662100,0.658685,-0.302639
1.663100,0.658383,-0.302627
1.664100,0.658080,-0.302615
1.665100,0.657777,-0.302602
1.666100,0.657475,-0.302590
1.667100,0.657172,-0.302577
1.668100,0.656870,-0.302565
1.669100,0.656567,-0.302552
1.670100,0.656264,-0.302538
1.671100,0.655962,-0.302525
1.672100,0.655659,-0.302512
1.673100,0.655357,-0.302498
1.674100,0.655054,-0.302484
1.675100,0.654752,-0.302470
1.676100,0.654449,-0.302456
1.677100,0.654147,-0.302442
1.678100,0.653845,-0.302428
1.679100,0.653542,-0.302413
1.680100,0.653240,-0.302398
1.681100,0.652937,-0.302383
1.682100,0.652635,-0.302368
1.683100,0.652333,-0.302353
1.684100,0.652030,-0.302337
1.685100,0.651728,-0.302322
1.686100,0.651426,-0.302306
1.687100,0.651123,-0.302290
1.688100,0.650821,-0.302274
1.689100,0.650519,-0.302258
1.690100,0.650217,-0.302241
1.691100,0.649914,-0.302225
1.692100,0.649612,-0.302208
1.693100,0.649310,-0.302191
1.694100,0.649008,-0.302174
1.695100,0.648706,-0.302156
1.696100,0.648403,-0.302139
1.697100,0.648101,-0.302121
1.698100,0.647799,-0.302104
1.699100,0.647497,-0.302086
1.700100,0.647195,-0.302068
1.701100,0.646893,-0.302049
1.702100,0.646591,-0.302031
1.703100,0.646289,-0.302012
1.704100,0.645987,-0.301994
1.705100,0.645685,-0.301975
1.706100,0.645383,-0.301956
1.707100,0.645081,-0.301936
1.708100,0.644779,-0.301917
1.709100,0.644477,-0.301897
1.710100,0.644175,-0.301878
1.711100,0.643873,-0.301858
1.712100,0.643572,-0.301838
1.713100,0.643270,-0.301818
1.714100,0.642968,-0.301797
1.715100,0.642666,-0.301777
1.716100,0.642364,-0.301756
1.717100,0.642063,-0.301735
1.718100,0.641761,-0.301714
1.719100,0.641459,-0.301693
1.720100,0.641157,-0.301672
1.721100,0.640856,-0.301650
1.722100,0.640554,-0.301629
1.723100,0.640253,-0.301607
1.724100,0.639951,-0.301585
1.725100,0.639649,-0.301563
1.726100,0.639348,-0.301541
1.727100,0.639046,-0.301518
1.728100,0.638745,-0.301496
1.729100,0.638443,-0.301473
1.730100,0.638142,-0.301450
1.731100,0.637840,-0.301427
1.732100,0.637539,-0.301404
1.733100,0.637238,-0.301380
1.734100,0.636936,-0.301357
1.735100,0.636635,-0.301333
1.736100,0.636334,-0.301309
1.737100,0.636032,-0.301285
1.738100,0.635731,-0.301261
1.739100,0.635430,-0.301237
1.740100,0.635129,-0.301212
1.741100,0.634827,-0.301188
1.742100,0.634526,-0.301163
1.743100,0.634225,-0.301138
1.744100,0.633924,-0.301113
1.745100,0.633623,-0.301088
1.746100,0.633322,-0.301063
