xi,theta,phi
0.873100,0.879656,-0.260004
0.874100,0.879396,-0.260234
0.875100,0.879136,-0.260463
0.876100,0.878875,-0.260693
0.877100,0.878614,-0.260922
0.878100,0.878353,-0.261152
0.879100,0.878092,-0.261380
0.880100,0.877831,-0.261609
0.881100,0.877569,-0.261838
0.882100,0.877307,-0.262066
0.883100,0.877045,-0.262294
0.884100,0.876782,-0.262522
0.885100,0.876520,-0.262750
0.886100,0.876257,-0.262977
0.887100,0.875994,-0.263204
0.888100,0.875730,-0.263431
0.889100,0.875467,-0.263658
0.890100,0.875203,-0.263885
0.891100,0.874939,-0.264111
0.892100,0.874675,-0.264338
0.893100,0.874410,-0.264563
0.894100,0.874146,-0.264789
0.895100,0.873881,-0.265015
0.896100,0.873616,-0.265240
0.897100,0.873350,-0.265465
0.898100,0.873085,-0.265690
0.899100,0.872819,-0.265915
0.900100,0.872553,-0.266139
0.901100,0.872287,-0.266364
0.902100,0.872020,-0.266588
0.903100,0.871754,-0.266811
0.904100,0.871487,-0.267035
0.905100,0.871219,-0.267258
0.906100,0.870952,-0.267482
0.907100,0.870685,-0.267704
0.908100,0.870417,-0.267927
0.909100,0.870149,-0.268150
0.910100,0.869880,-0.268372
0.911100,0.869612,-0.268594
0.912100,0.869343,-0.268816
0.913100,0.869074,-0.269038
0.914100,0.868805,-0.269259
0.915100,0.868536,-0.269480
0.916100,0.868266,-0.269701
0.917100,0.867996,-0.269922
0.918100,0.867726,-0.270143
0.919100,0.867456,-0.270363
0.920100,0.867186,-0.270583
0.921100,0.866915,-0.270803
0.922100,0.866644,-0.271023
0.923100,0.866373,-0.271242
0.924100,0.866102,-0.271462
0.925100,0.865830,-0.271681
0.926100,0.865558,-0.271899
0.927100,0.865286,-0.272118
0.928100,0.865014,-0.272336
0.929100,0.864741,-0.272555
0.930100,0.864469,-0.272773
0.931100,0.864196,-0.272990
0.932100,0.863923,-0.273208
0.933100,0.863650,-0.273425
0.934100,0.863376,-0.273642
0.935100,0.863102,-0.273859
0.936100,0.862828,-0.274076
0.937100,0.862554,-0.274292
0.938100,0.862280,-0.274508
0.939100,0.862005,-0.274724
0.940100,0.861730,-0.274940
0.941100,0.861455,-0.275155
0.942100,0.861180,-0.275371
0.943100,0.860904,-0.275586
0.944100,0.860629,-0.275801
0.945100,0.860353,-0.276015
0.946100,0.860077,-0.276230
0.947100,0.859800,-0.276444
0.948100,0.859524,-0.276658
0.949100,0.859247,-0.276872
0.950100,0.858970,-0.277085
0.951100,0.858693,-0.277299
0.952100,0.858415,-0.277512
0.953100,0.858138,-0.277725
0.954100,0.857860,-0.277937
0.955100,0.857582,-0.278150
0.956100,0.857304,-0.278362
0.957100,0.857025,-0.278574
0.958100,0.856747,-0.278786
0.959100,0.856468,-0.278997
0.960100,0.856189,-0.279209
0.961100,0.855909,-0.279420
0.962100,0.855630,-0.279631
0.963100,0.855350,-0.279841
0.964100,0.855070,-0.280052
0.965100,0.854790,-0.280262
0.966100,0.854510,-0.280472
0.967100,0.854229,-0.280682
0.968100,0.853948,-0.280891
0.969100,0.853667,-0.281101
0.970100,0.853386,-0.281310
0.971100,0.853105,-0.281519
0.972100,0.852823,-0.281727
0.973100,0.852541,-0.281936
0.974100,0.852259,-0.282144
0.975100,0.851977,-0.282352
0.976100,0.851694,-0.282560
0.977100,0.851412,-0.282767
0.978100,0.851129,-0.282974
0.979100,0.850846,-0.283181
0.980100,0.850562,-0.283388
0.981100,0.850279,-0.283595
0.982100,0.849995,-0.283801
0.983100,0.849711,-0.284008
0.984100,0.849427,-0.284213
0.985100,0.849143,-0.284419
0.986100,0.848858,-0.284625
0.987100,0.848574,-0.284830
0.988100,0.848289,-0.285035
0.989100,0.848004,-0.285240
0.990100,0.847718,-0.285445
0.991100,0.847433,-0.285649
0.992100,0.847147,-0.285853
0.993100,0.846861,-0.286057
0.994100,0.846575,-0.286261
0.995100,0.846289,-0.286464
0.996100,0.846002,-0.286667
0.997100,0.845715,-0.286870
0.998100,0.845428,-0.287073
0.999100,0.845141,-0.287276
1.000100,0.844854,-0.287478
1.001100,0.844566,-0.287680
1.002100,0.844278,-0.287882
1.003100,0.843990,-0.288084
1.004100,0.843702,-0.288285
1.005100,0.843414,-0.288486
1.006100,0.843125,-0.288687
1.007100,0.842836,-0.288888
1.008100,0.842547,-0.289089
1.009100,0.842258,-0.289289
1.010100,0.841969,-0.289489
1.011100,0.841679,-0.289689
1.012100,0.841389,-0.289889
1.013100,0.841099,-0.290088
1.014100,0.840809,-0.290287
1.015100,0.840519,-0.290486
1.016100,0.840228,-0.290685
1.017100,0.839937,-0.290883
1.018100,0.839647,-0.291081
1.019100,0.839355,-0.291279
1.020100,0.839064,-0.291477
1.021100,0.838772,-0.291675
1.022100,0.838481,-0.291872
1.023100,0.838189,-0.292069
1.024100,0.837896,-0.292266
1.025100,0.837604,-0.292463
1.026100,0.837312,-0.292659
1.027100,0.837019,-0.292855
1.028100,0.836726,-0.293051
1.029100,0.836433,-0.293247
1.030100,0.836139,-0.293443
1.031100,0.835846,-0.293638
1.032100,0.835552,-0.293833
1.033100,0.835258,-0.294028
1.034100,0.834964,-0.294222
1.035100,0.834670,-0.294417
1.036100,0.834375,-0.294611
1.037100,0.834080,-0.294805
1.038100,0.833786,-0.294998
1.039100,0.833490,-0.295192
1.040100,0.833195,-0.295385
1.041100,0.832900,-0.295578
1.042100,0.832604,-0.295771
1.043100,0.832308,-0.295963
1.044100,0.832012,-0.296156
1.045100,0.831716,-0.296348
1.046100,0.831419,-0.296539
1.047100,0.831123,-0.296731
1.048100,0.830826,-0.296922
1.049100,0.830529,-0.297113
1.050100,0.830232,-0.297304
1.051100,0.829934,-0.297495
1.052100,0.829637,-0.297685
1.053100,0.829339,-0.297876
1.054100,0.829041,-0.298066
1.055100,0.828743,-0.298255
1.056100,0.828444,-0.298445
1.057100,0.828146,-0.298634
1.058100,0.827847,-0.298823
1.059100,0.827548,-0.299012
1.060100,0.827249,-0.299201
1.061100,0.826950,-0.299389
1.062100,0.826650,-0.299577
1.063100,0.826351,-0.299765
1.064100,0.826051,-0.299953
1.065100,0.825751,-0.300140
1.066100,0.825451,-0.300327
1.067100,0.825150,-0.300514
1.068100,0.824850,-0.300701
1.069100,0.824549,-0.300887
1.070100,0.824248,-0.301074
1.071100,0.823947,-0.301260
1.072100,0.823645,-0.301445
1.073100,0.823344,-0.301631
1.074100,0.823042,-0.301816
1.075100,0.822740,-0.302001
1.076100,0.822438,-0.302186
1.077100,0.822136,-0.302371
1.078100,0.821833,-0.302555
1.079100,0.821531,-0.302739
1.080100,0.821228,-0.302923
1.081100,0.820925,-0.303107
1.082100,0.820622,-0.303291
1.083100,0.820318,-0.303474
1.084100,0.820015,-0.303657
1.085100,0.819711,-0.303840
1.086100,0.819407,-0.304022
1.087100,0.819103,-0.304204
1.088100,0.818799,-0.304386
1.089100,0.818494,-0.304568
1.090100,0.818189,-0.304750
1.091100,0.817885,-0.304931
1.092100,0.817580,-0.305112
1.093100,0.817274,-0.305293
1.094100,0.816969,-0.305474
1.095100,0.816663,-0.305654
1.096100,0.816358,-0.305834
1.097100,0.816052,-0.306014
1.098100,0.815746,-0.306194
1.099100,0.815439,-0.306374
1.100100,0.815133,-0.306553
1.101100,0.814826,-0.306732
1.102100,0.814519,-0.306911
1.103100,0.814212,-0.307089
1.104100,0.813905,-0.307267
1.105100,0.813598,-0.307446
1.106100,0.813290,-0.307623
1.107100,0.812983,-0.307801
1.108100,0.812675,-0.307978
1.109100,0.812367,-0.308155
1.110100,0.812058,-0.308332
1.111100,0.811750,-0.308509
1.112100,0.811441,-0.308685
1.113100,0.811133,-0.308862
1.114100,0.810824,-0.309038
1.115100,0.810515,-0.309213
1.116100,0.810205,-0.309389
1.117100,0.809896,-0.309564
1.118100,0.809586,-0.309739
1.119100,0.809276,-0.309914
1.120100,0.808966,-0.310088
1.121100,0.808656,-0.310263
1.122100,0.808346,-0.310437
1.123100,0.808035,-0.310611
1.124100,0.807725,-0.310784
1.125100,0.807414,-0.310958
1.126100,0.807103,-0.311131
1.127100,0.806791,-0.311304
1.128100,0.806480,-0.311476
1.129100,0.806168,-0.311649
1.130100,0.805857,-0.311821
1.131100,0.805545,-0.311993
1.132100,0.805233,-0.312164
1.133100,0.804920,-0.312336
1.134100,0.804608,-0.312507
1.135100,0.804295,-0.312678
1.136100,0.803983,-0.312849
1.137100,0.803670,-0.313019
1.138100,0.803357,-0.313190
1.139100,0.803043,-0.313360
1.140100,0.802730,-0.313529
1.141100,0.802416,-0.313699
1.142100,0.802103,-0.313868
1.143100,0.801789,-0.314037
1.144100,0.801474,-0.314206
1.145100,0.801160,-0.314375
1.146100,0.800846,-0.314543
1.147100,0.800531,-0.314711
1.148100,0.800216,-0.314879
1.149100,0.799901,-0.315047
1.150100,0.799586,-0.315214
1.151100,0.799271,-0.315382
1.152100,0.798955,-0.315549
1.153100,0.798640,-0.315715
1.154100,0.798324,-0.315882
1.155100,0.798008,-0.316048
1.156100,0.797692,-0.316214
1.157100,0.797376,-0.316380
1.158100,0.797059,-0.316545
1.159100,0.796743,-0.316711
1.160100,0.796426,-0.316876
1.161100,0.796109,-0.317040
1.162100,0.795792,-0.317205
1.163100,0.795474,-0.317369
1.164100,0.795157,-0.317533
1.165100,0.794839,-0.317697
1.166100,0.794522,-0.317861
1.167100,0.794204,-0.318024
1.168100,0.793885,-0.318188
1.169100,0.793567,-0.318350
1.170100,0.793249,-0.318513
1.171100,0.792930,-0.318676
1.172100,0.792611,-0.318838
1.173100,0.792293,-0.319000
1.174100,0.791973,-0.319161
1.175100,0.791654,-0.319323
1.176100,0.791335,-0.319484
1.177100,0.791015,-0.319645
1.178100,0.790695,-0.319806
1.179100,0.790376,-0.319966
1.180100,0.790056,-0.320127
1.181100,0.789735,-0.320287
1.182100,0.789415,-0.320446
1.183100,0.789094,-0.320606
1.184100,0.788774,-0.320765
1.185100,0.788453,-0.320924
1.186100,0.788132,-0.321083
1.187100,0.787811,-0.321242
1.188100,0.787489,-0.321400
1.189100,0.787168,-0.321558
1.190100,0.786846,-0.321716
1.191100,0.786525,-0.321874
1.192100,0.786203,-0.322031
1.193100,0.785880,-0.322188
1.194100,0.785558,-0.322345
1.195100,0.785236,-0.322502
1.196100,0.784913,-0.322659
1.197100,0.784590,-0.322815
1.198100,0.784268,-0.322971
1.199100,0.783945,-0.323126
1.200100,0.783621,-0.323282
1.201100,0.783298,-0.323437
1.202100,0.782974,-0.323592
1.203100,0.782651,-0.323747
1.204100,0.782327,-0.323902
1.205100,0.782003,-0.324056
1.206100,0.781679,-0.324210
1.207100,0.781355,-0.324364
1.208100,0.781030,-0.324517
1.209100,0.780706,-0.324671
1.210100,0.780381,-0.324824
1.211100,0.780056,-0.324977
1.212100,0.779731,-0.325129
1.213100,0.779406,-0.325281
1.214100,0.779080,-0.325434
1.215100,0.778755,-0.325586
1.216100,0.778429,-0.325737
1.217100,0.778103,-0.325889
1.218100,0.777777,-0.326040
1.219100,0.777451,-0.326191
1.220100,0.777125,-0.326341
1.221100,0.776798,-0.326492
1.222100,0.776472,-0.326642
1.223100,0.776145,-0.326792
1.224100,0.775818,-0.326942
1.225100,0.775491,-0.327091
1.226100,0.775164,-0.327240
1.227100,0.774837,-0.327389
1.228100,0.774509,-0.327538
1.229100,0.774182,-0.327687
1.230100,0.773854,-0.327835
1.231100,0.773526,-0.327983
1.232100,0.773198,-0.328131
1.233100,0.772870,-0.328278
1.234100,0.772541,-0.328426
1.235100,0.772213,-0.328573
1.236100,0.771884,-0.328720
1.237100,0.771556,-0.328866
1.238100,0.771227,-0.329013
1.239100,0.770898,-0.329159
1.240100,0.770568,-0.329305
1.241100,0.770239,-0.329450
1.242100,0.769909,-0.329596
1.243100,0.769580,-0.329741
1.244100,0.769250,-0.329886
1.245100,0.768920,-0.330030
1.246100,0.768590,-0.330175
1.247100,0.768260,-0.330319
1.248100,0.767929,-0.330463
1.249100,0.767599,-0.330607
1.250100,0.767268,-0.330750
1.251100,0.766937,-0.330893
1.252100,0.766606,-0.331036
1.253100,0.766275,-0.331179
1.254100,0.765944,-0.331322
1.255100,0.765612,-0.331464
1.256100,0.765281,-0.331606
1.257100,0.764949,-0.331748
1.258100,0.764617,-0.331889
1.259100,0.764285,-0.332030
1.260100,0.763953,-0.332171
1.261100,0.763621,-0.332312
1.262100,0.763289,-0.332453
1.263100,0.762956,-0.332593
1.264100,0.762624,-0.332733
1.265100,0.762291,-0.332873
1.266100,0.761958,-0.333013
1.267100,0.761625,-0.333152
1.268100,0.761292,-0.333291
1.269100,0.760958,-0.333430
1.270100,0.760625,-0.333569
1.271100,0.760291,-0.333707
1.272100,0.759957,-0.333845
1.273100,0.759623,-0.333983
1.274100,0.759289,-0.334121
1.275100,0.758955,-0.334258
1.276100,0.758621,-0.334396
1.277100,0.758286,-0.334532
1.278100,0.757952,-0.334669
1.279100,0.757617,-0.334806
1.280100,0.757282,-0.334942
1.281100,0.756947,-0.335078
1.282100,0.756612,-0.335214
1.283100,0.756277,-0.335349
1.284100,0.755941,-0.335484
1.285100,0.755606,-0.335619
1.286100,0.755270,-0.335754
1.287100,0.754934,-0.335889
1.288100,0.754598,-0.336023
1.289100,0.754262,-0.336157
1.290100,0.753926,-0.336291
1.291100,0.753590,-0.336424
1.292100,0.753253,-0.336558
1.293100,0.752916,-0.336691
1.294100,0.752580,-0.336824
1.295100,0.752243,-0.336956
1.296100,0.751906,-0.337089
1.297100,0.751569,-0.337221
1.298100,0.751231,-0.337353
1.299100,0.750894,-0.337484
1.300100,0.750556,-0.337616
1.301100,0.750219,-0.337747
1.302100,0.749881,-0.337878
1.303100,0.749543,-0.338008
1.304100,0.749205,-0.338139
1.305100,0.748867,-0.338269
1.306100,0.748528,-0.338399
1.307100,0.748190,-0.338529
1.308100,0.747851,-0.338658
1.309100,0.747513,-0.338787
1.310100,0.747174,-0.338916
1.311100,0.746835,-0.339045
1.312100,0.746496,-0.339173
1.313100,0.746156,-0.339302
1.314100,0.745817,-0.339430
1.315100,0.745477,-0.339558
1.316100,0.745138,-0.339685
1.317100,0.744798,-0.339812
1.318100,0.744458,-0.339939
1.319100,0.744118,-0.340066
1.320100,0.743778,-0.340193
1.321100,0.743438,-0.340319
1.322100,0.743097,-0.340445
1.323100,0.742757,-0.340571
1.324100,0.742416,-0.340697
1.325100,0.742076,-0.340822
1.326100,0.741735,-0.340947
1.327100,0.741394,-0.341072
1.328100,0.741053,-0.341197
1.329100,0.740711,-0.341321
1.330100,0.740370,-0.341445
1.331100,0.740028,-0.341569
1.332100,0.739687,-0.341693
1.333100,0.739345,-0.341816
1.334100,0.739003,-0.341939
1.335100,0.738661,-0.342062
1.336100,0.738319,-0.342185
1.337100,0.737977,-0.342307
1.338100,0.737634,-0.342429
1.339100,0.737292,-0.342551
1.340100,0.736949,-0.342673
1.341100,0.736607,-0.342795
1.342100,0.736264,-0.342916
1.343100,0.735921,-0.343037
1.344100,0.735578,-0.343158
1.345100,0.735234,-0.343278
1.346100,0.734891,-0.343398
1.347100,0.734548,-0.343519
1.348100,0.734204,-0.343638
1.349100,0.733860,-0.343758
1.350100,0.733517,-0.343877
1.351100,0.733173,-0.343996
1.352100,0.732829,-0.344115
1.353100,0.732484,-0.344234
1.354100,0.732140,-0.344352
1.355100,0.731796,-0.344470
1.356100,0.731451,-0.344588
1.357100,0.731106,-0.344706
1.358100,0.730762,-0.344823
1.359100,0.730417,-0.344940
1.360100,0.730072,-0.345057
1.361100,0.729727,-0.345174
1.362100,0.729381,-0.345290
1.363100,0.729036,-0.345406
1.364100,0.728691,-0.345522
1.365100,0.728345,-0.345638
1.366100,0.727999,-0.345753
1.367100,0.727654,-0.345869
1.368100,0.727308,-0.345984
1.369100,0.726962,-0.346098
1.370100,0.726615,-0.346213
1.371100,0.726269,-0.346327
1.372100,0.725923,-0.346441
1.373100,0.725576,-0.346555
1.374100,0.725230,-0.346668
1.375100,0.724883,-0.346782
1.376100,0.724536,-0.346895
1.377100,0.724189,-0.347007
1.378100,0.723842,-0.347120
1.379100,0.723495,-0.347232
1.380100,0.723148,-0.347344
1.381100,0.722800,-0.347456
1.382100,0.722453,-0.347568
1.383100,0.722105,-0.347679
1.384100,0.721757,-0.347790
1.385100,0.721410,-0.347901
1.386100,0.721062,-0.348012
1.387100,0.720713,-0.348122
1.388100,0.720365,-0.348232
1.389100,0.720017,-0.348342
1.390100,0.719669,-0.348452
1.391100,0.719320,-0.348561
1.392100,0.718972,-0.348670
1.393100,0.718623,-0.348779
1.394100,0.718274,-0.348888
1.395100,0.717925,-0.348997
1.396100,0.717576,-0.349105
1.397100,0.717227,-0.349213
1.398100,0.716878,-0.349320
1.399100,0.716528,-0.349428
1.400100,0.716179,-0.349535
1.401100,0.715829,-0.349642
1.402100,0.715479,-0.349749
1.403100,0.715130,-0.349856
1.404100,0.714780,-0.349962
1.405100,0.714430,-0.350068
1.406100,0.714080,-0.350174
1.407100,0.713729,-0.350279
1.408100,0.713379,-0.350385
1.409100,0.713029,-0.350490
1.410100,0.712678,-0.350595
1.411100,0.712327,-0.350699
1.412100,0.711977,-0.350804
1.413100,0.711626,-0.350908
1.414100,0.711275,-0.351012
1.415100,0.710924,-0.351115
1.416100,0.710573,-0.351219
1.417100,0.710221,-0.351322
1.418100,0.709870,-0.351425
1.419100,0.709518,-0.351528
1.420100,0.709167,-0.351630
1.421100,0.708815,-0.351732
1.422100,0.708463,-0.351834
1.423100,0.708112,-0.351936
1.424100,0.707760,-0.352037
1.425100,0.707407,-0.352139
1.426100,0.707055,-0.352240
1.427100,0.706703,-0.352340
1.428100,0.706351,-0.352441
1.429100,0.705998,-0.352541
1.430100,0.705645,-0.352641
1.431100,0.705293,-0.352741
1.432100,0.704940,-0.352841
1.433100,0.704587,-0.352940
1.434100,0.704234,-0.353039
1.435100,0.703881,-0.353138
1.436100,0.703528,-0.353237
1.437100,0.703175,-0.353335
1.438100,0.702821,-0.353433
1.439100,0.702468,-0.353531
1.440100,0.702114,-0.353629
1.441100,0.701760,-0.353726
1.442100,0.701407,-0.353823
1.443100,0.701053,-0.353920
1.444100,0.700699,-0.354017
1.445100,0.700345,-0.354113
1.446100,0.699991,-0.354210
1.447100,0.699636,-0.354306
1.448100,0.699282,-0.354401
1.449100,0.698928,-0.354497
1.450100,0.698573,-0.354592
1.451100,0.698218,-0.354687
1.452100,0.697864,-0.354782
1.453100,0.697509,-0.354877
1.454100,0.697154,-0.354971
1.455100,0.696799,-0.355065
1.456100,0.696444,-0.355159
1.457100,0.696089,-0.355252
1.458100,0.695733,-0.355346
1.459100,0.695378,-0.355439
1.460100,0.695022,-0.355532
1.461100,0.694667,-0.355624
1.462100,0.694311,-0.355717
1.463100,0.693955,-0.355809
1.464100,0.693599,-0.355901
1.465100,0.693244,-0.355993
1.466100,0.692888,-0.356084
1.467100,0.692531,-0.356175
1.468100,0.692175,-0.356266
1.469100,0.691819,-0.356357
1.470100,0.691462,-0.356447
1.471100,0.691106,-0.356538
1.472100,0.690749,-0.356628
1.473100,0.690393,-0.356717
1.474100,0.690036,-0.356807
1.475100,0.689679,-0.356896
1.476100,0.689322,-0.356985
1.477100,0.688965,-0.357074
1.478100,0.688608,-0.357163
1.479100,0.688251,-0.357251
1.480100,0.687893,-0.357339
1.481100,0.687536,-0.357427
1.482100,0.687179,-0.357515
1.483100,0.686821,-0.357602
1.484100,0.686463,-0.357689
1.485100,0.686106,-0.357776
1.486100,0.685748,-0.357863
1.487100,0.685390,-0.357950
1.488100,0.685032,-0.358036
1.489100,0.684674,-0.358122
1.490100,0.684316,-0.358207
1.491100,0.683957,-0.358293
1.492100,0.683599,-0.358378
1.493100,0.683241,-0.358463
1.494100,0.682882,-0.358548
1.495100,0.682524,-0.358633
1.496100,0.682165,-0.358717
1.497100,0.681806,-0.358801
1.498100,0.681447,-0.358885
1.499100,0.681088,-0.358969
1.500100,0.680729,-0.359052
1.501100,0.680370,-0.359135
1.502100,0.680011,-0.359218
1.503100,0.679652,-0.359301
1.504100,0.679293,-0.359383
1.505100,0.678933,-0.359465
1.506100,0.678574,-0.359547
1.507100,0.678214,-0.359629
1.508100,0.677854,-0.359710
1.509100,0.677495,-0.359792
1.510100,0.677135,-0.359873
1.511100,0.676775,-0.359953
1.512100,0.676415,-0.360034
1.513100,0.676055,-0.360114
1.514100,0.675695,-0.360194
1.515100,0.675334,-0.360274
1.516100,0.674974,-0.360354
1.517100,0.674614,-0.360433
1.518100,0.674253,-0.360512
1.519100,0.673893,-0.360591
1.520100,0.673532,-0.360670
1.521100,0.673171,-0.360748
1.522100,0.672811,-0.360826
1.523100,0.672450,-0.360904
1.524100,0.672089,-0.360982
1.525100,0.671728,-0.361060
1.526100,0.671367,-0.361137
1.527100,0.671005,-0.361214
1.528100,0.670644,-0.361291
1.529100,0.670283,-0.361367
1.530100,0.669921,-0.361443
1.531100,0.669560,-0.361520
1.532100,0.669198,-0.361595
1.533100,0.668837,-0.361671
1.534100,0.668475,-0.361746
1.535100,0.668113,-0.361821
1.536100,0.667751,-0.361896
1.537100,0.667390,-0.361971
1.538100,0.667027,-0.362045
1.539100,0.666665,-0.362120
1.540100,0.666303,-0.362194
1.541100,0.665941,-0.362267
1.542100,0.665579,-0.362341
1.543100,0.665216,-0.362414
1.544100,0.664854,-0.362487
1.545100,0.664491,-0.362560
1.546100,0.664129,-0.362632
1.547100,0.663766,-0.362705
1.548100,0.663403,-0.362777
1.549100,0.663041,-0.362849
1.550100,0.662678,-0.362920
1.551100,0.662315,-0.362992
1.552100,0.661952,-0.363063
1.553100,0.661589,-0.363134
1.554100,0.661225,-0.363204
1.555100,0.660862,-0.363275
1.556100,0.660499,-0.363345
1.557100,0.660135,-0.363415
1.558100,0.659772,-0.363485
1.559100,0.659409,-0.363554
1.560100,0.659045,-0.363624
1.561100,0.658681,-0.363693
1.562100,0.658318,-0.363762
1.563100,0.657954,-0.363830
1.564100,0.657590,-0.363898
1.565100,0.657226,-0.363967
1.566100,0.656862,-0.364034
1.567100,0.656498,-0.364102
1.568100,0.656134,-0.364170
1.569100,0.655770,-0.364237
1.570100,0.655405,-0.364304
1.571100,0.655041,-0.364370
1.572100,0.654677,-0.364437
1.573100,0.654312,-0.364503
1.574100,0.653948,-0.364569
1.575100,0.653583,-0.364635
1.576100,0.653218,-0.364701
1.577100,0.652854,-0.364766
1.578100,0.652489,-0.364831
1.579100,0.652124,-0.364896
1.580100,0.651759,-0.364960
1.581100,0.651394,-0.365025
1.582100,0.651029,-0.365089
1.583100,0.650664,-0.365153
1.584100,0.650299,-0.365217
1.585100,0.649933,-0.365280
1.586100,0.649568,-0.365343
1.587100,0.649203,-0.365406
1.588100,0.648837,-0.365469
1.589100,0.648472,-0.365532
1.590100,0.648106,-0.365594
1.591100,0.647741,-0.365656
1.592100,0.647375,-0.365718
1.593100,0.647009,-0.365780
1.594100,0.646643,-0.365841
1.595100,0.646277,-0.365902
1.596100,0.645911,-0.365963
1.597100,0.645545,-0.366024
1.598100,0.645179,-0.366084
1.599100,0.644813,-0.366145
1.600100,0.644447,-0.366205
1.601100,0.644081,-0.366264
1.602100,0.643715,-0.366324
1.603100,0.643348,-0.366383
1.604100,0.642982,-0.366442
1.605100,0.642615,-0.366501
1.606100,0.642249,-0.366560
1.607100,0.641882,-0.366618
1.608100,0.641516,-0.366677
1.609100,0.641149,-0.366735
1.610100,0.640782,-0.366792
1.611100,0.640415,-0.366850
1.612100,0.640048,-0.366907
1.613100,0.639681,-0.366964
1.614100,0.639314,-0.367021
1.615100,0.638947,-0.367077
1.616100,0.638580,-0.367134
1.617100,0.638213,-0.367190
1.618100,0.637846,-0.367246
1.619100,0.637479,-0.367301
1.620100,0.637111,-0.367357
1.621100,0.636744,-0.367412
1.622100,0.636377,-0.367467
1.623100,0.636009,-0.367522
1.624100,0.635641,-0.367576
1.625100,0.635274,-0.367631
1.626100,0.634906,-0.367685
1.627100,0.634539,-0.367739
1.628100,0.634171,-0.367792
1.629100,0.633803,-0.367845
1.630100,0.633435,-0.367899
1.631100,0.633067,-0.367952
1.632100,0.632699,-0.368004
1.633100,0.632331,-0.368057
1.634100,0.631963,-0.368109
1.635100,0.631595,-0.368161
1.636100,0.631227,-0.368213
1.637100,0.630858,-0.368264
1.638100,0.630490,-0.368316
1.639100,0.630122,-0.368367
1.640100,0.629753,-0.368418
1.641100,0.629385,-0.368468
1.642100,0.629017,-0.368519
1.643100,0.628648,-0.368569
1.644100,0.628279,-0.368619
1.645100,0.627911,-0.368669
1.646100,0.627542,-0.368718
1.647100,0.627173,-0.368767
1.648100,0.626805,-0.368817
1.649100,0.626436,-0.368865
1.650100,0.626067,-0.368914
1.651100,0.625698,-0.368962
1.652100,0.625329,-0.369011
1.653100,0.624960,-0.369058
1.654100,0.624591,-0.369106
1.655100,0.624222,-0.369154
1.656100,0.623852,-0.369201
1.657100,0.623483,-0.369248
1.658100,0.623114,-0.369295
1.659100,0.622745,-0.369341
1.660100,0.622375,-0.369388
1.661100,0.622006,-0.369434
1.662100,0.621636,-0.369480
1.663100,0.621267,-0.369525
1.664100,0.620897,-0.369571
1.665100,0.620528,-0.369616
1.666100,0.620158,-0.369661
1.667100,0.619788,-0.369706
1.668100,0.619419,-0.369750
1.669100,0.619049,-0.369795
1.670100,0.618679,-0.369839
1.671100,0.618309,-0.369883
1.672100,0.617939,-0.369926
1.673100,0.617569,-0.369970
1.674100,0.617199,-0.370013
1.675100,0.616829,-0.370056
1.676100,0.616459,-0.370099
1.677100,0.616089,-0.370141
1.678100,0.615719,-0.370184
1.679100,0.615349,-0.370226
1.680100,0.614979,-0.370268
1.681100,0.614608,-0.370309
1.682100,0.614238,-0.370351
1.683100,0.613868,-0.370392
1.684100,0.613497,-0.370433
1.685100,0.613127,-0.370474
1.686100,0.612756,-0.370514
1.687100,0.612386,-0.370555
1.688100,0.612015,-0.370595
1.689100,0.611644,-0.370635
1.690100,0.611274,-0.370674
1.691100,0.610903,-0.370714
1.692100,0.610532,-0.370753
1.693100,0.610162,-0.370792
1.694100,0.609791,-0.370831
1.695100,0.609420,-0.370869
1.696100,0.609049,-0.370907
1.697100,0.608678,-0.370946
1.698100,0.608307,-0.370983
1.699100,0.607936,-0.371021
1.700100,0.607565,-0.371058
1.701100,0.607194,-0.371096
1.702100,0.606823,-0.371133
1.703100,0.606452,-0.371169
1.704100,0.606081,-0.371206
1.705100,0.605709,-0.371242
1.706100,0.605338,-0.371278
1.707100,0.604967,-0.371314
1.708100,0.604595,-0.371350
1.709100,0.604224,-0.371385
1.710100,0.603853,-0.371421
1.711100,0.603481,-0.371456
1.712100,0.603110,-0.371490
1.713100,0.602738,-0.371525
1.714100,0.602367,-0.371559
1.715100,0.601995,-0.371593
1.716100,0.601624,-0.371627
1.717100,0.601252,-0.371661
1.718100,0.600880,-0.371694
1.719100,0.600509,-0.371728
1.720100,0.600137,-0.371761
1.721100,0.599765,-0.371794
1.722100,0.599393,-0.371826
1.723100,0.599021,-0.371858
1.724100,0.598649,-0.371891
1.725100,0.598278,-0.371923
1.726100,0.597906,-0.371954
1.727100,0.597534,-0.371986
1.728100,0.597162,-0.372017
1.729100,0.596790,-0.372048
1.730100,0.596418,-0.372079
1.731100,0.596045,-0.372110
1.732100,0.595673,-0.372140
1.733100,0.595301,-0.372170
1.734100,0.594929,-0.372200
1.735100,0.594557,-0.372230
1.736100,0.594185,-0.372259
1.737100,0.593812,-0.372289
1.738100,0.593440,-0.372318
1.739100,0.593068,-0.372347
1.740100,0.592695,-0.372375
1.741100,0.592323,-0.372404
1.742100,0.591950,-0.372432
1.743100,0.591578,-0.372460
1.744100,0.591206,-0.372488
1.745100,0.590833,-0.372515
1.746100,0.590461,-0.372543
