xi,theta,phi
3.424100,0.287592,-0.153712
3.425100,0.287439,-0.153646
3.426100,0.287285,-0.153580
3.427100,0.287132,-0.153514
3.428100,0.286978,-0.153448
3.429100,0.286825,-0.153383
3.430100,0.286671,-0.153317
3.431100,0.286518,-0.153251
3.432100,0.286365,-0.153185
3.433100,0.286212,-0.153119
3.434100,0.286059,-0.153054
3.435100,0.285906,-0.152988
3.436100,0.285753,-0.152922
3.437100,0.285600,-0.152857
3.438100,0.285447,-0.152791
3.439100,0.285294,-0.152726
3.440100,0.285142,-0.152660
3.441100,0.284989,-0.152594
3.442100,0.284836,-0.152529
3.443100,0.284684,-0.152463
3.444100,0.284531,-0.152398
3.445100,0.284379,-0.152333
3.446100,0.284227,-0.152267
3.447100,0.284075,-0.152202
3.448100,0.283922,-0.152136
3.449100,0.283770,-0.152071
3.450100,0.283618,-0.152006
3.451100,0.283466,-0.151941
3.452100,0.283314,-0.151875
3.453100,0.283162,-0.151810
3.454100,0.283011,-0.151745
3.455100,0.282859,-0.151680
3.456100,0.282707,-0.151615
3.457100,0.282556,-0.151550
3.458100,0.282404,-0.151485
3.459100,0.282253,-0.151419
3.460100,0.282101,-0.151354
3.461100,0.281950,-0.151289
3.462100,0.281799,-0.151224
3.463100,0.281648,-0.151160
3.464100,0.281497,-0.151095
3.465100,0.281345,-0.151030
3.466100,0.281194,-0.150965
3.467100,0.281044,-0.150900
3.468100,0.280893,-0.150835
3.469100,0.280742,-0.150770
3.470100,0.280591,-0.150706
3.471100,0.280440,-0.150641
3.472100,0.280290,-0.150576
3.473100,0.280139,-0.150512
3.474100,0.279989,-0.150447
3.475100,0.279838,-0.150382
3.476100,0.279688,-0.150318
3.477100,0.279538,-0.150253
3.478100,0.279388,-0.150189
3.479100,0.279237,-0.150124
3.480100,0.279087,-0.150060
3.481100,0.278937,-0.149995
3.482100,0.278787,-0.149931
3.483100,0.278637,-0.149866
3.484100,0.278488,-0.149802
3.485100,0.278338,-0.149738
3.486100,0.278188,-0.149673
3.487100,0.278038,-0.149609
3.488100,0.277889,-0.149545
3.489100,0.277739,-0.149480
3.490100,0.277590,-0.149416
3.491100,0.277441,-0.149352
3.492100,0.277291,-0.149288
3.493100,0.277142,-0.149224
3.494100,0.276993,-0.149160
3.495100,0.276844,-0.149095
3.496100,0.276695,-0.149031
3.497100,0.276546,-0.148967
3.498100,0.276397,-0.148903
3.499100,0.276248,-0.148839
3.500100,0.276099,-0.148775
3.501100,0.275950,-0.148711
3.502100,0.275802,-0.148648
3.503100,0.275653,-0.148584
3.504100,0.275504,-0.148520
3.505100,0.275356,-0.148456
3.506100,0.275207,-0.148392
3.507100,0.275059,-0.148328
3.508100,0.274911,-0.148265
3.509100,0.274763,-0.148201
3.510100,0.274614,-0.148137
3.511100,0.274466,-0.148074
3.512100,0.274318,-0.148010
3.513100,0.274170,-0.147946
3.514100,0.274022,-0.147883
3.515100,0.273874,-0.147819
3.516100,0.273727,-0.147756
3.517100,0.273579,-0.147692
3.518100,0.273431,-0.147629
3.519100,0.273284,-0.147565
3.520100,0.273136,-0.147502
3.521100,0.272989,-0.147439
3.522100,0.272841,-0.147375
3.523100,0.272694,-0.147312
3.524100,0.272547,-0.147249
3.525100,0.272399,-0.147185
3.526100,0.272252,-0.147122
3.527100,0.272105,-0.147059
3.528100,0.271958,-0.146996
3.529100,0.271811,-0.146932
3.530100,0.271664,-0.146869
3.531100,0.271517,-0.146806
3.532100,0.271371,-0.146743
3.533100,0.271224,-0.146680
3.534100,0.271077,-0.146617
3.535100,0.270931,-0.146554
3.536100,0.270784,-0.146491
3.537100,0.270638,-0.146428
3.538100,0.270491,-0.146365
3.539100,0.270345,-0.146302
3.540100,0.270199,-0.146239
3.541100,0.270053,-0.146176
3.542100,0.269906,-0.146114
3.543100,0.269760,-0.146051
3.544100,0.269614,-0.145988
3.545100,0.269468,-0.145925
3.546100,0.269322,-0.145862
3.547100,0.269177,-0.145800
3.548100,0.269031,-0.145737
3.549100,0.268885,-0.145674
3.550100,0.268740,-0.145612
3.551100,0.268594,-0.145549
3.552100,0.268448,-0.145487
3.553100,0.268303,-0.145424
3.554100,0.268158,-0.145362
3.555100,0.268012,-0.145299
3.556100,0.267867,-0.145237
3.557100,0.267722,-0.145174
3.558100,0.267577,-0.145112
3.559100,0.267432,-0.145050
3.560100,0.267287,-0.144987
3.561100,0.267142,-0.144925
3.562100,0.266997,-0.144863
3.563100,0.266852,-0.144800
3.564100,0.266707,-0.144738
3.565100,0.266562,-0.144676
3.566100,0.266418,-0.144614
3.567100,0.266273,-0.144552
3.568100,0.266129,-0.144489
3.569100,0.265984,-0.144427
3.570100,0.265840,-0.144365
3.571100,0.265695,-0.144303
3.572100,0.265551,-0.144241
3.573100,0.265407,-0.144179
3.574100,0.265263,-0.144117
3.575100,0.265119,-0.144055
3.576100,0.264975,-0.143993
3.577100,0.264831,-0.143931
3.578100,0.264687,-0.143870
3.579100,0.264543,-0.143808
3.580100,0.264399,-0.143746
3.581100,0.264256,-0.143684
3.582100,0.264112,-0.143622
3.583100,0.263968,-0.143561
3.584100,0.263825,-0.143499
3.585100,0.263681,-0.143437
3.586100,0.263538,-0.143376
3.587100,0.263395,-0.143314
3.588100,0.263251,-0.143252
3.589100,0.263108,-0.143191
3.590100,0.262965,-0.143129
3.591100,0.262822,-0.143068
3.592100,0.262679,-0.143006
3.593100,0.262536,-0.142945
3.594100,0.262393,-0.142883
3.595100,0.262250,-0.142822
3.596100,0.262107,-0.142761
3.597100,0.261964,-0.142699
3.598100,0.261822,-0.142638
3.599100,0.261679,-0.142577
3.600100,0.261537,-0.142515
3.601100,0.261394,-0.142454
3.602100,0.261252,-0.142393
3.603100,0.261109,-0.142332
3.604100,0.260967,-0.142270
3.605100,0.260825,-0.142209
3.606100,0.260683,-0.142148
3.607100,0.260541,-0.142087
3.608100,0.260398,-0.142026
3.609100,0.260256,-0.141965
3.610100,0.260115,-0.141904
3.611100,0.259973,-0.141843
3.612100,0.259831,-0.141782
3.613100,0.259689,-0.141721
3.614100,0.259547,-0.141660
3.615100,0.259406,-0.141599
3.616100,0.259264,-0.141539
3.617100,0.259123,-0.141478
3.618100,0.258981,-0.141417
3.619100,0.258840,-0.141356
3.620100,0.258699,-0.141295
3.621100,0.258557,-0.141235
3.622100,0.258416,-0.141174
3.623100,0.258275,-0.141113
3.624100,0.258134,-0.141053
3.625100,0.257993,-0.140992
3.626100,0.257852,-0.140932
3.627100,0.257711,-0.140871
3.628100,0.257570,-0.140810
3.629100,0.257429,-0.140750
3.630100,0.257289,-0.140690
3.631100,0.257148,-0.140629
3.632100,0.257007,-0.140569
3.633100,0.256867,-0.140508
3.634100,0.256726,-0.140448
3.635100,0.256586,-0.140388
3.636100,0.256446,-0.140327
3.637100,0.256305,-0.140267
3.638100,0.256165,-0.140207
3.639100,0.256025,-0.140146
3.640100,0.255885,-0.140086
3.641100,0.255745,-0.140026
3.642100,0.255605,-0.139966
3.643100,0.255465,-0.139906
3.644100,0.255325,-0.139846
3.645100,0.255185,-0.139786
3.646100,0.255045,-0.139726
3.647100,0.254906,-0.139666
3.648100,0.254766,-0.139606
3.649100,0.254626,-0.139546
3.650100,0.254487,-0.139486
3.651100,0.254347,-0.139426
3.652100,0.254208,-0.139366
3.653100,0.254069,-0.139306
3.654100,0.253929,-0.139246
3.655100,0.253790,-0.139186
3.656100,0.253651,-0.139127
3.657100,0.253512,-0.139067
3.658100,0.253373,-0.139007
3.659100,0.253234,-0.138947
3.660100,0.253095,-0.138888
3.661100,0.252956,-0.138828
3.662100,0.252817,-0.138768
3.663100,0.252679,-0.138709
3.664100,0.252540,-0.138649
3.665100,0.252401,-0.138590
3.666100,0.252263,-0.138530
3.667100,0.252124,-0.138471
3.668100,0.251986,-0.138411
3.669100,0.251847,-0.138352
3.670100,0.251709,-0.138292
3.671100,0.251571,-0.138233
3.672100,0.251433,-0.138174
3.673100,0.251295,-0.138114
3.674100,0.251156,-0.138055
3.675100,0.251018,-0.137996
3.676100,0.250880,-0.137937
3.677100,0.250743,-0.137877
3.678100,0.250605,-0.137818
3.679100,0.250467,-0.137759
3.680100,0.250329,-0.137700
3.681100,0.250192,-0.137641
3.682100,0.250054,-0.137582
3.683100,0.249916,-0.137523
3.684100,0.249779,-0.137464
3.685100,0.249641,-0.137405
3.686100,0.249504,-0.137346
3.687100,0.249367,-0.137287
3.688100,0.249229,-0.137228
3.689100,0.249092,-0.137169
3.690100,0.248955,-0.137110
3.691100,0.248818,-0.137051
3.692100,0.248681,-0.136992
3.693100,0.248544,-0.136933
3.694100,0.248407,-0.136875
3.695100,0.248270,-0.136816
3.696100,0.248134,-0.136757
3.697100,0.247997,-0.136699
3.698100,0.247860,-0.136640
3.699100,0.247724,-0.136581
3.700100,0.247587,-0.136523
3.701100,0.247450,-0.136464
3.702100,0.247314,-0.136405
3.703100,0.247178,-0.136347
3.704100,0.247041,-0.136288
3.705100,0.246905,-0.136230
3.706100,0.246769,-0.136171
3.707100,0.246633,-0.136113
3.708100,0.246497,-0.136055
3.709100,0.246361,-0.135996
3.710100,0.246225,-0.135938
3.711100,0.246089,-0.135880
3.712100,0.245953,-0.135821
3.713100,0.245817,-0.135763
3.714100,0.245681,-0.135705
3.715100,0.245546,-0.135647
3.716100,0.245410,-0.135588
3.717100,0.245275,-0.135530
3.718100,0.245139,-0.135472
3.719100,0.245004,-0.135414
3.720100,0.244868,-0.135356
3.721100,0.244733,-0.135298
3.722100,0.244598,-0.135240
3.723100,0.244462,-0.135182
3.724100,0.244327,-0.135124
3.725100,0.244192,-0.135066
3.726100,0.244057,-0.135008
3.727100,0.243922,-0.134950
3.728100,0.243787,-0.134892
3.729100,0.243652,-0.134834
3.730100,0.243518,-0.134777
3.731100,0.243383,-0.134719
3.732100,0.243248,-0.134661
3.733100,0.243113,-0.134603
3.734100,0.242979,-0.134546
3.735100,0.242844,-0.134488
3.736100,0.242710,-0.134430
3.737100,0.242576,-0.134373
3.738100,0.242441,-0.134315
3.739100,0.242307,-0.134257
3.740100,0.242173,-0.134200
3.741100,0.242038,-0.134142
3.742100,0.241904,-0.134085
3.743100,0.241770,-0.134027
3.744100,0.241636,-0.133970
3.745100,0.241502,-0.133912
3.746100,0.241368,-0.133855
3.747100,0.241235,-0.133798
3.748100,0.241101,-0.133740
3.749100,0.240967,-0.133683
3.750100,0.240834,-0.133626
3.751100,0.240700,-0.133569
3.752100,0.240566,-0.133511
3.753100,0.240433,-0.133454
3.754100,0.240299,-0.133397
3.755100,0.240166,-0.133340
3.756100,0.240033,-0.133283
3.757100,0.239900,-0.133225
3.758100,0.239766,-0.133168
3.759100,0.239633,-0.133111
3.760100,0.239500,-0.133054
3.761100,0.239367,-0.132997
3.762100,0.239234,-0.132940
3.763100,0.239101,-0.132883
3.764100,0.238968,-0.132826
3.765100,0.238836,-0.132770
3.766100,0.238703,-0.132713
3.767100,0.238570,-0.132656
3.768100,0.238438,-0.132599
3.769100,0.238305,-0.132542
3.770100,0.238172,-0.132485
3.771100,0.238040,-0.132429
3.772100,0.237908,-0.132372
3.773100,0.237775,-0.132315
3.774100,0.237643,-0.132259
3.775100,0.237511,-0.132202
3.776100,0.237379,-0.132145
3.777100,0.237246,-0.132089
3.778100,0.237114,-0.132032
3.779100,0.236982,-0.131976
3.780100,0.236850,-0.131919
3.781100,0.236719,-0.131863
3.782100,0.236587,-0.131806
3.783100,0.236455,-0.131750
3.784100,0.236323,-0.131693
3.785100,0.236192,-0.131637
3.786100,0.236060,-0.131581
3.787100,0.235928,-0.131524
3.788100,0.235797,-0.131468
3.789100,0.235665,-0.131412
3.790100,0.235534,-0.131356
3.791100,0.235403,-0.131299
3.792100,0.235271,-0.131243
3.793100,0.235140,-0.131187
3.794100,0.235009,-0.131131
3.795100,0.234878,-0.131075
3.796100,0.234747,-0.131019
3.797100,0.234616,-0.130963
3.798100,0.234485,-0.130907
3.799100,0.234354,-0.130851
3.800100,0.234223,-0.130795
3.801100,0.234093,-0.130739
3.802100,0.233962,-0.130683
3.803100,0.233831,-0.130627
3.804100,0.233701,-0.130571
3.805100,0.233570,-0.130515
3.806100,0.233440,-0.130459
3.807100,0.233309,-0.130403
3.808100,0.233179,-0.130348
3.809100,0.233048,-0.130292
3.810100,0.232918,-0.130236
3.811100,0.232788,-0.130181
3.812100,0.232658,-0.130125
3.813100,0.232528,-0.130069
3.814100,0.232398,-0.130014
3.815100,0.232268,-0.129958
3.816100,0.232138,-0.129902
3.817100,0.232008,-0.129847
3.818100,0.231878,-0.129791
3.819100,0.231748,-0.129736
3.820100,0.231619,-0.129680
3.821100,0.231489,-0.129625
3.822100,0.231359,-0.129570
3.823100,0.231230,-0.129514
3.824100,0.231100,-0.129459
3.825100,0.230971,-0.129404
3.826100,0.230841,-0.129348
3.827100,0.230712,-0.129293
3.828100,0.230583,-0.129238
3.829100,0.230454,-0.129182
3.830100,0.230325,-0.129127
3.831100,0.230195,-0.129072
3.832100,0.230066,-0.129017
3.833100,0.229937,-0.128962
3.834100,0.229808,-0.128907
3.835100,0.229680,-0.128852
3.836100,0.229551,-0.128797
3.837100,0.229422,-0.128742
3.838100,0.229293,-0.128687
3.839100,0.229165,-0.128632
3.840100,0.229036,-0.128577
3.841100,0.228907,-0.128522
3.842100,0.228779,-0.128467
3.843100,0.228651,-0.128412
3.844100,0.228522,-0.128357
3.845100,0.228394,-0.128302
3.846100,0.228266,-0.128247
3.847100,0.228137,-0.128193
3.848100,0.228009,-0.128138
3.849100,0.227881,-0.128083
3.850100,0.227753,-0.128029
3.851100,0.227625,-0.127974
3.852100,0.227497,-0.127919
3.853100,0.227369,-0.127865
3.854100,0.227241,-0.127810
3.855100,0.227114,-0.127756
3.856100,0.226986,-0.127701
3.857100,0.226858,-0.127646
3.858100,0.226731,-0.127592
3.859100,0.226603,-0.127538
3.860100,0.226475,-0.127483
3.861100,0.226348,-0.127429
3.862100,0.226221,-0.127374
3.863100,0.226093,-0.127320
3.864100,0.225966,-0.127266
3.865100,0.225839,-0.127211
3.866100,0.225712,-0.127157
3.867100,0.225584,-0.127103
3.868100,0.225457,-0.127049
3.869100,0.225330,-0.126994
3.870100,0.225203,-0.126940
3.871100,0.225076,-0.126886
3.872100,0.224950,-0.126832
3.873100,0.224823,-0.126778
3.874100,0.224696,-0.126724
3.875100,0.224569,-0.126670
3.876100,0.224443,-0.126616
3.877100,0.224316,-0.126562
3.878100,0.224190,-0.126508
3.879100,0.224063,-0.126454
3.880100,0.223937,-0.126400
3.881100,0.223810,-0.126346
3.882100,0.223684,-0.126292
3.883100,0.223558,-0.126238
3.884100,0.223431,-0.126184
3.885100,0.223305,-0.126131
3.886100,0.223179,-0.126077
3.887100,0.223053,-0.126023
3.888100,0.222927,-0.125969
3.889100,0.222801,-0.125916
3.890100,0.222675,-0.125862
3.891100,0.222549,-0.125808
3.892100,0.222424,-0.125755
3.893100,0.222298,-0.125701
3.894100,0.222172,-0.125648
3.895100,0.222047,-0.125594
3.896100,0.221921,-0.125541
3.897100,0.221796,-0.125487
3.898100,0.221670,-0.125434
3.899100,0.221545,-0.125380
3.900100,0.221419,-0.125327
3.901100,0.221294,-0.125273
3.902100,0.221169,-0.125220
3.903100,0.221044,-0.125167
3.904100,0.220918,-0.125113
3.905100,0.220793,-0.125060
3.906100,0.220668,-0.125007
3.907100,0.220543,-0.124954
3.908100,0.220418,-0.124900
3.909100,0.220294,-0.124847
3.910100,0.220169,-0.124794
3.911100,0.220044,-0.124741
3.912100,0.219919,-0.124688
3.913100,0.219795,-0.124635
3.914100,0.219670,-0.124582
3.915100,0.219545,-0.124529
3.916100,0.219421,-0.124476
3.917100,0.219297,-0.124423
3.918100,0.219172,-0.124370
3.919100,0.219048,-0.124317
3.920100,0.218923,-0.124264
3.921100,0.218799,-0.124211
3.922100,0.218675,-0.124158
3.923100,0.218551,-0.124105
3.924100,0.218427,-0.124053
3.925100,0.218303,-0.124000
3.926100,0.218179,-0.123947
3.927100,0.218055,-0.123894
3.928100,0.217931,-0.123842
3.929100,0.217807,-0.123789
3.930100,0.217683,-0.123736
3.931100,0.217560,-0.123684
3.932100,0.217436,-0.123631
3.933100,0.217313,-0.123579
3.934100,0.217189,-0.123526
3.935100,0.217065,-0.123473
3.936100,0.216942,-0.123421
3.937100,0.216819,-0.123369
3.938100,0.216695,-0.123316
3.939100,0.216572,-0.123264
3.940100,0.216449,-0.123211
3.941100,0.216326,-0.123159
3.942100,0.216202,-0.123107
3.943100,0.216079,-0.123054
3.944100,0.215956,-0.123002
3.945100,0.215833,-0.122950
3.946100,0.215710,-0.122897
3.947100,0.215588,-0.122845
3.948100,0.215465,-0.122793
3.949100,0.215342,-0.122741
3.950100,0.215219,-0.122689
3.951100,0.215097,-0.122637
3.952100,0.214974,-0.122584
3.953100,0.214851,-0.122532
3.954100,0.214729,-0.122480
3.955100,0.214606,-0.122428
3.956100,0.214484,-0.122376
3.957100,0.214362,-0.122324
3.958100,0.214239,-0.122272
3.959100,0.214117,-0.122220
3.960100,0.213995,-0.122169
3.961100,0.213873,-0.122117
3.962100,0.213751,-0.122065
3.963100,0.213629,-0.122013
3.964100,0.213507,-0.121961
3.965100,0.213385,-0.121909
3.966100,0.213263,-0.121858
3.967100,0.213141,-0.121806
3.968100,0.213019,-0.121754
3.969100,0.212898,-0.121703
3.970100,0.212776,-0.121651
3.971100,0.212654,-0.121599
3.972100,0.212533,-0.121548
3.973100,0.212411,-0.121496
3.974100,0.212290,-0.121445
3.975100,0.212168,-0.121393
3.976100,0.212047,-0.121342
3.977100,0.211926,-0.121290
3.978100,0.211804,-0.121239
3.979100,0.211683,-0.121187
3.980100,0.211562,-0.121136
3.981100,0.211441,-0.121084
3.982100,0.211320,-0.121033
3.983100,0.211199,-0.120982
3.984100,0.211078,-0.120930
3.985100,0.210957,-0.120879
3.986100,0.210836,-0.120828
3.987100,0.210715,-0.120777
3.988100,0.210594,-0.120726
3.989100,0.210474,-0.120674
3.990100,0.210353,-0.120623
3.991100,0.210233,-0.120572
3.992100,0.210112,-0.120521
3.993100,0.209991,-0.120470
3.994100,0.209871,-0.120419
3.995100,0.209751,-0.120368
3.996100,0.209630,-0.120317
3.997100,0.209510,-0.120266
3.998100,0.209390,-0.120215
3.999100,0.209270,-0.120164
4.000100,0.209149,-0.120113
4.001100,0.209029,-0.120062
4.002100,0.208909,-0.120011
4.003100,0.208789,-0.119961
4.004100,0.208669,-0.119910
4.005100,0.208550,-0.119859
4.006100,0.208430,-0.119808
4.007100,0.208310,-0.119757
4.008100,0.208190,-0.119707
4.009100,0.208070,-0.119656
4.010100,0.207951,-0.119605
4.011100,0.207831,-0.119555
4.012100,0.207712,-0.119504
4.013100,0.207592,-0.119454
4.014100,0.207473,-0.119403
4.015100,0.207353,-0.119352
4.016100,0.207234,-0.119302
4.017100,0.207115,-0.119251
4.018100,0.206996,-0.119201
4.019100,0.206876,-0.119151
4.020100,0.206757,-0.119100
4.021100,0.206638,-0.119050
4.022100,0.206519,-0.118999
4.023100,0.206400,-0.118949
4.024100,0.206281,-0.118899
4.025100,0.206162,-0.118848
4.026100,0.206044,-0.118798
4.027100,0.205925,-0.118748
4.028100,0.205806,-0.118698
4.029100,0.205687,-0.118648
4.030100,0.205569,-0.118597
4.031100,0.205450,-0.118547
4.032100,0.205332,-0.118497
4.033100,0.205213,-0.118447
4.034100,0.205095,-0.118397
4.035100,0.204976,-0.118347
4.036100,0.204858,-0.118297
4.037100,0.204740,-0.118247
4.038100,0.204622,-0.118197
4.039100,0.204504,-0.118147
4.040100,0.204385,-0.118097
4.041100,0.204267,-0.118047
4.042100,0.204149,-0.117997
4.043100,0.204031,-0.117947
4.044100,0.203913,-0.117898
4.045100,0.203796,-0.117848
4.046100,0.203678,-0.117798
4.047100,0.203560,-0.117748
4.048100,0.203442,-0.117699
4.049100,0.203325,-0.117649
4.050100,0.203207,-0.117599
4.051100,0.203089,-0.117550
4.052100,0.202972,-0.117500
4.053100,0.202854,-0.117450
4.054100,0.202737,-0.117401
4.055100,0.202620,-0.117351
4.056100,0.202502,-0.117302
4.057100,0.202385,-0.117252
4.058100,0.202268,-0.117203
4.059100,0.202151,-0.117153
4.060100,0.202033,-0.117104
4.061100,0.201916,-0.117054
4.062100,0.201799,-0.117005
4.063100,0.201682,-0.116956
4.064100,0.201565,-0.116906
4.065100,0.201448,-0.116857
4.066100,0.201332,-0.116808
4.067100,0.201215,-0.116758
4.068100,0.201098,-0.116709
4.069100,0.200981,-0.116660
4.070100,0.200865,-0.116611
4.071100,0.200748,-0.116562
4.072100,0.200632,-0.116512
4.073100,0.200515,-0.116463
4.074100,0.200399,-0.116414
4.075100,0.200282,-0.116365
4.076100,0.200166,-0.116316
4.077100,0.200050,-0.116267
4.078100,0.199934,-0.116218
4.079100,0.199817,-0.116169
4.080100,0.199701,-0.116120
4.081100,0.199585,-0.116071
4.082100,0.199469,-0.116022
4.083100,0.199353,-0.115973
4.084100,0.199237,-0.115925
4.085100,0.199121,-0.115876
4.086100,0.199005,-0.115827
4.087100,0.198890,-0.115778
4.088100,0.198774,-0.115729
4.089100,0.198658,-0.115681
4.090100,0.198542,-0.115632
4.091100,0.198427,-0.115583
4.092100,0.198311,-0.115535
4.093100,0.198196,-0.115486
4.094100,0.198080,-0.115437
4.095100,0.197965,-0.115389
4.096100,0.197849,-0.115340
4.097100,0.197734,-0.115292
4.098100,0.197619,-0.115243
4.099100,0.197504,-0.115195
4.100100,0.197389,-0.115146
4.101100,0.197273,-0.115098
4.102100,0.197158,-0.115049
4.103100,0.197043,-0.115001
4.104100,0.196928,-0.114952
4.105100,0.196813,-0.114904
4.106100,0.196699,-0.114856
4.107100,0.196584,-0.114807
4.108100,0.196469,-0.114759
4.109100,0.196354,-0.114711
4.110100,0.196239,-0.114663
4.111100,0.196125,-0.114614
4.112100,0.196010,-0.114566
4.113100,0.195896,-0.114518
4.114100,0.195781,-0.114470
4.115100,0.195667,-0.114422
4.116100,0.195552,-0.114374
4.117100,0.195438,-0.114326
4.118100,0.195324,-0.114278
4.119100,0.195209,-0.114230
4.120100,0.195095,-0.114182
4.121100,0.194981,-0.114134
4.122100,0.194867,-0.114086
4.123100,0.194753,-0.114038
4.124100,0.194639,-0.113990
4.125100,0.194525,-0.113942
4.126100,0.194411,-0.113894
4.127100,0.194297,-0.113846
4.128100,0.194183,-0.113798
4.129100,0.194070,-0.113751
4.130100,0.193956,-0.113703
4.131100,0.193842,-0.113655
4.132100,0.193729,-0.113607
4.133100,0.193615,-0.113560
4.134100,0.193501,-0.113512
4.135100,0.193388,-0.113464
4.136100,0.193274,-0.113417
4.137100,0.193161,-0.113369
4.138100,0.193048,-0.113322
4.139100,0.192934,-0.113274
4.140100,0.192821,-0.113227
4.141100,0.192708,-0.113179
4.142100,0.192595,-0.113132
4.143100,0.192482,-0.113084
4.144100,0.192369,-0.113037
4.145100,0.192256,-0.112989
4.146100,0.192143,-0.112942
4.147100,0.192030,-0.112894
4.148100,0.191917,-0.112847
4.149100,0.191804,-0.112800
4.150100,0.191691,-0.112753
4.151100,0.191579,-0.112705
4.152100,0.191466,-0.112658
4.153100,0.191353,-0.112611
4.154100,0.191241,-0.112564
4.155100,0.191128,-0.112516
4.156100,0.191016,-0.112469
4.157100,0.190903,-0.112422
4.158100,0.190791,-0.112375
4.159100,0.190678,-0.112328
4.160100,0.190566,-0.112281
4.161100,0.190454,-0.112234
4.162100,0.190342,-0.112187
4.163100,0.190230,-0.112140
4.164100,0.190117,-0.112093
4.165100,0.190005,-0.112046
4.166100,0.189893,-0.111999
4.167100,0.189781,-0.111952
4.168100,0.189669,-0.111905
4.169100,0.189558,-0.111858
4.170100,0.189446,-0.111812
4.171100,0.189334,-0.111765
4.172100,0.189222,-0.111718
4.173100,0.189110,-0.111671
4.174100,0.188999,-0.111625
4.175100,0.188887,-0.111578
4.176100,0.188776,-0.111531
4.177100,0.188664,-0.111484
4.178100,0.188553,-0.111438
4.179100,0.188441,-0.111391
4.180100,0.188330,-0.111345
4.181100,0.188219,-0.111298
4.182100,0.188107,-0.111252
4.183100,0.187996,-0.111205
4.184100,0.187885,-0.111158
4.185100,0.187774,-0.111112
4.186100,0.187663,-0.111066
4.187100,0.187552,-0.111019
4.188100,0.187441,-0.110973
4.189100,0.187330,-0.110926
4.190100,0.187219,-0.110880
4.191100,0.187108,-0.110834
4.192100,0.186997,-0.110787
4.193100,0.186886,-0.110741
4.194100,0.186776,-0.110695
4.195100,0.186665,-0.110649
4.196100,0.186554,-0.110602
4.197100,0.186444,-0.110556
4.198100,0.186333,-0.110510
4.199100,0.186223,-0.110464
4.200100,0.186112,-0.110418
4.201100,0.186002,-0.110372
4.202100,0.185892,-0.110325
4.203100,0.185781,-0.110279
4.204100,0.185671,-0.110233
4.205100,0.185561,-0.110187
4.206100,0.185451,-0.110141
4.207100,0.185340,-0.110095
4.208100,0.185230,-0.110049
4.209100,0.185120,-0.110003
4.210100,0.185010,-0.109958
4.211100,0.184900,-0.109912
4.212100,0.184791,-0.109866
4.213100,0.184681,-0.109820
4.214100,0.184571,-0.109774
4.215100,0.184461,-0.109728
4.216100,0.184351,-0.109683
4.217100,0.184242,-0.109637
4.218100,0.184132,-0.109591
4.219100,0.184023,-0.109546
4.220100,0.183913,-0.109500
4.221100,0.183804,-0.109454
4.222100,0.183694,-0.109409
4.223100,0.183585,-0.109363
4.224100,0.183476,-0.109317
4.225100,0.183366,-0.109272
4.226100,0.183257,-0.109226
4.227100,0.183148,-0.109181
4.228100,0.183039,-0.109135
4.229100,0.182929,-0.109090
4.230100,0.182820,-0.109044
4.231100,0.182711,-0.108999
4.232100,0.182602,-0.108954
4.233100,0.182493,-0.108908
4.234100,0.182385,-0.108863
4.235100,0.182276,-0.108817
4.236100,0.182167,-0.108772
4.237100,0.182058,-0.108727
4.238100,0.181950,-0.108682
4.239100,0.181841,-0.108636
4.240100,0.181732,-0.108591
4.241100,0.181624,-0.108546
4.242100,0.181515,-0.108501
4.243100,0.181407,-0.108456
4.244100,0.181298,-0.108411
4.245100,0.181190,-0.108365
4.246100,0.181082,-0.108320
4.247100,0.180973,-0.108275
4.248100,0.180865,-0.108230
4.249100,0.180757,-0.108185
4.250100,0.180649,-0.108140
4.251100,0.180540,-0.108095
4.252100,0.180432,-0.108050
4.253100,0.180324,-0.108005
4.254100,0.180216,-0.107960
4.255100,0.180108,-0.107916
4.256100,0.180001,-0.107871
4.257100,0.179893,-0.107826
4.258100,0.179785,-0.107781
4.259100,0.179677,-0.107736
4.260100,0.179569,-0.107692
4.261100,0.179462,-0.107647
4.262100,0.179354,-0.107602
4.263100,0.179247,-0.107557
4.264100,0.179139,-0.107513
4.265100,0.179032,-0.107468
4.266100,0.178924,-0.107423
4.267100,0.178817,-0.107379
4.268100,0.178709,-0.107334
4.269100,0.178602,-0.107290
4.270100,0.178495,-0.107245
4.271100,0.178388,-0.107201
4.272100,0.178280,-0.107156
4.273100,0.178173,-0.107112
4.274100,0.178066,-0.107067
4.275100,0.177959,-0.107023
4.276100,0.177852,-0.106978
4.277100,0.177745,-0.106934
4.278100,0.177638,-0.106890
4.279100,0.177531,-0.106845
4.280100,0.177425,-0.106801
4.281100,0.177318,-0.106757
4.282100,0.177211,-0.106712
4.283100,0.177104,-0.106668
4.284100,0.176998,-0.106624
4.285100,0.176891,-0.106580
4.286100,0.176785,-0.106535
4.287100,0.176678,-0.106491
4.288100,0.176572,-0.106447
4.289100,0.176465,-0.106403
4.290100,0.176359,-0.106359
4.291100,0.176252,-0.106315
4.292100,0.176146,-0.106271
4.293100,0.176040,-0.106227
4.294100,0.175934,-0.106183
4.295100,0.175827,-0.106139
4.296100,0.175721,-0.106095
4.297100,0.175615,-0.106051
