xi,theta,phi
0.873100,0.884785,-0.238473
0.874100,0.884546,-0.238641
0.875100,0.884307,-0.238809
0.876100,0.884069,-0.238977
0.877100,0.883830,-0.239144
0.878100,0.883590,-0.239312
0.879100,0.883351,-0.239478
0.880100,0.883111,-0.239645
0.881100,0.882872,-0.239811
0.882100,0.882632,-0.239978
0.883100,0.882392,-0.240143
0.884100,0.882151,-0.240309
0.885100,0.881911,-0.240474
0.886100,0.881671,-0.240639
0.887100,0.881430,-0.240803
0.888100,0.881189,-0.240968
0.889100,0.880948,-0.241132
0.890100,0.880707,-0.241296
0.891100,0.880465,-0.241459
0.892100,0.880224,-0.241622
0.893100,0.879982,-0.241785
0.894100,0.879740,-0.241948
0.895100,0.879498,-0.242110
0.896100,0.879256,-0.242272
0.897100,0.879014,-0.242434
0.898100,0.878771,-0.242595
0.899100,0.878528,-0.242756
0.900100,0.878286,-0.242917
0.901100,0.878043,-0.243077
0.902100,0.877799,-0.243238
0.903100,0.877556,-0.243398
0.904100,0.877313,-0.243557
0.905100,0.877069,-0.243717
0.906100,0.876825,-0.243876
0.907100,0.876581,-0.244035
0.908100,0.876337,-0.244193
0.909100,0.876093,-0.244351
0.910100,0.875848,-0.244509
0.911100,0.875604,-0.244667
0.912100,0.875359,-0.244824
0.913100,0.875114,-0.244981
0.914100,0.874869,-0.245138
0.915100,0.874624,-0.245294
0.916100,0.874379,-0.245451
0.917100,0.874133,-0.245607
0.918100,0.873887,-0.245762
0.919100,0.873641,-0.245917
0.920100,0.873395,-0.246072
0.921100,0.873149,-0.246227
0.922100,0.872903,-0.246382
0.923100,0.872657,-0.246536
0.924100,0.872410,-0.246690
0.925100,0.872163,-0.246843
0.926100,0.871916,-0.246996
0.927100,0.871669,-0.247149
0.928100,0.871422,-0.247302
0.929100,0.871175,-0.247455
0.930100,0.870927,-0.247607
0.931100,0.870679,-0.247759
0.932100,0.870432,-0.247910
0.933100,0.870184,-0.248061
0.934100,0.869935,-0.248212
0.935100,0.869687,-0.248363
0.936100,0.869439,-0.248513
0.937100,0.869190,-0.248663
0.938100,0.868941,-0.248813
0.939100,0.868692,-0.248963
0.940100,0.868443,-0.249112
0.941100,0.868194,-0.249261
0.942100,0.867945,-0.249410
0.943100,0.867695,-0.249558
0.944100,0.867446,-0.249706
0.945100,0.867196,-0.249854
0.946100,0.866946,-0.250001
0.947100,0.866696,-0.250148
0.948100,0.866446,-0.250295
0.949100,0.866195,-0.250442
0.950100,0.865945,-0.250588
0.951100,0.865694,-0.250734
0.952100,0.865443,-0.250880
0.953100,0.865192,-0.251026
0.954100,0.864941,-0.251171
0.955100,0.864690,-0.251316
0.956100,0.864439,-0.251460
0.957100,0.864187,-0.251604
0.958100,0.863936,-0.251748
0.959100,0.863684,-0.251892
0.960100,0.863432,-0.252036
0.961100,0.863180,-0.252179
0.962100,0.862927,-0.252322
0.963100,0.862675,-0.252464
0.964100,0.862422,-0.252607
0.965100,0.862170,-0.252749
0.966100,0.861917,-0.252890
0.967100,0.861664,-0.253032
0.968100,0.861411,-0.253173
0.969100,0.861158,-0.253314
0.970100,0.860904,-0.253454
0.971100,0.860651,-0.253594
0.972100,0.860397,-0.253734
0.973100,0.860143,-0.253874
0.974100,0.859889,-0.254014
0.975100,0.859635,-0.254153
0.976100,0.859381,-0.254292
0.977100,0.859127,-0.254430
0.978100,0.858872,-0.254568
0.979100,0.858618,-0.254706
0.980100,0.858363,-0.254844
0.981100,0.858108,-0.254981
0.982100,0.857853,-0.255118
0.983100,0.857598,-0.255255
0.984100,0.857342,-0.255392
0.985100,0.857087,-0.255528
0.986100,0.856831,-0.255664
0.987100,0.856576,-0.255800
0.988100,0.856320,-0.255935
0.989100,0.856064,-0.256070
0.990100,0.855807,-0.256205
0.991100,0.855551,-0.256340
0.992100,0.855295,-0.256474
0.993100,0.855038,-0.256608
0.994100,0.854782,-0.256741
0.995100,0.854525,-0.256875
0.996100,0.854268,-0.257008
0.997100,0.854011,-0.257141
0.998100,0.853754,-0.257273
0.999100,0.853496,-0.257405
1.000100,0.853239,-0.257537
1.001100,0.852981,-0.257669
1.002100,0.852723,-0.257800
1.003100,0.852466,-0.257931
1.004100,0.852208,-0.258062
1.005100,0.851949,-0.258193
1.006100,0.851691,-0.258323
1.007100,0.851433,-0.258453
1.008100,0.851174,-0.258583
1.009100,0.850916,-0.258712
1.010100,0.850657,-0.258841
1.011100,0.850398,-0.258970
1.012100,0.850139,-0.259098
1.013100,0.849880,-0.259227
1.014100,0.849620,-0.259355
1.015100,0.849361,-0.259482
1.016100,0.849101,-0.259610
1.017100,0.848842,-0.259737
1.018100,0.848582,-0.259864
1.019100,0.848322,-0.259990
1.020100,0.848062,-0.260116
1.021100,0.847802,-0.260242
1.022100,0.847542,-0.260368
1.023100,0.847281,-0.260493
1.024100,0.847021,-0.260619
1.025100,0.846760,-0.260743
1.026100,0.846499,-0.260868
1.027100,0.846238,-0.260992
1.028100,0.845977,-0.261116
1.029100,0.845716,-0.261240
1.030100,0.845455,-0.261363
1.031100,0.845193,-0.261486
1.032100,0.844932,-0.261609
1.033100,0.844670,-0.261732
1.034100,0.844408,-0.261854
1.035100,0.844146,-0.261976
1.036100,0.843884,-0.262098
1.037100,0.843622,-0.262219
1.038100,0.843360,-0.262340
1.039100,0.843097,-0.262461
1.040100,0.842835,-0.262582
1.041100,0.842572,-0.262702
1.042100,0.842309,-0.262822
1.043100,0.842047,-0.262942
1.044100,0.841784,-0.263061
1.045100,0.841520,-0.263181
1.046100,0.841257,-0.263299
1.047100,0.840994,-0.263418
1.048100,0.840730,-0.263536
1.049100,0.840467,-0.263654
1.050100,0.840203,-0.263772
1.051100,0.839939,-0.263890
1.052100,0.839675,-0.264007
1.053100,0.839411,-0.264124
1.054100,0.839147,-0.264240
1.055100,0.838883,-0.264357
1.056100,0.838618,-0.264473
1.057100,0.838354,-0.264589
1.058100,0.838089,-0.264704
1.059100,0.837824,-0.264819
1.060100,0.837560,-0.264934
1.061100,0.837295,-0.265049
1.062100,0.837029,-0.265163
1.063100,0.836764,-0.265278
1.064100,0.836499,-0.265391
1.065100,0.836233,-0.265505
1.066100,0.835968,-0.265618
1.067100,0.835702,-0.265731
1.068100,0.835436,-0.265844
1.069100,0.835170,-0.265956
1.070100,0.834904,-0.266069
1.071100,0.834638,-0.266180
1.072100,0.834372,-0.266292
1.073100,0.834106,-0.266403
1.074100,0.833839,-0.266514
1.075100,0.833573,-0.266625
1.076100,0.833306,-0.266736
1.077100,0.833039,-0.266846
1.078100,0.832772,-0.266956
1.079100,0.832505,-0.267065
1.080100,0.832238,-0.267175
1.081100,0.831971,-0.267284
1.082100,0.831704,-0.267393
1.083100,0.831436,-0.267501
1.084100,0.831169,-0.267610
1.085100,0.830901,-0.267718
1.086100,0.830633,-0.267825
1.087100,0.830365,-0.267933
1.088100,0.830097,-0.268040
1.089100,0.829829,-0.268147
1.090100,0.829561,-0.268253
1.091100,0.829293,-0.268360
1.092100,0.829024,-0.268466
1.093100,0.828756,-0.268572
1.094100,0.828487,-0.268677
1.095100,0.828218,-0.268782
1.096100,0.827950,-0.268887
1.097100,0.827681,-0.268992
1.098100,0.827412,-0.269096
1.099100,0.827143,-0.269200
1.100100,0.826873,-0.269304
1.101100,0.826604,-0.269408
1.102100,0.826334,-0.269511
1.103100,0.826065,-0.269614
1.104100,0.825795,-0.269717
1.105100,0.825525,-0.269819
1.106100,0.825256,-0.269922
1.107100,0.824986,-0.270024
1.108100,0.824716,-0.270125
1.109100,0.824445,-0.270227
1.110100,0.824175,-0.270328
1.111100,0.823905,-0.270429
1.112100,0.823634,-0.270529
1.113100,0.823364,-0.270629
1.114100,0.823093,-0.270729
1.115100,0.822822,-0.270829
1.116100,0.822551,-0.270929
1.117100,0.822280,-0.271028
1.118100,0.822009,-0.271127
1.119100,0.821738,-0.271225
1.120100,0.821467,-0.271324
1.121100,0.821195,-0.271422
1.122100,0.820924,-0.271520
1.123100,0.820652,-0.271617
1.124100,0.820381,-0.271714
1.125100,0.820109,-0.271811
1.126100,0.819837,-0.271908
1.127100,0.819565,-0.272005
1.128100,0.819293,-0.272101
1.129100,0.819021,-0.272197
1.130100,0.818749,-0.272292
1.131100,0.818476,-0.272388
1.132100,0.818204,-0.272483
1.133100,0.817931,-0.272578
1.134100,0.817659,-0.272672
1.135100,0.817386,-0.272767
1.136100,0.817113,-0.272861
1.137100,0.816840,-0.272954
1.138100,0.816567,-0.273048
1.139100,0.816294,-0.273141
1.140100,0.816021,-0.273234
1.141100,0.815748,-0.273327
1.142100,0.815474,-0.273419
1.143100,0.815201,-0.273511
1.144100,0.814927,-0.273603
1.145100,0.814654,-0.273695
1.146100,0.814380,-0.273786
1.147100,0.814106,-0.273877
1.148100,0.813832,-0.273968
1.149100,0.813558,-0.274059
1.150100,0.813284,-0.274149
1.151100,0.813010,-0.274239
1.152100,0.812736,-0.274329
1.153100,0.812461,-0.274418
1.154100,0.812187,-0.274507
1.155100,0.811912,-0.274596
1.156100,0.811638,-0.274685
1.157100,0.811363,-0.274773
1.158100,0.811088,-0.274861
1.159100,0.810813,-0.274949
1.160100,0.810538,-0.275037
1.161100,0.810263,-0.275124
1.162100,0.809988,-0.275211
1.163100,0.809713,-0.275298
1.164100,0.809437,-0.275385
1.165100,0.809162,-0.275471
1.166100,0.808886,-0.275557
1.167100,0.808611,-0.275643
1.168100,0.808335,-0.275728
1.169100,0.808059,-0.275813
1.170100,0.807783,-0.275898
1.171100,0.807508,-0.275983
1.172100,0.807231,-0.276067
1.173100,0.806955,-0.276151
1.174100,0.806679,-0.276235
1.175100,0.806403,-0.276319
1.176100,0.806127,-0.276402
1.177100,0.805850,-0.276485
1.178100,0.805574,-0.276568
1.179100,0.805297,-0.276651
1.180100,0.805020,-0.276733
1.181100,0.804743,-0.276815
1.182100,0.804467,-0.276897
1.183100,0.804190,-0.276978
1.184100,0.803913,-0.277060
1.185100,0.803636,-0.277141
1.186100,0.803358,-0.277221
1.187100,0.803081,-0.277302
1.188100,0.802804,-0.277382
1.189100,0.802526,-0.277462
1.190100,0.802249,-0.277541
1.191100,0.801971,-0.277621
1.192100,0.801694,-0.277700
1.193100,0.801416,-0.277779
1.194100,0.801138,-0.277858
1.195100,0.800860,-0.277936
1.196100,0.800582,-0.278014
1.197100,0.800304,-0.278092
1.198100,0.800026,-0.278169
1.199100,0.799748,-0.278247
1.200100,0.799470,-0.278324
1.201100,0.799191,-0.278401
1.202100,0.798913,-0.278477
1.203100,0.798634,-0.278554
1.204100,0.798356,-0.278630
1.205100,0.798077,-0.278705
1.206100,0.797798,-0.278781
1.207100,0.797519,-0.278856
1.208100,0.797240,-0.278931
1.209100,0.796962,-0.279006
1.210100,0.796682,-0.279080
1.211100,0.796403,-0.279155
1.212100,0.796124,-0.279229
1.213100,0.795845,-0.279302
1.214100,0.795566,-0.279376
1.215100,0.795286,-0.279449
1.216100,0.795007,-0.279522
1.217100,0.794727,-0.279594
1.218100,0.794447,-0.279667
1.219100,0.794168,-0.279739
1.220100,0.793888,-0.279811
1.221100,0.793608,-0.279883
1.222100,0.793328,-0.279954
1.223100,0.793048,-0.280025
1.224100,0.792768,-0.280096
1.225100,0.792488,-0.280167
1.226100,0.792208,-0.280237
1.227100,0.791928,-0.280307
1.228100,0.791647,-0.280377
1.229100,0.791367,-0.280447
1.230100,0.791086,-0.280516
1.231100,0.790806,-0.280585
1.232100,0.790525,-0.280654
1.233100,0.790244,-0.280723
1.234100,0.789964,-0.280791
1.235100,0.789683,-0.280859
1.236100,0.789402,-0.280927
1.237100,0.789121,-0.280994
1.238100,0.788840,-0.281062
1.239100,0.788559,-0.281129
1.240100,0.788278,-0.281196
1.241100,0.787997,-0.281262
1.242100,0.787715,-0.281329
1.243100,0.787434,-0.281395
1.244100,0.787152,-0.281460
1.245100,0.786871,-0.281526
1.246100,0.786589,-0.281591
1.247100,0.786308,-0.281656
1.248100,0.786026,-0.281721
1.249100,0.785744,-0.281786
1.250100,0.785463,-0.281850
1.251100,0.785181,-0.281914
1.252100,0.784899,-0.281978
1.253100,0.784617,-0.282042
1.254100,0.784335,-0.282105
1.255100,0.784052,-0.282168
1.256100,0.783770,-0.282231
1.257100,0.783488,-0.282293
1.258100,0.783206,-0.282356
1.259100,0.782923,-0.282418
1.260100,0.782641,-0.282479
1.261100,0.782358,-0.282541
1.262100,0.782076,-0.282602
1.263100,0.781793,-0.282663
1.264100,0.781510,-0.282724
1.265100,0.781228,-0.282785
1.266100,0.780945,-0.282845
1.267100,0.780662,-0.282905
1.268100,0.780379,-0.282965
1.269100,0.780096,-0.283025
1.270100,0.779813,-0.283084
1.271100,0.779530,-0.283143
1.272100,0.779247,-0.283202
1.273100,0.778963,-0.283260
1.274100,0.778680,-0.283319
1.275100,0.778397,-0.283377
1.276100,0.778113,-0.283435
1.277100,0.777830,-0.283492
1.278100,0.777546,-0.283550
1.279100,0.777263,-0.283607
1.280100,0.776979,-0.283664
1.281100,0.776696,-0.283720
1.282100,0.776412,-0.283777
1.283100,0.776128,-0.283833
1.284100,0.775844,-0.283889
1.285100,0.775560,-0.283945
1.286100,0.775276,-0.284000
1.287100,0.774992,-0.284055
1.288100,0.774708,-0.284110
1.289100,0.774424,-0.284165
1.290100,0.774140,-0.284219
1.291100,0.773856,-0.284273
1.292100,0.773571,-0.284327
1.293100,0.773287,-0.284381
1.294100,0.773003,-0.284435
1.295100,0.772718,-0.284488
1.296100,0.772434,-0.284541
1.297100,0.772149,-0.284594
1.298100,0.771864,-0.284646
1.299100,0.771580,-0.284698
1.300100,0.771295,-0.284750
1.301100,0.771010,-0.284802
1.302100,0.770725,-0.284854
1.303100,0.770440,-0.284905
1.304100,0.770156,-0.284956
1.305100,0.769871,-0.285007
1.306100,0.769586,-0.285058
1.307100,0.769300,-0.285108
1.308100,0.769015,-0.285158
1.309100,0.768730,-0.285208
1.310100,0.768445,-0.285257
1.311100,0.768160,-0.285307
1.312100,0.767874,-0.285356
1.313100,0.767589,-0.285405
1.314100,0.767303,-0.285454
1.315100,0.767018,-0.285502
1.316100,0.766732,-0.285550
1.317100,0.766447,-0.285598
1.318100,0.766161,-0.285646
1.319100,0.765876,-0.285693
1.320100,0.765590,-0.285741
1.321100,0.765304,-0.285788
1.322100,0.765018,-0.285835
1.323100,0.764732,-0.285881
1.324100,0.764447,-0.285927
1.325100,0.764161,-0.285974
1.326100,0.763875,-0.286019
1.327100,0.763589,-0.286065
1.328100,0.763302,-0.286110
1.329100,0.763016,-0.286155
1.330100,0.762730,-0.286200
1.331100,0.762444,-0.286245
1.332100,0.762158,-0.286289
1.333100,0.761871,-0.286334
1.334100,0.761585,-0.286378
1.335100,0.761299,-0.286421
1.336100,0.761012,-0.286465
1.337100,0.760726,-0.286508
1.338100,0.760439,-0.286551
1.339100,0.760153,-0.286594
1.340100,0.759866,-0.286637
1.341100,0.759579,-0.286679
1.342100,0.759293,-0.286721
1.343100,0.759006,-0.286763
1.344100,0.758719,-0.286805
1.345100,0.758432,-0.286846
1.346100,0.758145,-0.286887
1.347100,0.757858,-0.286928
1.348100,0.757572,-0.286969
1.349100,0.757285,-0.287009
1.350100,0.756998,-0.287050
1.351100,0.756710,-0.287090
1.352100,0.756423,-0.287129
1.353100,0.756136,-0.287169
1.354100,0.755849,-0.287208
1.355100,0.755562,-0.287247
1.356100,0.755274,-0.287286
1.357100,0.754987,-0.287325
1.358100,0.754700,-0.287363
1.359100,0.754412,-0.287402
1.360100,0.754125,-0.287440
1.361100,0.753838,-0.287477
1.362100,0.753550,-0.287515
1.363100,0.753263,-0.287552
1.364100,0.752975,-0.287589
1.365100,0.752687,-0.287626
1.366100,0.752400,-0.287663
1.367100,0.752112,-0.287699
1.368100,0.751824,-0.287735
1.369100,0.751537,-0.287771
1.370100,0.751249,-0.287807
1.371100,0.750961,-0.287842
1.372100,0.750673,-0.287878
1.373100,0.750385,-0.287913
1.374100,0.750097,-0.287947
1.375100,0.749809,-0.287982
1.376100,0.749521,-0.288016
1.377100,0.749233,-0.288051
1.378100,0.748945,-0.288084
1.379100,0.748657,-0.288118
1.380100,0.748369,-0.288152
1.381100,0.748081,-0.288185
1.382100,0.747793,-0.288218
1.383100,0.747504,-0.288251
1.384100,0.747216,-0.288283
1.385100,0.746928,-0.288316
1.386100,0.746639,-0.288348
1.387100,0.746351,-0.288380
1.388100,0.746063,-0.288411
1.389100,0.745774,-0.288443
1.390100,0.745486,-0.288474
1.391100,0.745197,-0.288505
1.392100,0.744909,-0.288536
1.393100,0.744620,-0.288566
1.394100,0.744332,-0.288597
1.395100,0.744043,-0.288627
1.396100,0.743754,-0.288657
1.397100,0.743466,-0.288686
1.398100,0.743177,-0.288716
1.399100,0.742888,-0.288745
1.400100,0.742600,-0.288774
1.401100,0.742311,-0.288803
1.402100,0.742022,-0.288832
1.403100,0.741733,-0.288860
1.404100,0.741444,-0.288888
1.405100,0.741155,-0.288916
1.406100,0.740866,-0.288944
1.407100,0.740577,-0.288971
1.408100,0.740288,-0.288999
1.409100,0.739999,-0.289026
1.410100,0.739710,-0.289053
1.411100,0.739421,-0.289079
1.412100,0.739132,-0.289106
1.413100,0.738843,-0.289132
1.414100,0.738554,-0.289158
1.415100,0.738265,-0.289184
1.416100,0.737976,-0.289209
1.417100,0.737686,-0.289235
1.418100,0.737397,-0.289260
1.419100,0.737108,-0.289285
1.420100,0.736819,-0.289309
1.421100,0.736529,-0.289334
1.422100,0.736240,-0.289358
1.423100,0.735951,-0.289382
1.424100,0.735661,-0.289406
1.425100,0.735372,-0.289430
1.426100,0.735082,-0.289453
1.427100,0.734793,-0.289476
1.428100,0.734503,-0.289499
1.429100,0.734214,-0.289522
1.430100,0.733924,-0.289545
1.431100,0.733635,-0.289567
1.432100,0.733345,-0.289589
1.433100,0.733056,-0.289611
1.434100,0.732766,-0.289633
1.435100,0.732476,-0.289654
1.436100,0.732187,-0.289676
1.437100,0.731897,-0.289697
1.438100,0.731607,-0.289718
1.439100,0.731318,-0.289738
1.440100,0.731028,-0.289759
1.441100,0.730738,-0.289779
1.442100,0.730448,-0.289799
1.443100,0.730158,-0.289819
1.444100,0.729869,-0.289838
1.445100,0.729579,-0.289858
1.446100,0.729289,-0.289877
1.447100,0.728999,-0.289896
1.448100,0.728709,-0.289915
1.449100,0.728419,-0.289933
1.450100,0.728129,-0.289952
1.451100,0.727839,-0.289970
1.452100,0.727549,-0.289988
1.453100,0.727259,-0.290006
1.454100,0.726969,-0.290023
1.455100,0.726679,-0.290041
1.456100,0.726389,-0.290058
1.457100,0.726099,-0.290075
1.458100,0.725809,-0.290091
1.459100,0.725519,-0.290108
1.460100,0.725229,-0.290124
1.461100,0.724939,-0.290140
1.462100,0.724649,-0.290156
1.463100,0.724358,-0.290172
1.464100,0.724068,-0.290187
1.465100,0.723778,-0.290203
1.466100,0.723488,-0.290218
1.467100,0.723198,-0.290233
1.468100,0.722907,-0.290247
1.469100,0.722617,-0.290262
1.470100,0.722327,-0.290276
1.471100,0.722037,-0.290290
1.472100,0.721746,-0.290304
1.473100,0.721456,-0.290318
1.474100,0.721166,-0.290331
1.475100,0.720875,-0.290344
1.476100,0.720585,-0.290357
1.477100,0.720295,-0.290370
1.478100,0.720004,-0.290383
1.479100,0.719714,-0.290395
1.480100,0.719423,-0.290408
1.481100,0.719133,-0.290420
1.482100,0.718843,-0.290432
1.483100,0.718552,-0.290443
1.484100,0.718262,-0.290455
1.485100,0.717971,-0.290466
1.486100,0.717681,-0.290477
1.487100,0.717390,-0.290488
1.488100,0.717100,-0.290498
1.489100,0.716809,-0.290509
1.490100,0.716519,-0.290519
1.491100,0.716228,-0.290529
1.492100,0.715938,-0.290539
1.493100,0.715647,-0.290549
1.494100,0.715357,-0.290558
1.495100,0.715066,-0.290567
1.496100,0.714775,-0.290577
1.497100,0.714485,-0.290585
1.498100,0.714194,-0.290594
1.499100,0.713904,-0.290603
1.500100,0.713613,-0.290611
1.501100,0.713322,-0.290619
1.502100,0.713032,-0.290627
1.503100,0.712741,-0.290635
1.504100,0.712451,-0.290642
1.505100,0.712160,-0.290649
1.506100,0.711869,-0.290657
1.507100,0.711579,-0.290663
1.508100,0.711288,-0.290670
1.509100,0.710997,-0.290677
1.510100,0.710707,-0.290683
1.511100,0.710416,-0.290689
1.512100,0.710125,-0.290695
1.513100,0.709834,-0.290701
1.514100,0.709544,-0.290706
1.515100,0.709253,-0.290712
1.516100,0.708962,-0.290717
1.517100,0.708672,-0.290722
1.518100,0.708381,-0.290727
1.519100,0.708090,-0.290731
1.520100,0.707799,-0.290736
1.521100,0.707509,-0.290740
1.522100,0.707218,-0.290744
1.523100,0.706927,-0.290748
1.524100,0.706636,-0.290752
1.525100,0.706346,-0.290755
1.526100,0.706055,-0.290758
1.527100,0.705764,-0.290761
1.528100,0.705473,-0.290764
1.529100,0.705183,-0.290767
1.530100,0.704892,-0.290770
1.531100,0.704601,-0.290772
1.532100,0.704310,-0.290774
1.533100,0.704020,-0.290776
1.534100,0.703729,-0.290778
1.535100,0.703438,-0.290779
1.536100,0.703147,-0.290781
1.537100,0.702856,-0.290782
1.538100,0.702566,-0.290783
1.539100,0.702275,-0.290784
1.540100,0.701984,-0.290784
1.541100,0.701693,-0.290785
1.542100,0.701403,-0.290785
1.543100,0.701112,-0.290785
1.544100,0.700821,-0.290785
1.545100,0.700530,-0.290785
1.546100,0.700239,-0.290784
1.547100,0.699949,-0.290784
1.548100,0.699658,-0.290783
1.549100,0.699367,-0.290782
1.550100,0.699076,-0.290781
1.551100,0.698785,-0.290779
1.552100,0.698495,-0.290778
1.553100,0.698204,-0.290776
1.554100,0.697913,-0.290774
1.555100,0.697622,-0.290772
1.556100,0.697332,-0.290769
1.557100,0.697041,-0.290767
1.558100,0.696750,-0.290764
1.559100,0.696459,-0.290761
1.560100,0.696169,-0.290758
1.561100,0.695878,-0.290755
1.562100,0.695587,-0.290752
1.563100,0.695296,-0.290748
1.564100,0.695006,-0.290744
1.565100,0.694715,-0.290740
1.566100,0.694424,-0.290736
1.567100,0.694133,-0.290732
1.568100,0.693843,-0.290728
1.569100,0.693552,-0.290723
1.570100,0.693261,-0.290718
1.571100,0.692970,-0.290713
1.572100,0.692680,-0.290708
1.573100,0.692389,-0.290702
1.574100,0.692098,-0.290697
1.575100,0.691808,-0.290691
1.576100,0.691517,-0.290685
1.577100,0.691226,-0.290679
1.578100,0.690936,-0.290673
1.579100,0.690645,-0.290666
1.580100,0.690354,-0.290660
1.581100,0.690064,-0.290653
1.582100,0.689773,-0.290646
1.583100,0.689482,-0.290639
1.584100,0.689192,-0.290631
1.585100,0.688901,-0.290624
1.586100,0.688610,-0.290616
1.587100,0.688320,-0.290608
1.588100,0.688029,-0.290600
1.589100,0.687739,-0.290592
1.590100,0.687448,-0.290584
1.591100,0.687157,-0.290575
1.592100,0.686867,-0.290566
1.593100,0.686576,-0.290558
1.594100,0.686286,-0.290548
1.595100,0.685995,-0.290539
1.596100,0.685705,-0.290530
1.597100,0.685414,-0.290520
1.598100,0.685124,-0.290510
1.599100,0.684833,-0.290500
1.600100,0.684543,-0.290490
1.601100,0.684252,-0.290480
1.602100,0.683962,-0.290470
1.603100,0.683671,-0.290459
1.604100,0.683381,-0.290448
1.605100,0.683090,-0.290437
1.606100,0.682800,-0.290426
1.607100,0.682509,-0.290415
1.608100,0.682219,-0.290403
1.609100,0.681929,-0.290392
1.610100,0.681638,-0.290380
1.611100,0.681348,-0.290368
1.612100,0.681058,-0.290356
1.613100,0.680767,-0.290343
1.614100,0.680477,-0.290331
1.615100,0.680187,-0.290318
1.616100,0.679896,-0.290305
1.617100,0.679606,-0.290292
1.618100,0.679316,-0.290279
1.619100,0.679025,-0.290266
1.620100,0.678735,-0.290252
1.621100,0.678445,-0.290238
1.622100,0.678155,-0.290225
1.623100,0.677864,-0.290211
1.624100,0.677574,-0.290196
1.625100,0.677284,-0.290182
1.626100,0.676994,-0.290167
1.627100,0.676704,-0.290153
1.628100,0.676414,-0.290138
1.629100,0.676123,-0.290123
1.630100,0.675833,-0.290108
1.631100,0.675543,-0.290092
1.632100,0.675253,-0.290077
1.633100,0.674963,-0.290061
1.634100,0.674673,-0.290045
1.635100,0.674383,-0.290029
1.636100,0.674093,-0.290013
1.637100,0.673803,-0.289997
1.638100,0.673513,-0.289980
1.639100,0.673223,-0.289964
1.640100,0.672933,-0.289947
1.641100,0.672643,-0.289930
1.642100,0.672353,-0.289913
1.643100,0.672063,-0.289895
1.644100,0.671773,-0.289878
1.645100,0.671483,-0.289860
1.646100,0.671194,-0.289842
1.647100,0.670904,-0.289825
1.648100,0.670614,-0.289806
1.649100,0.670324,-0.289788
1.650100,0.670034,-0.289770
1.651100,0.669745,-0.289751
1.652100,0.669455,-0.289732
1.653100,0.669165,-0.289713
1.654100,0.668875,-0.289694
1.655100,0.668586,-0.289675
1.656100,0.668296,-0.289656
1.657100,0.668006,-0.289636
1.658100,0.667717,-0.289616
1.659100,0.667427,-0.289597
1.660100,0.667138,-0.289576
1.661100,0.666848,-0.289556
1.662100,0.666559,-0.289536
1.663100,0.666269,-0.289515
1.664100,0.665980,-0.289495
1.665100,0.665690,-0.289474
1.666100,0.665401,-0.289453
1.667100,0.665111,-0.289432
1.668100,0.664822,-0.289411
1.669100,0.664532,-0.289389
1.670100,0.664243,-0.289368
1.671100,0.663954,-0.289346
1.672100,0.663664,-0.289324
1.673100,0.663375,-0.289302
1.674100,0.663086,-0.289280
1.675100,0.662796,-0.289257
1.676100,0.662507,-0.289235
1.677100,0.662218,-0.289212
1.678100,0.661929,-0.289189
1.679100,0.661640,-0.289166
1.680100,0.661350,-0.289143
1.681100,0.661061,-0.289120
1.682100,0.660772,-0.289096
1.683100,0.660483,-0.289073
1.684100,0.660194,-0.289049
1.685100,0.659905,-0.289025
1.686100,0.659616,-0.289001
1.687100,0.659327,-0.288977
1.688100,0.659038,-0.288952
1.689100,0.658749,-0.288928
1.690100,0.658460,-0.288903
1.691100,0.658171,-0.288878
1.692100,0.657882,-0.288853
1.693100,0.657594,-0.288828
1.694100,0.657305,-0.288803
1.695100,0.657016,-0.288777
1.696100,0.656727,-0.288752
1.697100,0.656438,-0.288726
1.698100,0.656150,-0.288700
1.699100,0.655861,-0.288674
1.700100,0.655572,-0.288648
1.701100,0.655284,-0.288622
1.702100,0.654995,-0.288595
1.703100,0.654707,-0.288569
1.704100,0.654418,-0.288542
1.705100,0.654129,-0.288515
1.706100,0.653841,-0.288488
1.707100,0.653552,-0.288461
1.708100,0.653264,-0.288433
1.709100,0.652976,-0.288406
1.710100,0.652687,-0.288378
1.711100,0.652399,-0.288350
1.712100,0.652111,-0.288322
1.713100,0.651822,-0.288294
1.714100,0.651534,-0.288266
1.715100,0.651246,-0.288238
1.716100,0.650957,-0.288209
1.717100,0.650669,-0.288180
1.718100,0.650381,-0.288152
1.719100,0.650093,-0.288123
1.720100,0.649805,-0.288094
1.721100,0.649517,-0.288064
1.722100,0.649229,-0.288035
1.723100,0.648941,-0.288005
1.724100,0.648653,-0.287976
1.725100,0.648365,-0.287946
1.726100,0.648077,-0.287916
1.727100,0.647789,-0.287886
1.728100,0.647501,-0.287856
1.729100,0.647213,-0.287825
1.730100,0.646925,-0.287795
1.731100,0.646638,-0.287764
1.732100,0.646350,-0.287733
1.733100,0.646062,-0.287702
1.734100,0.645774,-0.287671
1.735100,0.645487,-0.287640
1.736100,0.645199,-0.287608
1.737100,0.644912,-0.287577
1.738100,0.644624,-0.287545
1.739100,0.644336,-0.287513
1.740100,0.644049,-0.287481
1.741100,0.643762,-0.287449
1.742100,0.643474,-0.287417
1.743100,0.643187,-0.287385
1.744100,0.642899,-0.287352
1.745100,0.642612,-0.287320
1.746100,0.642325,-0.287287
