massa,raggio
4.43497e+30,28958
4.43527e+30,28957.4
4.43557e+30,28956.7
4.43587e+30,28956.1
4.43617e+30,28955.4
4.43646e+30,28954.8
4.43676e+30,28954.1
4.43706e+30,28953.5
4.43736e+30,28952.8
4.43766e+30,28952.2
4.43796e+30,28951.5
4.43825e+30,28950.9
4.43855e+30,28950.2
4.43885e+30,28949.6
4.43915e+30,28948.9
4.43945e+30,28948.3
4.43975e+30,28947.6
4.44004e+30,28947
4.44034e+30,28946.3
4.44064e+30,28945.7
4.44094e+30,28945
4.44124e+30,28944.4
4.44154e+30,28943.7
4.44183e+30,28943.1
4.44213e+30,28942.4
4.44243e+30,28941.8
4.44273e+30,28941.1
4.44303e+30,28940.5
4.44333e+30,28939.8
4.44362e+30,28939.2
4.44392e+30,28938.6
4.44422e+30,28937.9
4.44452e+30,28937.3
4.44482e+30,28936.6
4.44512e+30,28936
4.44541e+30,28935.3
4.44571e+30,28934.7
4.44601e+30,28934
4.44631e+30,28933.4
4.44661e+30,28932.7
4.44691e+30,28932.1
4.44721e+30,28931.4
4.4475e+30,28930.8
4.4478e+30,28930.1
4.4481e+30,28929.5
4.4484e+30,28928.8
4.4487e+30,28928.2
4.449e+30,28927.6
4.44929e+30,28926.9
4.44959e+30,28926.3
4.44989e+30,28925.6
4.45019e+30,28925
4.45049e+30,28924.3
4.45079e+30,28923.7
4.45108e+30,28923
4.45138e+30,28922.4
4.45168e+30,28921.7
4.45198e+30,28921.1
4.45228e+30,28920.4
4.45258e+30,28919.8
4.45287e+30,28919.1
4.45317e+30,28918.5
4.45347e+30,28917.9
4.45377e+30,28917.2
4.45407e+30,28916.6
4.45437e+30,28915.9
4.45466e+30,28915.3
4.45496e+30,28914.6
4.45526e+30,28914
4.45556e+30,28913.3
4.45586e+30,28912.7
4.45616e+30,28912
4.45645e+30,28911.4
4.45675e+30,28910.8
4.45705e+30,28910.1
4.45735e+30,28909.5
4.45765e+30,28908.8
4.45795e+30,28908.2
4.45824e+30,28907.5
4.45854e+30,28906.9
4.45884e+30,28906.2
4.45914e+30,28905.6
4.45944e+30,28905
4.45974e+30,28904.3
4.46003e+30,28903.7
4.46033e+30,28903
4.46063e+30,28902.4
4.46093e+30,28901.7
4.46123e+30,28901.1
4.46153e+30,28900.4
4.46182e+30,28899.8
4.46212e+30,28899.2
4.46242e+30,28898.5
4.46272e+30,28897.9
4.46302e+30,28897.2
4.46332e+30,28896.6
4.46361e+30,28895.9
4.46391e+30,28895.3
4.46421e+30,28894.6
4.46451e+30,28894
4.46481e+30,28893.4
4.46511e+30,28892.7
4.4654e+30,28892.1
4.4657e+30,28891.4
4.466e+30,28890.8
4.4663e+30,28890.1
4.4666e+30,28889.5
4.4669e+30,28888.9
4.46719e+30,28888.2
4.46749e+30,28887.6
4.46779e+30,28886.9
4.46809e+30,28886.3
4.46839e+30,28885.6
4.46869e+30,28885
4.46898e+30,28884.4
4.46928e+30,28883.7
4.46958e+30,28883.1
4.46988e+30,28882.4
4.47018e+30,28881.8
4.47048e+30,28881.1
4.47077e+30,28880.5
4.47107e+30,28879.9
4.47137e+30,28879.2
4.47167e+30,28878.6
4.47197e+30,28877.9
4.47227e+30,28877.3
4.47256e+30,28876.6
4.47286e+30,28876
4.47316e+30,28875.4
4.47346e+30,28874.7
4.47376e+30,28874.1
4.47406e+30,28873.4
4.47435e+30,28872.8
4.47465e+30,28872.2
4.47495e+30,28871.5
4.47525e+30,28870.9
4.47555e+30,28870.2
4.47585e+30,28869.6
4.47615e+30,28868.9
4.47644e+30,28868.3
4.47674e+30,28867.7
4.47704e+30,28867
4.47734e+30,28866.4
4.47764e+30,28865.7
4.47794e+30,28865.1
4.47823e+30,28864.5
4.47853e+30,28863.8
4.47883e+30,28863.2
4.47913e+30,28862.5
4.47943e+30,28861.9
4.47973e+30,28861.3
4.48002e+30,28860.6
4.48032e+30,28860
4.48062e+30,28859.3
4.48092e+30,28858.7
4.48122e+30,28858.1
4.48152e+30,28857.4
4.48181e+30,28856.8
4.48211e+30,28856.1
4.48241e+30,28855.5
4.48271e+30,28854.8
4.48301e+30,28854.2
4.48331e+30,28853.6
4.4836e+30,28852.9
4.4839e+30,28852.3
4.4842e+30,28851.6
4.4845e+30,28851
4.4848e+30,28850.4
4.4851e+30,28849.7
4.48539e+30,28849.1
4.48569e+30,28848.5
4.48599e+30,28847.8
4.48629e+30,28847.2
4.48659e+30,28846.5
4.48689e+30,28845.9
4.48718e+30,28845.3
4.48748e+30,28844.6
4.48778e+30,28844
4.48808e+30,28843.3
4.48838e+30,28842.7
4.48868e+30,28842.1
4.48897e+30,28841.4
4.48927e+30,28840.8
4.48957e+30,28840.1
4.48987e+30,28839.5
4.49017e+30,28838.9
4.49047e+30,28838.2
4.49076e+30,28837.6
4.49106e+30,28836.9
4.49136e+30,28836.3
4.49166e+30,28835.7
4.49196e+30,28835
4.49226e+30,28834.4
4.49255e+30,28833.8
4.49285e+30,28833.1
4.49315e+30,28832.5
4.49345e+30,28831.8
4.49375e+30,28831.2
4.49405e+30,28830.6
4.49434e+30,28829.9
4.49464e+30,28829.3
4.49494e+30,28828.7
4.49524e+30,28828
4.49554e+30,28827.4
4.49584e+30,28826.7
4.49613e+30,28826.1
4.49643e+30,28825.5
4.49673e+30,28824.8
4.49703e+30,28824.2
4.49733e+30,28823.5
4.49763e+30,28822.9
4.49792e+30,28822.3
4.49822e+30,28821.6
4.49852e+30,28821
4.49882e+30,28820.4
4.49912e+30,28819.7
4.49942e+30,28819.1
4.49971e+30,28818.5
4.50001e+30,28817.8
4.50031e+30,28817.2
4.50061e+30,28816.5
4.50091e+30,28815.9
4.50121e+30,28815.3
4.5015e+30,28814.6
4.5018e+30,28814
4.5021e+30,28813.4
4.5024e+30,28812.7
4.5027e+30,28812.1
4.503e+30,28811.4
4.50329e+30,28810.8
4.50359e+30,28810.2
4.50389e+30,28809.5
4.50419e+30,28808.9
4.50449e+30,28808.3
4.50479e+30,28807.6
4.50508e+30,28807
4.50538e+30,28806.4
4.50568e+30,28805.7
4.50598e+30,28805.1
4.50628e+30,28804.5
4.50658e+30,28803.8
4.50688e+30,28803.2
4.50717e+30,28802.5
4.50747e+30,28801.9
4.50777e+30,28801.3
4.50807e+30,28800.6
4.50837e+30,28800
4.50867e+30,28799.4
4.50896e+30,28798.7
4.50926e+30,28798.1
4.50956e+30,28797.5
4.50986e+30,28796.8
4.51016e+30,28796.2
4.51046e+30,28795.6
4.51075e+30,28794.9
4.51105e+30,28794.3
4.51135e+30,28793.7
4.51165e+30,28793
4.51195e+30,28792.4
4.51225e+30,28791.8
4.51254e+30,28791.1
4.51284e+30,28790.5
4.51314e+30,28789.8
4.51344e+30,28789.2
4.51374e+30,28788.6
4.51404e+30,28787.9
4.51433e+30,28787.3
4.51463e+30,28786.7
4.51493e+30,28786
4.51523e+30,28785.4
4.51553e+30,28784.8
4.51583e+30,28784.1
4.51612e+30,28783.5
4.51642e+30,28782.9
4.51672e+30,28782.2
4.51702e+30,28781.6
4.51732e+30,28781
4.51762e+30,28780.3
4.51791e+30,28779.7
4.51821e+30,28779.1
4.51851e+30,28778.4
4.51881e+30,28777.8
4.51911e+30,28777.2
4.51941e+30,28776.5
4.5197e+30,28775.9
4.52e+30,28775.3
4.5203e+30,28774.6
4.5206e+30,28774
4.5209e+30,28773.4
4.5212e+30,28772.7
4.52149e+30,28772.1
4.52179e+30,28771.5
4.52209e+30,28770.8
4.52239e+30,28770.2
4.52269e+30,28769.6
4.52299e+30,28768.9
4.52328e+30,28768.3
4.52358e+30,28767.7
4.52388e+30,28767
4.52418e+30,28766.4
4.52448e+30,28765.8
4.52478e+30,28765.1
4.52507e+30,28764.5
4.52537e+30,28763.9
4.52567e+30,28763.3
4.52597e+30,28762.6
4.52627e+30,28762
4.52657e+30,28761.4
4.52686e+30,28760.7
4.52716e+30,28760.1
4.52746e+30,28759.5
4.52776e+30,28758.8
4.52806e+30,28758.2
4.52836e+30,28757.6
4.52865e+30,28756.9
4.52895e+30,28756.3
4.52925e+30,28755.7
4.52955e+30,28755
4.52985e+30,28754.4
4.53015e+30,28753.8
4.53044e+30,28753.1
4.53074e+30,28752.5
4.53104e+30,28751.9
4.53134e+30,28751.3
4.53164e+30,28750.6
4.53194e+30,28750
4.53223e+30,28749.4
4.53253e+30,28748.7
4.53283e+30,28748.1
4.53313e+30,28747.5
4.53343e+30,28746.8
4.53373e+30,28746.2
4.53402e+30,28745.6
4.53432e+30,28744.9
4.53462e+30,28744.3
4.53492e+30,28743.7
4.53522e+30,28743.1
4.53552e+30,28742.4
4.53582e+30,28741.8
4.53611e+30,28741.2
4.53641e+30,28740.5
4.53671e+30,28739.9
4.53701e+30,28739.3
4.53731e+30,28738.6
4.53761e+30,28738
4.5379e+30,28737.4
4.5382e+30,28736.8
4.5385e+30,28736.1
4.5388e+30,28735.5
4.5391e+30,28734.9
4.5394e+30,28734.2
4.53969e+30,28733.6
4.53999e+30,28733
4.54029e+30,28732.3
4.54059e+30,28731.7
4.54089e+30,28731.1
4.54119e+30,28730.5
4.54148e+30,28729.8
4.54178e+30,28729.2
4.54208e+30,28728.6
4.54238e+30,28727.9
4.54268e+30,28727.3
4.54298e+30,28726.7
4.54327e+30,28726.1
4.54357e+30,28725.4
4.54387e+30,28724.8
4.54417e+30,28724.2
4.54447e+30,28723.5
4.54477e+30,28722.9
4.54506e+30,28722.3
4.54536e+30,28721.7
4.54566e+30,28721
4.54596e+30,28720.4
4.54626e+30,28719.8
4.54656e+30,28719.1
4.54685e+30,28718.5
4.54715e+30,28717.9
4.54745e+30,28717.3
4.54775e+30,28716.6
4.54805e+30,28716
4.54835e+30,28715.4
4.54864e+30,28714.7
4.54894e+30,28714.1
4.54924e+30,28713.5
4.54954e+30,28712.9
4.54984e+30,28712.2
4.55014e+30,28711.6
4.55043e+30,28711
4.55073e+30,28710.4
4.55103e+30,28709.7
4.55133e+30,28709.1
4.55163e+30,28708.5
4.55193e+30,28707.8
4.55222e+30,28707.2
4.55252e+30,28706.6
4.55282e+30,28706
4.55312e+30,28705.3
4.55342e+30,28704.7
4.55372e+30,28704.1
4.55401e+30,28703.5
4.55431e+30,28702.8
4.55461e+30,28702.2
4.55491e+30,28701.6
4.55521e+30,28700.9
4.55551e+30,28700.3
4.5558e+30,28699.7
4.5561e+30,28699.1
4.5564e+30,28698.4
4.5567e+30,28697.8
4.557e+30,28697.2
4.5573e+30,28696.6
4.55759e+30,28695.9
4.55789e+30,28695.3
4.55819e+30,28694.7
4.55849e+30,28694.1
4.55879e+30,28693.4
4.55909e+30,28692.8
4.55938e+30,28692.2
4.55968e+30,28691.6
4.55998e+30,28690.9
4.56028e+30,28690.3
4.56058e+30,28689.7
4.56088e+30,28689.1
4.56117e+30,28688.4
4.56147e+30,28687.8
4.56177e+30,28687.2
4.56207e+30,28686.6
4.56237e+30,28685.9
4.56267e+30,28685.3
4.56296e+30,28684.7
4.56326e+30,28684.1
4.56356e+30,28683.4
4.56386e+30,28682.8
4.56416e+30,28682.2
4.56446e+30,28681.6
4.56475e+30,28680.9
4.56505e+30,28680.3
4.56535e+30,28679.7
4.56565e+30,28679.1
4.56595e+30,28678.4
4.56625e+30,28677.8
4.56655e+30,28677.2
4.56684e+30,28676.6
4.56714e+30,28675.9
4.56744e+30,28675.3
4.56774e+30,28674.7
4.56804e+30,28674.1
4.56834e+30,28673.4
4.56863e+30,28672.8
4.56893e+30,28672.2
4.56923e+30,28671.6
4.56953e+30,28670.9
4.56983e+30,28670.3
4.57013e+30,28669.7
4.57042e+30,28669.1
4.57072e+30,28668.4
4.57102e+30,28667.8
4.57132e+30,28667.2
4.57162e+30,28666.6
4.57192e+30,28665.9
4.57221e+30,28665.3
4.57251e+30,28664.7
4.57281e+30,28664.1
4.57311e+30,28663.5
4.57341e+30,28662.8
4.57371e+30,28662.2
4.574e+30,28661.6
4.5743e+30,28661
4.5746e+30,28660.3
4.5749e+30,28659.7
4.5752e+30,28659.1
4.5755e+30,28658.5
4.57579e+30,28657.8
4.57609e+30,28657.2
4.57639e+30,28656.6
4.57669e+30,28656
4.57699e+30,28655.4
4.57729e+30,28654.7
4.57758e+30,28654.1
4.57788e+30,28653.5
4.57818e+30,28652.9
4.57848e+30,28652.2
4.57878e+30,28651.6
4.57908e+30,28651
4.57937e+30,28650.4
4.57967e+30,28649.8
4.57997e+30,28649.1
4.58027e+30,28648.5
4.58057e+30,28647.9
4.58087e+30,28647.3
4.58116e+30,28646.6
4.58146e+30,28646
4.58176e+30,28645.4
4.58206e+30,28644.8
4.58236e+30,28644.2
4.58266e+30,28643.5
4.58295e+30,28642.9
4.58325e+30,28642.3
4.58355e+30,28641.7
4.58385e+30,28641
4.58415e+30,28640.4
4.58445e+30,28639.8
4.58474e+30,28639.2
4.58504e+30,28638.6
4.58534e+30,28637.9
4.58564e+30,28637.3
4.58594e+30,28636.7
4.58624e+30,28636.1
4.58653e+30,28635.5
4.58683e+30,28634.8
4.58713e+30,28634.2
4.58743e+30,28633.6
4.58773e+30,28633
4.58803e+30,28632.4
4.58832e+30,28631.7
4.58862e+30,28631.1
4.58892e+30,28630.5
4.58922e+30,28629.9
4.58952e+30,28629.2
4.58982e+30,28628.6
4.59011e+30,28628
4.59041e+30,28627.4
4.59071e+30,28626.8
4.59101e+30,28626.1
4.59131e+30,28625.5
4.59161e+30,28624.9
4.5919e+30,28624.3
4.5922e+30,28623.7
4.5925e+30,28623
4.5928e+30,28622.4
4.5931e+30,28621.8
4.5934e+30,28621.2
4.59369e+30,28620.6
4.59399e+30,28619.9
4.59429e+30,28619.3
4.59459e+30,28618.7
4.59489e+30,28618.1
4.59519e+30,28617.5
4.59549e+30,28616.9
4.59578e+30,28616.2
4.59608e+30,28615.6
4.59638e+30,28615
4.59668e+30,28614.4
4.59698e+30,28613.8
4.59728e+30,28613.1
4.59757e+30,28612.5
4.59787e+30,28611.9
4.59817e+30,28611.3
4.59847e+30,28610.7
4.59877e+30,28610
4.59907e+30,28609.4
4.59936e+30,28608.8
4.59966e+30,28608.2
4.59996e+30,28607.6
4.60026e+30,28607
4.60056e+30,28606.3
4.60086e+30,28605.7
4.60115e+30,28605.1
4.60145e+30,28604.5
4.60175e+30,28603.9
4.60205e+30,28603.2
4.60235e+30,28602.6
4.60265e+30,28602
4.60294e+30,28601.4
4.60324e+30,28600.8
4.60354e+30,28600.2
4.60384e+30,28599.5
4.60414e+30,28598.9
4.60444e+30,28598.3
4.60473e+30,28597.7
4.60503e+30,28597.1
4.60533e+30,28596.4
4.60563e+30,28595.8
4.60593e+30,28595.2
4.60623e+30,28594.6
4.60652e+30,28594
4.60682e+30,28593.4
4.60712e+30,28592.7
4.60742e+30,28592.1
4.60772e+30,28591.5
4.60802e+30,28590.9
4.60831e+30,28590.3
4.60861e+30,28589.7
4.60891e+30,28589
4.60921e+30,28588.4
4.60951e+30,28587.8
4.60981e+30,28587.2
4.6101e+30,28586.6
4.6104e+30,28586
4.6107e+30,28585.3
4.611e+30,28584.7
4.6113e+30,28584.1
4.6116e+30,28583.5
4.61189e+30,28582.9
4.61219e+30,28582.3
4.61249e+30,28581.6
4.61279e+30,28581
4.61309e+30,28580.4
4.61339e+30,28579.8
4.61368e+30,28579.2
4.61398e+30,28578.6
4.61428e+30,28577.9
4.61458e+30,28577.3
4.61488e+30,28576.7
4.61518e+30,28576.1
4.61547e+30,28575.5
4.61577e+30,28574.9
4.61607e+30,28574.2
4.61637e+30,28573.6
4.61667e+30,28573
4.61697e+30,28572.4
4.61726e+30,28571.8
4.61756e+30,28571.2
4.61786e+30,28570.6
4.61816e+30,28569.9
4.61846e+30,28569.3
4.61876e+30,28568.7
4.61905e+30,28568.1
4.61935e+30,28567.5
4.61965e+30,28566.9
4.61995e+30,28566.2
4.62025e+30,28565.6
4.62055e+30,28565
4.62084e+30,28564.4
4.62114e+30,28563.8
4.62144e+30,28563.2
4.62174e+30,28562.6
4.62204e+30,28561.9
4.62234e+30,28561.3
4.62263e+30,28560.7
4.62293e+30,28560.1
4.62323e+30,28559.5
4.62353e+30,28558.9
4.62383e+30,28558.3
4.62413e+30,28557.6
4.62442e+30,28557
4.62472e+30,28556.4
4.62502e+30,28555.8
4.62532e+30,28555.2
4.62562e+30,28554.6
4.62592e+30,28554
4.62622e+30,28553.3
4.62651e+30,28552.7
4.62681e+30,28552.1
4.62711e+30,28551.5
4.62741e+30,28550.9
4.62771e+30,28550.3
4.62801e+30,28549.7
4.6283e+30,28549.1
4.6286e+30,28548.4
4.6289e+30,28547.8
4.6292e+30,28547.2
4.6295e+30,28546.6
4.6298e+30,28546
4.63009e+30,28545.4
4.63039e+30,28544.8
4.63069e+30,28544.1
4.63099e+30,28543.5
4.63129e+30,28542.9
4.63159e+30,28542.3
4.63188e+30,28541.7
4.63218e+30,28541.1
4.63248e+30,28540.5
4.63278e+30,28539.9
4.63308e+30,28539.2
4.63338e+30,28538.6
4.63367e+30,28538
4.63397e+30,28537.4
4.63427e+30,28536.8
4.63457e+30,28536.2
4.63487e+30,28535.6
4.63517e+30,28535
4.63546e+30,28534.3
4.63576e+30,28533.7
4.63606e+30,28533.1
4.63636e+30,28532.5
4.63666e+30,28531.9
4.63696e+30,28531.3
4.63725e+30,28530.7
4.63755e+30,28530.1
4.63785e+30,28529.4
4.63815e+30,28528.8
4.63845e+30,28528.2
4.63875e+30,28527.6
4.63904e+30,28527
4.63934e+30,28526.4
4.63964e+30,28525.8
4.63994e+30,28525.2
4.64024e+30,28524.6
4.64054e+30,28523.9
4.64083e+30,28523.3
4.64113e+30,28522.7
4.64143e+30,28522.1
4.64173e+30,28521.5
4.64203e+30,28520.9
4.64233e+30,28520.3
4.64262e+30,28519.7
4.64292e+30,28519.1
4.64322e+30,28518.4
4.64352e+30,28517.8
4.64382e+30,28517.2
4.64412e+30,28516.6
4.64441e+30,28516
4.64471e+30,28515.4
4.64501e+30,28514.8
4.64531e+30,28514.2
4.64561e+30,28513.6
4.64591e+30,28513
4.6462e+30,28512.3
4.6465e+30,28511.7
4.6468e+30,28511.1
4.6471e+30,28510.5
4.6474e+30,28509.9
4.6477e+30,28509.3
4.64799e+30,28508.7
4.64829e+30,28508.1
4.64859e+30,28507.5
4.64889e+30,28506.9
4.64919e+30,28506.2
4.64949e+30,28505.6
4.64978e+30,28505
4.65008e+30,28504.4
4.65038e+30,28503.8
4.65068e+30,28503.2
4.65098e+30,28502.6
4.65128e+30,28502
4.65157e+30,28501.4
4.65187e+30,28500.8
4.65217e+30,28500.1
4.65247e+30,28499.5
4.65277e+30,28498.9
4.65307e+30,28498.3
4.65336e+30,28497.7
4.65366e+30,28497.1
4.65396e+30,28496.5
4.65426e+30,28495.9
4.65456e+30,28495.3
4.65486e+30,28494.7
4.65516e+30,28494.1
4.65545e+30,28493.4
4.65575e+30,28492.8
4.65605e+30,28492.2
4.65635e+30,28491.6
4.65665e+30,28491
4.65695e+30,28490.4
4.65724e+30,28489.8
4.65754e+30,28489.2
4.65784e+30,28488.6
4.65814e+30,28488
4.65844e+30,28487.4
4.65874e+30,28486.8
4.65903e+30,28486.1
4.65933e+30,28485.5
4.65963e+30,28484.9
4.65993e+30,28484.3
4.66023e+30,28483.7
4.66053e+30,28483.1
4.66082e+30,28482.5
4.66112e+30,28481.9
4.66142e+30,28481.3
4.66172e+30,28480.7
4.66202e+30,28480.1
4.66232e+30,28479.5
4.66261e+30,28478.9
4.66291e+30,28478.2
4.66321e+30,28477.6
4.66351e+30,28477
4.66381e+30,28476.4
4.66411e+30,28475.8
4.6644e+30,28475.2
4.6647e+30,28474.6
4.665e+30,28474
4.6653e+30,28473.4
4.6656e+30,28472.8
4.6659e+30,28472.2
4.66619e+30,28471.6
4.66649e+30,28471
4.66679e+30,28470.4
4.66709e+30,28469.7
4.66739e+30,28469.1
4.66769e+30,28468.5
4.66798e+30,28467.9
4.66828e+30,28467.3
4.66858e+30,28466.7
4.66888e+30,28466.1
4.66918e+30,28465.5
4.66948e+30,28464.9
4.66977e+30,28464.3
4.67007e+30,28463.7
4.67037e+30,28463.1
4.67067e+30,28462.5
4.67097e+30,28461.9
4.67127e+30,28461.3
4.67156e+30,28460.7
4.67186e+30,28460
4.67216e+30,28459.4
4.67246e+30,28458.8
4.67276e+30,28458.2
4.67306e+30,28457.6
4.67335e+30,28457
4.67365e+30,28456.4
4.67395e+30,28455.8
4.67425e+30,28455.2
4.67455e+30,28454.6
4.67485e+30,28454
4.67514e+30,28453.4
4.67544e+30,28452.8
4.67574e+30,28452.2
4.67604e+30,28451.6
4.67634e+30,28451
4.67664e+30,28450.4
4.67693e+30,28449.8
4.67723e+30,28449.2
4.67753e+30,28448.5
4.67783e+30,28447.9
4.67813e+30,28447.3
4.67843e+30,28446.7
4.67872e+30,28446.1
4.67902e+30,28445.5
4.67932e+30,28444.9
4.67962e+30,28444.3
4.67992e+30,28443.7
4.68022e+30,28443.1
4.68051e+30,28442.5
4.68081e+30,28441.9
4.68111e+30,28441.3
4.68141e+30,28440.7
4.68171e+30,28440.1
4.68201e+30,28439.5
4.6823e+30,28438.9
4.6826e+30,28438.3
4.6829e+30,28437.7
4.6832e+30,28437.1
4.6835e+30,28436.5
4.6838e+30,28435.9
4.68409e+30,28435.3
4.68439e+30,28434.6
4.68469e+30,28434
4.68499e+30,28433.4
4.68529e+30,28432.8
4.68559e+30,28432.2
4.68589e+30,28431.6
4.68618e+30,28431
4.68648e+30,28430.4
4.68678e+30,28429.8
4.68708e+30,28429.2
4.68738e+30,28428.6
4.68768e+30,28428
4.68797e+30,28427.4
4.68827e+30,28426.8
4.68857e+30,28426.2
4.68887e+30,28425.6
4.68917e+30,28425
4.68947e+30,28424.4
4.68976e+30,28423.8
4.69006e+30,28423.2
4.69036e+30,28422.6
4.69066e+30,28422
4.69096e+30,28421.4
4.69126e+30,28420.8
4.69155e+30,28420.2
4.69185e+30,28419.6
4.69215e+30,28419
4.69245e+30,28418.4
4.69275e+30,28417.8
4.69305e+30,28417.2
4.69334e+30,28416.6
4.69364e+30,28416
4.69394e+30,28415.4
4.69424e+30,28414.8
4.69454e+30,28414.2
4.69484e+30,28413.6
4.69513e+30,28412.9
4.69543e+30,28412.3
4.69573e+30,28411.7
4.69603e+30,28411.1
4.69633e+30,28410.5
4.69663e+30,28409.9
4.69692e+30,28409.3
4.69722e+30,28408.7
4.69752e+30,28408.1
4.69782e+30,28407.5
4.69812e+30,28406.9
4.69842e+30,28406.3
4.69871e+30,28405.7
4.69901e+30,28405.1
4.69931e+30,28404.5
4.69961e+30,28403.9
4.69991e+30,28403.3
4.70021e+30,28402.7
4.7005e+30,28402.1
4.7008e+30,28401.5
4.7011e+30,28400.9
4.7014e+30,28400.3
4.7017e+30,28399.7
4.702e+30,28399.1
4.70229e+30,28398.5
4.70259e+30,28397.9
4.70289e+30,28397.3
4.70319e+30,28396.7
4.70349e+30,28396.1
4.70379e+30,28395.5
4.70408e+30,28394.9
4.70438e+30,28394.3
4.70468e+30,28393.7
4.70498e+30,28393.1
4.70528e+30,28392.5
4.70558e+30,28391.9
4.70587e+30,28391.3
4.70617e+30,28390.7
4.70647e+30,28390.1
4.70677e+30,28389.5
4.70707e+30,28388.9
4.70737e+30,28388.3
4.70766e+30,28387.7
4.70796e+30,28387.1
4.70826e+30,28386.5
4.70856e+30,28385.9
4.70886e+30,28385.3
4.70916e+30,28384.7
4.70945e+30,28384.1
4.70975e+30,28383.5
4.71005e+30,28382.9
4.71035e+30,28382.3
4.71065e+30,28381.7
4.71095e+30,28381.1
4.71124e+30,28380.5
4.71154e+30,28379.9
4.71184e+30,28379.3
4.71214e+30,28378.7
4.71244e+30,28378.1
4.71274e+30,28377.5
4.71303e+30,28376.9
4.71333e+30,28376.3
4.71363e+30,28375.7
4.71393e+30,28375.1
4.71423e+30,28374.5
4.71453e+30,28373.9
4.71483e+30,28373.3
4.71512e+30,28372.7
4.71542e+30,28372.1
4.71572e+30,28371.5
4.71602e+30,28370.9
4.71632e+30,28370.3
4.71662e+30,28369.7
4.71691e+30,28369.2
4.71721e+30,28368.6
4.71751e+30,28368
4.71781e+30,28367.4
4.71811e+30,28366.8
4.71841e+30,28366.2
4.7187e+30,28365.6
4.719e+30,28365
4.7193e+30,28364.4
4.7196e+30,28363.8
4.7199e+30,28363.2
4.7202e+30,28362.6
4.72049e+30,28362
4.72079e+30,28361.4
4.72109e+30,28360.8
4.72139e+30,28360.2
4.72169e+30,28359.6
4.72199e+30,28359
4.72228e+30,28358.4
4.72258e+30,28357.8
4.72288e+30,28357.2
4.72318e+30,28356.6
4.72348e+30,28356
4.72378e+30,28355.4
4.72407e+30,28354.8
4.72437e+30,28354.2
4.72467e+30,28353.6
4.72497e+30,28353
4.72527e+30,28352.4
4.72557e+30,28351.8
4.72586e+30,28351.2
4.72616e+30,28350.6
4.72646e+30,28350
4.72676e+30,28349.4
4.72706e+30,28348.8
4.72736e+30,28348.2
4.72765e+30,28347.7
4.72795e+30,28347.1
4.72825e+30,28346.5
4.72855e+30,28345.9
4.72885e+30,28345.3
4.72915e+30,28344.7
4.72944e+30,28344.1
4.72974e+30,28343.5
4.73004e+30,28342.9
4.73034e+30,28342.3
4.73064e+30,28341.7
4.73094e+30,28341.1
4.73123e+30,28340.5
4.73153e+30,28339.9
4.73183e+30,28339.3
4.73213e+30,28338.7
4.73243e+30,28338.1
4.73273e+30,28337.5
4.73302e+30,28336.9
4.73332e+30,28336.3
4.73362e+30,28335.7
4.73392e+30,28335.1
4.73422e+30,28334.5
4.73452e+30,28333.9
4.73481e+30,28333.4
4.73511e+30,28332.8
4.73541e+30,28332.2
4.73571e+30,28331.6
4.73601e+30,28331
4.73631e+30,28330.4
4.7366e+30,28329.8
4.7369e+30,28329.2
4.7372e+30,28328.6
4.7375e+30,28328
4.7378e+30,28327.4
4.7381e+30,28326.8
4.73839e+30,28326.2
4.73869e+30,28325.6
4.73899e+30,28325
4.73929e+30,28324.4
4.73959e+30,28323.8
4.73989e+30,28323.2
4.74018e+30,28322.7
4.74048e+30,28322.1
4.74078e+30,28321.5
4.74108e+30,28320.9
4.74138e+30,28320.3
4.74168e+30,28319.7
4.74197e+30,28319.1
4.74227e+30,28318.5
4.74257e+30,28317.9
4.74287e+30,28317.3
4.74317e+30,28316.7
4.74347e+30,28316.1
4.74376e+30,28315.5
4.74406e+30,28314.9
4.74436e+30,28314.3
4.74466e+30,28313.7
4.74496e+30,28313.1
4.74526e+30,28312.6
4.74556e+30,28312
4.74585e+30,28311.4
4.74615e+30,28310.8
4.74645e+30,28310.2
4.74675e+30,28309.6
4.74705e+30,28309
4.74735e+30,28308.4
4.74764e+30,28307.8
4.74794e+30,28307.2
4.74824e+30,28306.6
4.74854e+30,28306
4.74884e+30,28305.4
4.74914e+30,28304.8
4.74943e+30,28304.3
4.74973e+30,28303.7
4.75003e+30,28303.1
4.75033e+30,28302.5
4.75063e+30,28301.9
4.75093e+30,28301.3
4.75122e+30,28300.7
4.75152e+30,28300.1
4.75182e+30,28299.5
4.75212e+30,28298.9
4.75242e+30,28298.3
4.75272e+30,28297.7
4.75301e+30,28297.1
4.75331e+30,28296.6
4.75361e+30,28296
4.75391e+30,28295.4
4.75421e+30,28294.8
4.75451e+30,28294.2
4.7548e+30,28293.6
4.7551e+30,28293
4.7554e+30,28292.4
4.7557e+30,28291.8
4.756e+30,28291.2
4.7563e+30,28290.6
4.75659e+30,28290
4.75689e+30,28289.5
4.75719e+30,28288.9
4.75749e+30,28288.3
4.75779e+30,28287.7
4.75809e+30,28287.1
4.75838e+30,28286.5
4.75868e+30,28285.9
4.75898e+30,28285.3
4.75928e+30,28284.7
4.75958e+30,28284.1
4.75988e+30,28283.5
4.76017e+30,28282.9
4.76047e+30,28282.4
